# Freq.    Re    Im
0.999987   -0.648431  -0.0182546
1.00576    -0.648803  -0.0181988
1.01157    -0.649175  -0.0181429
1.01741    -0.649548  -0.018087 
1.02328    -0.649921  -0.018031 
1.02919    -0.650294  -0.017975 
1.03513    -0.650667  -0.0179189
1.0411     -0.651041  -0.0178627
1.04712    -0.651415  -0.0178064
1.05316    -0.651788  -0.01775  
1.05924    -0.652164  -0.0176936
1.06536    -0.652768  -0.0173751
1.07151    -0.653373  -0.0170561
1.07769    -0.653979  -0.0167364
1.08391    -0.654585  -0.0164162
1.09017    -0.655191  -0.0160953
1.09646    -0.655797  -0.0157739
1.10279    -0.656404  -0.0154518
1.10916    -0.657012  -0.0151291
1.11556    -0.65762   -0.0148059
1.122      -0.658228  -0.014482 
1.12848    -0.658545  -0.0137141
1.135      -0.658862  -0.0129455
1.14155    -0.659178  -0.0121761
1.14814    -0.659494  -0.011406 
1.15477    -0.659809  -0.0106352
1.16143    -0.660122  -0.00986365
1.16814    -0.660436  -0.00909139
1.17488    -0.660748  -0.00831841
1.18167    -0.66106   -0.0075447
1.18849    -0.661372  -0.00677015
1.19535    -0.661254  -0.00673832
1.20225    -0.661136  -0.00670651
1.20919    -0.661019  -0.00667471
1.21617    -0.660901  -0.00664291
1.22319    -0.660783  -0.00661114
1.23025    -0.660666  -0.00657937
1.23736    -0.660548  -0.00654761
1.2445     -0.660431  -0.00651586
1.25168    -0.660313  -0.00648413
1.25891    -0.660197  -0.00645238
1.26618    -0.659446  -0.00813783
1.27349    -0.658691  -0.00981948
1.28084    -0.657933  -0.0114973
1.28823    -0.657172  -0.0131714
1.29567    -0.656407  -0.0148416
1.30315    -0.655639  -0.016508 
1.31067    -0.654867  -0.0181705
1.31824    -0.654092  -0.0198293
1.32585    -0.653313  -0.0214842
1.3335     -0.652531  -0.0231352
1.3412     -0.652277  -0.0230306
1.34895    -0.652023  -0.0229261
1.35673    -0.65177   -0.0228217
1.36457    -0.651516  -0.0227173
1.37244    -0.651262  -0.022613 
1.38037    -0.651009  -0.0225088
1.38834    -0.650755  -0.0224047
1.39635    -0.650502  -0.0223006
1.40441    -0.650249  -0.0221966
1.41252    -0.649996  -0.0220927
1.42067    -0.649963  -0.0219951
1.42888    -0.649929  -0.0218975
1.43712    -0.649895  -0.0217999
1.44542    -0.649861  -0.0217023
1.45377    -0.649828  -0.0216048
1.46216    -0.649794  -0.0215072
1.4706     -0.64976   -0.0214097
1.47909    -0.649726  -0.0213121
1.48763    -0.649692  -0.0212146
1.49622    -0.649661  -0.0211171
1.50485    -0.649981  -0.0214164
1.51354    -0.650302  -0.0217158
1.52228    -0.650622  -0.0220157
1.53107    -0.650943  -0.0223157
1.53991    -0.651263  -0.0226161
1.5488     -0.651584  -0.0229168
1.55774    -0.651905  -0.0232178
1.56673    -0.652225  -0.0235191
1.57578    -0.652546  -0.0238206
1.58487    -0.652867  -0.0241227
1.59402    -0.652859  -0.0243112
1.60322    -0.652851  -0.0244998
1.61248    -0.652842  -0.0246884
1.62179    -0.652834  -0.0248769
1.63115    -0.652825  -0.0250655
1.64057    -0.652816  -0.0252541
1.65004    -0.652808  -0.0254426
1.65957    -0.652799  -0.0256312
1.66915    -0.65279   -0.0258197
1.67878    -0.652783  -0.0260082
1.68847    -0.652814  -0.026236 
1.69822    -0.652845  -0.0264639
1.70803    -0.652877  -0.0266917
1.71789    -0.652908  -0.0269196
1.7278     -0.652939  -0.0271475
1.73778    -0.65297   -0.0273754
1.74781    -0.653001  -0.0276033
1.7579     -0.653032  -0.0278313
1.76805    -0.653063  -0.0280593
1.77826    -0.653095  -0.0282875
1.78852    -0.653036  -0.0284832
1.79885    -0.652976  -0.0286789
1.80923    -0.652917  -0.0288745
1.81968    -0.652857  -0.0290701
1.83018    -0.652797  -0.0292657
1.84075    -0.652737  -0.0294613
1.85137    -0.652678  -0.0296568
1.86206    -0.652618  -0.0298523
1.87281    -0.652558  -0.0300477
1.88362    -0.6525    -0.0302433
1.8945     -0.652433  -0.0296054
1.90544    -0.652366  -0.0289676
1.91644    -0.652299  -0.02833  
1.9275     -0.65223   -0.0276925
1.93863    -0.652161  -0.0270552
1.94982    -0.652092  -0.0264181
1.96108    -0.652022  -0.0257811
1.9724     -0.651951  -0.0251442
1.98378    -0.65188   -0.0245076
1.99524    -0.651807  -0.023871 
2.00675    -0.651807  -0.0250711
2.01834    -0.651805  -0.0262712
