# Freq.    Re    Im
0.999987   19.614     -0.195518 
1.01448    19.6085    -0.192523 
1.02919    19.6029    -0.18953  
1.04411    19.5973    -0.186538 
1.05924    19.5918    -0.183548 
1.07459    19.5862    -0.18056  
1.09017    19.5895    -0.175721 
1.10597    19.5928    -0.170881 
1.122      19.5961    -0.166039 
1.13827    19.5994    -0.161195 
1.15477    19.6027    -0.15635  
1.17151    19.5999    -0.153575 
1.18849    19.5971    -0.150801 
1.20571    19.5943    -0.148027 
1.22319    19.5915    -0.145255 
1.24092    19.5888    -0.142483 
1.25891    19.5831    -0.139424 
1.27716    19.5775    -0.136366 
1.29567    19.5718    -0.13331  
1.31445    19.5662    -0.130256 
1.3335     19.5606    -0.127203 
1.35283    19.5643    -0.123663 
1.37244    19.5681    -0.120121 
1.39234    19.5718    -0.116578 
1.41252    19.5755    -0.113034 
1.43299    19.5793    -0.109488 
1.45377    19.5739    -0.106172 
1.47484    19.5684    -0.102858 
1.49622    19.5629    -0.0995452
1.5179     19.5575    -0.0962346
1.53991    19.552     -0.0929257
1.56223    19.5498    -0.0870151
1.58487    19.5475    -0.0811059
1.60785    19.5453    -0.0751981
1.63115    19.543     -0.0692916
1.6548     19.5408    -0.0633866
1.67878    19.5382    -0.0584193
1.70312    19.5356    -0.0534533
1.7278     19.533     -0.0484886
1.75285    19.5304    -0.0435253
1.77826    19.5279    -0.0385633
1.80403    19.5269    -0.0503818
1.83018    19.526     -0.0621993
1.85671    19.5251    -0.0740156
1.88362    19.5241    -0.0858308
1.91093    19.5232    -0.0976449
1.93863    19.5288    -0.0920952
1.96673    19.5345    -0.0865422
1.99524    19.5402    -0.0809861
2.02416    19.5459    -0.0754266
2.0535     19.5516    -0.069864 
2.08326    19.5357    -0.0676274
2.11346    19.5199    -0.0653944
2.1441     19.5041    -0.0631649
2.17518    19.4883    -0.060939 
2.20671    19.4725    -0.0587167
2.23869    19.4898    -0.0504007
2.27114    19.5071    -0.04207  
2.30406    19.5244    -0.0337244
2.33746    19.5417    -0.0253639
2.37134    19.559     -0.0169886
2.40572    19.5556    -0.00846074
2.44059    19.5522    6.42014e-05
2.47596    19.5488    0.00858617
2.51185    19.5454    0.0171052 
2.54826    19.542     0.0256212 
2.5852     19.5392    0.0233887 
2.62267    19.5364    0.0211568 
2.66069    19.5336    0.0189256 
2.69926    19.5308    0.0166949 
2.73838    19.528     0.014465  
2.77808    19.5186    0.00582041
2.81835    19.5092    -0.00281583
2.8592     19.4997    -0.0114437
2.90064    19.4903    -0.0200633
2.94269    19.4809    -0.0286746
2.98534    19.4845    -0.0265515
3.02862    19.4881    -0.0244276
3.07252    19.4917    -0.0223029
3.11705    19.4953    -0.0201774
3.16224    19.4989    -0.0180512
3.20807    19.4977    -0.0139207
3.25458    19.4964    -0.0097907
3.30175    19.4951    -0.00566127
3.34961    19.4938    -0.00153237
3.39816    19.4926    0.00259599
3.44742    19.5051    0.011409  
3.49739    19.5176    0.0202333 
3.54809    19.5302    0.029069  
3.59952    19.5427    0.037916  
3.65169    19.5553    0.0467743 
3.70463    19.5432    0.0427151 
3.75833    19.5311    0.0386608 
3.8128     19.519     0.0346116 
3.86807    19.5069    0.0305674 
3.92414    19.4949    0.0265281 
3.98102    19.4959    0.0265628 
4.03873    19.4969    0.0265975 
4.09727    19.4979    0.0266323 
4.15666    19.4989    0.026667  
4.21691    19.4999    0.0267017 
4.27804    19.5033    0.0328494 
4.34005    19.5067    0.0389993 
4.40296    19.5101    0.0451514 
4.46678    19.5135    0.0513056 
4.53153    19.517     0.057462  
4.59721    19.5099    0.0514292 
4.66385    19.5027    0.0454007 
4.73145    19.4956    0.0393767 
4.80004    19.4885    0.0333571 
4.86961    19.4814    0.0273419 
