SA values pre & post freq 100000 Hz Num 1:  0.300042  0.296487
SA values pre & post freq 10000 Hz Num 1:  0.294229  0.294961
SA values pre & post freq 1000 Hz Num 1:  0.300485  0.296518
SA values pre & post freq 100 Hz Num 1:  0.297265  0.295892
