# Freq.    Re    Im
0.999987   -19.3809   -0.803286 
1.01448    -19.3961   -0.804521 
1.02919    -19.4114   -0.805758 
1.04411    -19.4267   -0.806996 
1.05924    -19.442    -0.808236 
1.07459    -19.4574   -0.809482 
1.09017    -19.4368   -0.812563 
1.10597    -19.4164   -0.815637 
1.122      -19.3959   -0.818703 
1.13827    -19.3754   -0.821762 
1.15477    -19.355    -0.824814 
1.17151    -19.3502   -0.857389 
1.18849    -19.3454   -0.88995  
1.20571    -19.3405   -0.922498 
1.22319    -19.3356   -0.955032 
1.24092    -19.3306   -0.987547 
1.25891    -19.2917   -0.962612 
1.27716    -19.2528   -0.937775 
1.29567    -19.214    -0.913036 
1.31445    -19.1753   -0.888393 
1.3335     -19.1366   -0.863847 
1.35283    -19.1736   -0.911126 
1.37244    -19.2106   -0.958589 
1.39234    -19.2475   -1.00624  
1.41252    -19.2844   -1.05407  
1.43299    -19.3213   -1.10209  
1.45377    -19.2971   -1.08665  
1.47484    -19.273    -1.07126  
1.49622    -19.2489   -1.0559   
1.5179     -19.2249   -1.04057  
1.53991    -19.2008   -1.02529  
1.56223    -19.1879   -1.0682   
1.58487    -19.1749   -1.11104  
1.60785    -19.1618   -1.15384  
1.63115    -19.1486   -1.19658  
1.6548     -19.1353   -1.23926  
1.67878    -19.1697   -1.27872  
1.70312    -19.2041   -1.31833  
1.7278     -19.2385   -1.35808  
1.75285    -19.2728   -1.39798  
1.77826    -19.3072   -1.43802  
1.80403    -19.2988   -1.45421  
1.83018    -19.2904   -1.47039  
1.85671    -19.282    -1.48655  
1.88362    -19.2736   -1.50271  
1.91093    -19.2652   -1.51885  
1.93863    -19.2199   -1.54724  
1.96673    -19.1745   -1.5755   
1.99524    -19.1293   -1.60362  
2.02416    -19.0841   -1.63159  
2.0535     -19.0389   -1.65944  
2.08326    -19.094    -1.69096  
2.11346    -19.1491   -1.72266  
2.1441     -19.2044   -1.75452  
2.17518    -19.2599   -1.78656  
2.20671    -19.3154   -1.81878  
2.23869    -19.234    -1.88802  
2.27114    -19.1526   -1.95667  
2.30406    -19.0713   -2.02474  
2.33746    -18.99     -2.09222  
2.37134    -18.9087   -2.15912  
2.40572    -18.9507   -2.14635  
2.44059    -18.9927   -2.1335   
2.47596    -19.0347   -2.12059  
2.51185    -19.0769   -2.10762  
2.54826    -19.1191   -2.09458  
2.5852     -19.1257   -2.13998  
2.62267    -19.1321   -2.18543  
2.66069    -19.1385   -2.23091  
2.69926    -19.1447   -2.27644  
2.73838    -19.1509   -2.32201  
2.77808    -19.1377   -2.3554   
2.81835    -19.1246   -2.38876  
2.8592     -19.1113   -2.42207  
2.90064    -19.0981   -2.45535  
2.94269    -19.0847   -2.48859  
