# Freq.    Re    Im
0.999987   -19.3869   -0.618587 
1.01448    -19.3513   -0.645352 
1.02919    -19.3158   -0.672018 
1.04411    -19.2803   -0.698584 
1.05924    -19.2449   -0.725053 
1.07459    -19.2095   -0.75142  
1.09017    -19.2187   -0.738588 
1.10597    -19.228    -0.725744 
1.122      -19.2372   -0.712887 
1.13827    -19.2464   -0.700018 
1.15477    -19.2557   -0.687142 
1.17151    -19.2657   -0.740802 
1.18849    -19.2755   -0.794523 
1.20571    -19.2852   -0.848304 
1.22319    -19.2948   -0.902145 
1.24092    -19.3042   -0.956043 
1.25891    -19.2791   -0.966591 
1.27716    -19.254    -0.977111 
1.29567    -19.2289   -0.987602 
1.31445    -19.2038   -0.998064 
1.3335     -19.1788   -1.00849  
1.35283    -19.1514   -0.983656 
1.37244    -19.124    -0.958888 
1.39234    -19.0966   -0.934191 
1.41252    -19.0692   -0.909564 
1.43299    -19.0418   -0.885013 
1.45377    -19.0943   -0.937226 
1.47484    -19.1469   -0.989726 
1.49622    -19.1995   -1.04252  
1.5179     -19.2522   -1.09559  
1.53991    -19.3048   -1.14896  
1.56223    -19.284    -1.15758  
1.58487    -19.2633   -1.16617  
1.60785    -19.2426   -1.17474  
1.63115    -19.2218   -1.1833   
1.6548     -19.2012   -1.19183  
1.67878    -19.1852   -1.2333   
1.70312    -19.1691   -1.2747   
1.7278     -19.1529   -1.31603  
1.75285    -19.1367   -1.3573   
1.77826    -19.1204   -1.39851  
1.80403    -19.1381   -1.40248  
1.83018    -19.1559   -1.40646  
1.85671    -19.1737   -1.41045  
1.88362    -19.1915   -1.41444  
1.91093    -19.2093   -1.41844  
1.93863    -19.2126   -1.42887  
1.96673    -19.2159   -1.43931  
1.99524    -19.2192   -1.44975  
2.02416    -19.2225   -1.4602   
2.0535     -19.2258   -1.47065  
2.08326    -19.2157   -1.50215  
2.11346    -19.2056   -1.53362  
2.1441     -19.1954   -1.56506  
2.17518    -19.1851   -1.59647  
2.20671    -19.1748   -1.62786  
2.23869    -19.1753   -1.67831  
2.27114    -19.1757   -1.72878  
2.30406    -19.176    -1.77926  
2.33746    -19.1761   -1.82976  
2.37134    -19.1761   -1.88027  
2.40572    -19.1982   -1.91981  
2.44059    -19.2202   -1.95944  
2.47596    -19.2421   -1.99917  
2.51185    -19.264    -2.039    
2.54826    -19.2859   -2.07892  
2.5852     -19.2732   -2.08121  
2.62267    -19.2606   -2.0835   
2.66069    -19.2479   -2.08579  
2.69926    -19.2353   -2.08807  
2.73838    -19.2226   -2.09035  
2.77808    -19.2074   -2.15173  
2.81835    -19.1919   -2.21303  
2.8592     -19.1763   -2.27426  
2.90064    -19.1605   -2.33541  
2.94269    -19.1445   -2.39648  
2.98534    -19.1141   -2.41153  
3.02862    -19.0838   -2.42653  
