# Freq.    Re    Im
0.999987   0.542531   0.0108595 
1.01448    0.542143   0.0109267 
1.02919    0.541755   0.0109937 
1.04411    0.541368   0.0110607 
1.05924    0.540981   0.0111276 
1.07459    0.540594   0.0111944 
1.09017    0.540544   0.0114926 
1.10597    0.540493   0.0117908 
1.122      0.540443   0.012089  
1.13827    0.540392   0.0123871 
1.15477    0.540341   0.0126851 
1.17151    0.540196   0.0137149 
1.18849    0.540049   0.0147441 
1.20571    0.5399     0.0157729 
1.22319    0.53975    0.0168011 
1.24092    0.539597   0.0178289 
1.25891    0.539639   0.0174463 
1.27716    0.539681   0.0170638 
1.29567    0.539722   0.0166812 
1.31445    0.539763   0.0162985 
1.3335     0.539804   0.0159158 
1.35283    0.539763   0.0162717 
1.37244    0.539722   0.0166275 
1.39234    0.539681   0.0169833 
1.41252    0.539639   0.0173391 
1.43299    0.539598   0.0176948 
1.45377    0.539576   0.0180723 
1.47484    0.539554   0.0184497 
1.49622    0.539532   0.0188271 
1.5179     0.53951    0.0192045 
1.53991    0.539486   0.0195819 
1.56223    0.541935   0.0279241 
1.58487    0.544269   0.0363463 
1.60785    0.546486   0.044847  
1.63115    0.548585   0.0534249 
1.6548     0.550563   0.0620786 
1.67878    0.548365   0.0542149 
1.70312    0.546072   0.0464247 
1.7278     0.543686   0.038709  
1.75285    0.541206   0.0310685 
1.77826    0.538636   0.0235042 
1.80403    0.538647   0.0239676 
1.83018    0.538657   0.024431  
1.85671    0.538667   0.0248945 
1.88362    0.538676   0.0253581 
1.91093    0.538685   0.0258216 
1.93863    0.538634   0.0263113 
1.96673    0.538582   0.026801  
1.99524    0.538529   0.0272905 
2.02416    0.538476   0.02778   
2.0535     0.538422   0.0282694 
2.08326    0.538159   0.0289145 
2.11346    0.537895   0.029559  
2.1441     0.537631   0.0302029 
2.17518    0.537366   0.0308462 
2.20671    0.5371     0.031489  
2.23869    0.537365   0.0318946 
2.27114    0.537629   0.0323006 
2.30406    0.537894   0.032707  
2.33746    0.538159   0.0331139 
2.37134    0.538423   0.0335211 
2.40572    0.538824   0.034248  
2.44059    0.539224   0.0349759 
2.47596    0.539624   0.035705  
2.51185    0.540023   0.0364352 
2.54826    0.540422   0.0371665 
2.5852     0.539958   0.037637  
2.62267    0.539494   0.0381066 
2.66069    0.539031   0.0385754 
2.69926    0.538567   0.0390435 
2.73838    0.538103   0.0395107 
2.77808    0.538109   0.0401797 
2.81835    0.538114   0.0408488 
2.8592     0.538119   0.041518  
2.90064    0.538122   0.0421872 
