#SA  FB
0.30282     0.30372     
0.30352     0.30377     
0.30248     0.30369     
0.30169     0.30378     
0.3039      0.30372     
0.30285     0.30372     
0.30364     0.30383     
0.30372     0.30364     
0.30319     0.3038      
0.30322     0.30369     
0.30029     0.30383     
0.30163     0.30374     
0.30267     0.3038      
0.30169     0.30369     
0.30268     0.30367     
0.30489     0.30383     
0.30427     0.30369     
0.30119     0.30367     
0.30148     0.3038      
0.3003      0.30378     
0.30471     0.3036      
0.3036      0.30357     
0.30367     0.30367     
0.30412     0.30378     
0.30424     0.30367     
0.30427     0.30357     
0.30268     0.30361     
0.30113     0.3037      
0.30097     0.30357     
0.3084      0.3037      
0.30268     0.3037      
0.3023      0.30363     
0.30157     0.30369     
0.30258     0.30364     
0.30403     0.30366     
0.30171     0.30354     
0.29804     0.30366     
0.30151     0.30364     
0.30178     0.30367     
0.30552     0.30372     
0.30319     0.30374     
0.31034     0.30374     
0.30093     0.30367     
0.29827     0.30384     
0.30183     0.3037      
0.30303     0.30367     
0.29847     0.30364     
0.30442     0.30377     
0.30338     0.3037      
0.30396     0.30378     
0.30345     0.30378     
0.30111     0.30374     
0.30219     0.30375     
0.30068     0.30377     
0.30335     0.30377     
0.30389     0.30374     
0.3038      0.3036      
0.30166     0.30372     
0.30084     0.30361     
0.30346     0.3037      
0.30328     0.30383     
0.3019      0.30372     
0.30465     0.30363     
0.29899     0.3037      
0.30148     0.3037      
0.29733     0.30372     
0.30204     0.30375     
0.30297     0.30381     
0.30367     0.30375     
0.29992     0.30369     
0.30082     0.30364     
0.30151     0.30375     
0.30271     0.30378     
0.30209     0.30372     
0.30158     0.30367     
0.30184     0.30377     
0.30148     0.30378     
0.30132     0.30387     
0.2994      0.3038      
0.30035     0.30383     
0.30158     0.30378     
0.29943     0.30374     
0.30105     0.30387     
0.30442     0.30396     
0.30416     0.3038      
0.29995     0.3039      
0.29765     0.30375     
0.30236     0.30378     
0.30566     0.30392     
0.3027      0.30384     
0.30186     0.30389     
0.30247     0.30374     
0.30184     0.30366     
0.30374     0.30387     
0.30232     0.30372     
0.3014      0.30383     
0.29888     0.30395     
0.30401     0.30374     
0.30706     0.30377     
0.30294     0.30383     
0.30267     0.30377     
0.30384     0.30377     
0.30007     0.3038      
0.30197     0.30374     
0.30314     0.30374     
0.30142     0.3037      
0.30242     0.30377     
0.30164     0.30369     
0.30177     0.30384     
0.30503     0.30374     
0.30827     0.30377     
0.30264     0.30366     
0.30419     0.30375     
0.30578     0.30384     
0.30172     0.30372     
