# Freq.    Re    Im
0.999987   -0.122206  -5.43545e-05
1.00576    -0.12221   -0.00032645
1.01157    -0.122213  -0.000598563
1.01741    -0.122215  -0.000870691
1.02328    -0.122217  -0.00114283
1.02919    -0.122218  -0.00141499
1.03513    -0.122219  -0.00168715
1.0411     -0.122219  -0.00195933
1.04712    -0.122219  -0.00223151
1.05316    -0.122217  -0.00250371
1.05924    -0.122216  -0.0027759
1.06536    -0.122263  -0.00267391
1.07151    -0.122311  -0.00257184
1.07769    -0.122358  -0.0024697
1.08391    -0.122405  -0.00236748
1.09017    -0.122453  -0.00226518
1.09646    -0.1225    -0.0021628
1.10279    -0.122547  -0.00206035
1.10916    -0.122594  -0.00195782
1.11556    -0.122641  -0.00185521
1.122      -0.122687  -0.00175254
1.12848    -0.122673  -0.00186319
1.135      -0.122658  -0.00197381
1.14155    -0.122643  -0.00208441
1.14814    -0.122628  -0.00219498
1.15477    -0.122613  -0.00230553
1.16143    -0.122597  -0.00241606
1.16814    -0.122582  -0.00252655
1.17488    -0.122567  -0.00263702
1.18167    -0.122551  -0.00274747
1.18849    -0.122536  -0.00285789
1.19535    -0.12251   -0.00274788
1.20225    -0.122485  -0.00263791
1.20919    -0.122459  -0.00252799
1.21617    -0.122434  -0.00241813
1.22319    -0.122408  -0.0023083
1.23025    -0.122382  -0.00219853
1.23736    -0.122356  -0.00208881
1.2445     -0.12233   -0.00197913
1.25168    -0.122304  -0.0018695
1.25891    -0.122278  -0.00175996
1.26618    -0.122316  -0.00182268
1.27349    -0.122354  -0.00188543
1.28084    -0.122392  -0.00194823
1.28823    -0.12243   -0.00201107
1.29567    -0.122468  -0.00207395
1.30315    -0.122506  -0.00213686
1.31067    -0.122544  -0.00219982
1.31824    -0.122582  -0.00226281
1.32585    -0.12262   -0.00232585
1.3335     -0.122658  -0.00238889
1.3412     -0.122557  -0.00251873
1.34895    -0.122456  -0.00264835
1.35673    -0.122355  -0.00277777
1.36457    -0.122254  -0.00290696
1.37244    -0.122152  -0.00303595
1.38037    -0.122051  -0.00316472
1.38834    -0.121949  -0.00329328
1.39635    -0.121848  -0.00342163
1.40441    -0.121746  -0.00354977
1.41252    -0.121645  -0.00367771
1.42067    -0.121726  -0.00373157
1.42888    -0.121807  -0.00378549
1.43712    -0.121887  -0.00383949
1.44542    -0.121968  -0.00389356
1.45377    -0.122049  -0.00394771
1.46216    -0.12213   -0.00400192
1.4706     -0.122211  -0.0040562
1.47909    -0.122292  -0.00411056
1.48763    -0.122373  -0.00416498
1.49622    -0.122454  -0.00421949
1.50485    -0.122355  -0.00413444
1.51354    -0.122255  -0.00404953
1.52228    -0.122155  -0.00396476
1.53107    -0.122055  -0.00388012
1.53991    -0.121955  -0.00379562
1.5488     -0.121856  -0.00371126
1.55774    -0.121756  -0.00362704
1.56673    -0.121656  -0.00354296
1.57578    -0.121556  -0.00345901
1.58487    -0.121457  -0.00337516
1.59402    -0.121577  -0.00349438
1.60322    -0.121696  -0.00361383
1.61248    -0.121816  -0.00373351
1.62179    -0.121936  -0.00385343
1.63115    -0.122056  -0.00397359
1.64057    -0.122176  -0.00409398
1.65004    -0.122295  -0.0042146
1.65957    -0.122415  -0.00433547
1.66915    -0.122535  -0.00445657
1.67878    -0.122655  -0.00457793
1.68847    -0.12263   -0.00453432
1.69822    -0.122605  -0.00449073
1.70803    -0.12258   -0.00444715
1.71789    -0.122555  -0.00440359
1.7278     -0.12253   -0.00436004
1.73778    -0.122506  -0.00431652
1.74781    -0.122481  -0.00427301
1.7579     -0.122456  -0.00422953
1.76805    -0.122431  -0.00418606
1.77826    -0.122406  -0.00414259
1.78852    -0.12242   -0.00413585
1.79885    -0.122435  -0.00412911
1.80923    -0.122449  -0.00412238
1.81968    -0.122464  -0.00411564
1.83018    -0.122478  -0.00410889
1.84075    -0.122492  -0.00410214
1.85137    -0.122507  -0.0040954
1.86206    -0.122521  -0.00408865
1.87281    -0.122536  -0.0040819
1.88362    -0.12255   -0.00407517
1.8945     -0.122594  -0.00408787
1.90544    -0.122638  -0.00410057
1.91644    -0.122683  -0.00411329
1.9275     -0.122727  -0.00412601
1.93863    -0.122771  -0.00413874
1.94982    -0.122815  -0.00415148
1.96108    -0.122859  -0.00416423
1.9724     -0.122903  -0.00417699
1.98378    -0.122948  -0.00418976
1.99524    -0.122992  -0.00420253
2.00675    -0.122917  -0.00431376
2.01834    -0.122841  -0.00442487
2.02999    -0.122765  -0.00453584
2.04171    -0.122689  -0.00464667
2.0535     -0.122613  -0.00475737
2.06535    -0.122537  -0.00486794
2.07728    -0.122461  -0.00497837
2.08927    -0.122385  -0.00508866
2.10133    -0.122309  -0.00519882
2.11346    -0.122233  -0.00530887
2.12566    -0.122264  -0.00528872
2.13793    -0.122295  -0.00526855
2.15028    -0.122326  -0.00524838
2.16269    -0.122357  -0.0052282
2.17518    -0.122388  -0.00520801
2.18773    -0.122419  -0.00518781
2.20036    -0.12245   -0.00516759
2.21307    -0.122481  -0.00514737
2.22584    -0.122512  -0.00512714
2.23869    -0.122543  -0.00510688
2.25162    -0.122562  -0.00517978
2.26461    -0.12258   -0.00525271
2.27769    -0.122599  -0.00532566
2.29084    -0.122618  -0.00539864
2.30406    -0.122636  -0.00547164
2.31736    -0.122655  -0.00554466
2.33074    -0.122674  -0.00561771
2.3442     -0.122692  -0.00569079
2.35773    -0.122711  -0.00576388
2.37134    -0.122729  -0.00583706
2.38503    -0.122722  -0.00577729
2.3988     -0.122716  -0.00571755
2.41265    -0.122709  -0.0056578
2.42658    -0.122703  -0.00559807
2.44059    -0.122696  -0.00553834
2.45468    -0.122689  -0.00547862
2.46885    -0.122682  -0.0054189
2.4831     -0.122676  -0.0053592
2.49744    -0.122669  -0.0052995
2.51185    -0.122662  -0.00523977
2.52635    -0.12267   -0.00537089
2.54094    -0.122677  -0.00550203
2.55561    -0.122685  -0.0056332
2.57036    -0.122692  -0.00576439
2.5852     -0.122699  -0.0058956
2.60013    -0.122705  -0.00602684
2.61514    -0.122712  -0.00615809
2.63023    -0.122719  -0.00628936
