# Freq.    Re    Im
0.999987   -18.7792   -0.597469 
1.01448    -18.8064   -0.616087 
1.02919    -18.8337   -0.634758 
1.04411    -18.861    -0.653483 
1.05924    -18.8883   -0.672261 
1.07459    -18.9156   -0.691093 
1.09017    -18.8946   -0.710422 
1.10597    -18.8736   -0.729709 
1.122      -18.8526   -0.748952 
1.13827    -18.8316   -0.768153 
1.15477    -18.8106   -0.787308 
1.17151    -18.815    -0.816468 
1.18849    -18.8194   -0.845644 
1.20571    -18.8237   -0.874836 
1.22319    -18.828    -0.904042 
1.24092    -18.8322   -0.933261 
1.25891    -18.8221   -0.939346 
1.27716    -18.8119   -0.945424 
1.29567    -18.8018   -0.951496 
1.31445    -18.7917   -0.957561 
1.3335     -18.7815   -0.963624 
1.35283    -18.7516   -0.959829 
1.37244    -18.7217   -0.956043 
1.39234    -18.6918   -0.952266 
1.41252    -18.662    -0.9485   
1.43299    -18.6323   -0.944739 
1.45377    -18.6668   -0.982813 
1.47484    -18.7014   -1.02103  
1.49622    -18.7359   -1.05939  
1.5179     -18.7704   -1.09789  
1.53991    -18.8049   -1.13653  
1.56223    -18.7927   -1.15543  
1.58487    -18.7806   -1.17431  
1.60785    -18.7684   -1.19316  
1.63115    -18.7562   -1.21199  
1.6548     -18.744    -1.2308   
1.67878    -18.7525   -1.22385  
1.70312    -18.761    -1.21691  
1.7278     -18.7695   -1.20995  
1.75285    -18.778    -1.203    
1.77826    -18.7865   -1.19603  
1.80403    -18.7497   -1.24328  
1.83018    -18.7128   -1.29035  
1.85671    -18.6759   -1.33724  
1.88362    -18.639    -1.38394  
1.91093    -18.6019   -1.43047  
1.93863    -18.6225   -1.44274  
1.96673    -18.6429   -1.45504  
1.99524    -18.6635   -1.46737  
2.02416    -18.684    -1.47973  
2.0535     -18.7046   -1.49211  
2.08326    -18.756    -1.52992  
2.11346    -18.8074   -1.56793  
2.1441     -18.859    -1.60615  
2.17518    -18.9106   -1.64457  
2.20671    -18.9623   -1.68318  
2.23869    -18.9035   -1.69794  
2.27114    -18.8448   -1.7126   
2.30406    -18.7863   -1.72715  
2.33746    -18.7279   -1.74159  
2.37134    -18.6697   -1.75594  
2.40572    -18.6644   -1.78737  
2.44059    -18.6591   -1.81879  
2.47596    -18.6538   -1.85021  
2.51185    -18.6483   -1.8816   
2.54826    -18.6429   -1.91298  
2.5852     -18.6718   -1.96802  
2.62267    -18.7007   -2.02325  
2.66069    -18.7294   -2.07865  
2.69926    -18.7581   -2.13423  
2.73838    -18.7866   -2.19     
2.77808    -18.7028   -2.19107  
2.81835    -18.6193   -2.19208  
2.8592     -18.5361   -2.19304  
2.90064    -18.4534   -2.19394  
2.94269    -18.371    -2.1948   
2.98534    -18.4206   -2.24014  
3.02862    -18.4703   -2.28571  
3.07252    -18.52     -2.33152  
3.11705    -18.5698   -2.37757  
3.16224    -18.6196   -2.42387  
3.20807    -18.6227   -2.47754  
3.25458    -18.6256   -2.53125  
3.30175    -18.6284   -2.585    
3.34961    -18.631    -2.63878  
3.39816    -18.6335   -2.6926   
3.44742    -18.6358   -2.76016  
3.49739    -18.6378   -2.82777  
3.54809    -18.6396   -2.89542  
3.59952    -18.6411   -2.96313  
3.65169    -18.6424   -3.03089  
3.70463    -18.6437   -3.0793   
3.75833    -18.6449   -3.12773  
3.8128     -18.6459   -3.17619  
3.86807    -18.6468   -3.22468  
3.92414    -18.6476   -3.2732   
3.98102    -18.6692   -3.32244  
4.03873    -18.6907   -3.37181  
4.09727    -18.7122   -3.42132  
4.15666    -18.7335   -3.47095  
4.21691    -18.7548   -3.52071  
4.27804    -18.7623   -3.50659  
4.34005    -18.7698   -3.49248  
4.40296    -18.7773   -3.47835  
4.46678    -18.7847   -3.46421  
4.53153    -18.7922   -3.45006  
4.59721    -18.7192   -3.50947  
4.66385    -18.6461   -3.56842  
4.73145    -18.5731   -3.62691  
4.80004    -18.5001   -3.68494  
4.86961    -18.4271   -3.7425   
4.9402     -18.4442   -3.82722  
5.01181    -18.4611   -3.91216  
5.08446    -18.4776   -3.99732  
5.15816    -18.4937   -4.08271  
5.23292    -18.5096   -4.16832  
5.30878    -18.4726   -4.2201   
5.38573    -18.4355   -4.2717   
5.4638     -18.3983   -4.32312  
5.54299    -18.361    -4.37435  
5.62334    -18.3235   -4.42541  
5.70485    -18.3083   -4.46932  
5.78755    -18.2929   -4.51319  
5.87144    -18.2774   -4.557    
5.95654    -18.2618   -4.60077  
6.04289    -18.2461   -4.64449  
6.13048    -18.2559   -4.72748  
6.21934    -18.2654   -4.81063  
6.30949    -18.2745   -4.89396  
6.40095    -18.2833   -4.97746  
6.49373    -18.2918   -5.06114  
6.58786    -18.2194   -5.13788  
6.68335    -18.1468   -5.21406  
6.78023    -18.074    -5.28969  
6.87851    -18.001    -5.36476  
6.97822    -17.9278   -5.43928  
7.07937    -17.9654   -5.45878  
7.18198    -18.003    -5.47835  
7.28609    -18.0407   -5.49797  
7.3917     -18.0785   -5.51765  
7.49885    -18.1163   -5.53739  
7.60754    -18.0477   -5.67995  
7.71782    -17.978    -5.82176  
7.82969    -17.9072   -5.96281  
7.94318    -17.8353   -6.1031   
8.05832    -17.7624   -6.24263  
8.17513    -17.7368   -6.35492  
8.29363    -17.7106   -6.46714  
8.41384    -17.6837   -6.57927  
8.5358     -17.6561   -6.69132  
8.65953    -17.6278   -6.80328  
8.78505    -17.6139   -6.85972  
8.91239    -17.5999   -6.91613  
9.04158    -17.5858   -6.97253  
9.17264    -17.5714   -7.0289   
9.3056     -17.5569   -7.08525  
9.44049    -17.508    -7.2213   
9.57733    -17.4581   -7.35702  
9.71615    -17.4071   -7.4924   
9.85699    -17.3551   -7.62742  
9.99987    -17.3021   -7.7621   
10.1448    -17.2385   -7.74865  
10.2919    -17.1751   -7.7352   
10.4411    -17.1119   -7.72175  
10.5924    -17.049    -7.7083   
10.7459    -16.9862   -7.69484  
10.9017    -16.9508   -7.93246  
11.0597    -16.9123   -8.17049  
11.22      -16.8708   -8.40888  
