# Freq.    Mag.
0          7.2039e-05
0.0625     7.0175e-05
0.125      4.78603e-05
0.1875     1.63078e-05
0.25       7.41995e-06
0.3125     9.14928e-06
0.375      1.12081e-05
0.4375     1.28874e-05
0.5        1.45365e-05
0.5625     1.62704e-05
0.625      1.73575e-05
0.6875     1.64656e-05
0.75       1.49047e-05
0.8125     1.3898e-05
0.875      1.41941e-05
0.9375     1.57385e-05
1          1.71841e-05
1.0625     1.77086e-05
1.125      1.76433e-05
1.1875     1.75403e-05
1.25       1.76862e-05
1.3125     1.77927e-05
1.375      1.73174e-05
1.4375     1.72966e-05
1.5        1.77711e-05
1.5625     1.78488e-05
1.625      1.74779e-05
1.6875     1.70743e-05
1.75       1.59484e-05
1.8125     1.43283e-05
1.875      1.47553e-05
1.9375     1.71782e-05
2          1.88898e-05
2.0625     1.90054e-05
2.125      1.8387e-05
2.1875     1.79341e-05
2.25       1.73925e-05
2.3125     1.76819e-05
2.375      1.78266e-05
2.4375     1.71621e-05
2.5        1.68924e-05
2.5625     1.61805e-05
2.625      1.53033e-05
2.6875     1.38231e-05
2.75       1.37695e-05
2.8125     1.44281e-05
2.875      1.55666e-05
2.9375     1.67894e-05
3          1.69884e-05
3.0625     1.71005e-05
3.125      1.8248e-05
3.1875     1.87055e-05
3.25       1.76664e-05
3.3125     1.73226e-05
3.375      1.81927e-05
3.4375     1.86289e-05
3.5        1.81074e-05
3.5625     1.69077e-05
3.625      1.58919e-05
3.6875     1.59763e-05
3.75       1.55261e-05
3.8125     1.51626e-05
3.875      1.61177e-05
3.9375     1.69894e-05
4          1.76313e-05
4.0625     1.74312e-05
4.125      1.68093e-05
4.1875     1.53101e-05
4.25       1.45301e-05
4.3125     1.45575e-05
4.375      1.50726e-05
4.4375     1.52963e-05
4.5        1.50463e-05
4.5625     1.54117e-05
4.625      1.63265e-05
4.6875     1.6059e-05
4.75       1.54126e-05
4.8125     1.59842e-05
4.875      1.74161e-05
4.9375     1.85618e-05
5          1.79898e-05
5.0625     1.64437e-05
5.125      1.53851e-05
5.1875     1.57547e-05
5.25       1.67519e-05
5.3125     1.67676e-05
5.375      1.57547e-05
5.4375     1.48413e-05
5.5        1.52823e-05
5.5625     1.62708e-05
5.625      1.6024e-05
5.6875     1.53741e-05
5.75       1.53647e-05
5.8125     1.6074e-05
5.875      1.77245e-05
5.9375     1.83838e-05
6          1.79964e-05
6.0625     1.79085e-05
6.125      1.81546e-05
6.1875     1.88268e-05
6.25       1.83123e-05
6.3125     1.73011e-05
6.375      1.65749e-05
6.4375     1.63764e-05
6.5        1.59573e-05
6.5625     1.54243e-05
6.625      1.51863e-05
6.6875     1.59435e-05
6.75       1.72676e-05
6.8125     1.78108e-05
6.875      1.67053e-05
6.9375     1.50826e-05
7          1.3561e-05
7.0625     1.36816e-05
7.125      1.5267e-05
7.1875     1.74918e-05
7.25       1.78639e-05
7.3125     1.61986e-05
