#SA  FB
0.30418     0.30389     
0.30155     0.30375     
0.30149     0.30386     
0.30348     0.30387     
0.30419     0.30392     
0.30316     0.30374     
0.30192     0.30384     
0.30415     0.30378     
0.30001     0.3038      
0.30099     0.30375     
0.29914     0.30372     
0.30129     0.30387     
0.30395     0.30386     
0.29608     0.30387     
0.29557     0.3039      
0.29736     0.30393     
0.29603     0.30389     
0.29582     0.30404     
0.29731     0.30403     
0.30097     0.30403     
0.29807     0.30393     
0.30106     0.30401     
0.30084     0.30401     
0.29983     0.30389     
0.30317     0.30403     
0.30271     0.30422     
0.30341     0.30407     
0.30555     0.30406     
0.30357     0.30412     
0.29975     0.30392     
0.30235     0.30404     
0.30509     0.30413     
0.29916     0.30399     
0.30056     0.30425     
0.30714     0.30419     
0.30299     0.30403     
0.29933     0.30431     
0.30457     0.3041      
0.3058      0.30418     
0.3014      0.30419     
0.30668     0.30433     
0.30909     0.30418     
0.30073     0.30418     
0.30201     0.30428     
0.29832     0.30439     
0.30305     0.30427     
0.30065     0.30427     
0.30573     0.30428     
0.30734     0.30442     
0.30332     0.30431     
0.30512     0.30419     
0.30155     0.30428     
0.30766     0.30404     
0.29992     0.30419     
0.29742     0.30418     
0.29902     0.30418     
0.2987      0.30416     
0.29659     0.30422     
0.29772     0.30422     
0.29873     0.30418     
0.30155     0.30419     
0.30512     0.30435     
0.30406     0.30427     
0.30872     0.30439     
0.3113      0.30421     
0.30906     0.30419     
0.30366     0.30418     
0.30555     0.30419     
0.30279     0.30404     
0.30595     0.30416     
0.29353     0.30424     
0.30068     0.30422     
0.2996      0.30409     
0.2991      0.30422     
0.29936     0.30418     
0.30242     0.30421     
0.29814     0.30416     
0.3046      0.30433     
0.30374     0.30436     
0.30314     0.3043      
0.30195     0.30419     
0.30747     0.30427     
0.30348     0.30416     
0.30677     0.30433     
0.30085     0.30409     
0.30296     0.30428     
0.2996      0.3043      
0.30299     0.30421     
0.29615     0.30415     
0.29598     0.30435     
0.30227     0.30428     
0.30403     0.3043      
0.299       0.30433     
0.29974     0.30422     
0.29977     0.30442     
0.30331     0.30422     
0.30444     0.3043      
0.29965     0.30439     
0.30552     0.30428     
0.29856     0.30422     
0.30839     0.30431     
0.30395     0.30424     
0.31268     0.30431     
0.30166     0.30418     
0.3059      0.30431     
0.30251     0.30435     
0.30369     0.30425     
0.30343     0.30416     
0.30256     0.30435     
0.29998     0.30428     
0.30077     0.30415     
0.30525     0.30413     
0.29637     0.30421     
0.29783     0.30413     
0.30659     0.30421     
0.30435     0.30415     
0.30848     0.30421     
0.30753     0.30418     
0.30433     0.30415     
0.3025      0.30421     
0.29884     0.30415     
0.29902     0.30403     
0.29817     0.30412     
0.30012     0.30419     
0.29725     0.30421     
0.29601     0.30436     
0.29792     0.30424     
0.3036      0.30427     
0.30204     0.30421     
0.30345     0.30424     
0.30274     0.30441     
0.30235     0.3043      
0.30198     0.30438     
0.30885     0.30442     
0.30636     0.30428     
0.3021      0.30435     
0.30659     0.30422     
0.31017     0.30435     
0.30757     0.30427     
0.30033     0.30418     
0.30135     0.30421     
0.30018     0.30424     
0.29501     0.30427     
0.30079     0.30415     
0.29754     0.30404     
0.30135     0.30398     
0.30268     0.30419     
0.29977     0.30436     
0.30874     0.30431     
0.30192     0.30431     
0.30831     0.30425     
0.31127     0.30422     
0.30348     0.30436     
0.30303     0.30433     
0.30079     0.30419     
0.30314     0.30421     
0.29823     0.30439     
0.29913     0.30425     
0.29928     0.3041      
0.30265     0.30413     
0.30441     0.30418     
0.30615     0.30428     
0.30779     0.30435     
0.30219     0.30428     
0.30372     0.30428     
0.30119     0.30442     
0.30442     0.30425     
0.29679     0.30419     
0.29554     0.30427     
0.30256     0.30428     
0.30232     0.30436     
0.30398     0.30422     
0.30348     0.30424     
0.30766     0.3043      
0.30412     0.30427     
0.31086     0.3043      
0.30868     0.30441     
0.31005     0.30422     
0.30393     0.30424     
0.29762     0.30436     
0.30105     0.30435     
0.299       0.30421     
0.30367     0.30421     
0.3025      0.3041      
0.30407     0.30422     
0.30959     0.30412     
0.30328     0.30425     
0.30662     0.30427     
0.30073     0.30416     
0.30886     0.30399     
0.30523     0.3041      
0.29994     0.30415     
0.30132     0.30404     
0.30531     0.3041      
0.30506     0.30404     
0.30523     0.3041      
0.30454     0.30407     
0.30908     0.30412     
0.30421     0.30413     
0.30094     0.30398     
0.30073     0.30409     
0.29456     0.30413     
0.29774     0.30415     
0.30322     0.30404     
0.30065     0.30409     
0.30703     0.30413     
0.30683     0.30387     
0.30172     0.30401     
0.30685     0.30398     
0.3063      0.30399     
0.30401     0.30395     
0.30099     0.30407     
0.29539     0.30398     
0.29759     0.30389     
0.30142     0.30406     
0.30596     0.30403     
0.30328     0.30396     
0.30351     0.3041      
0.30573     0.30398     
0.29969     0.30395     
0.30074     0.30403     
0.30256     0.30415     
0.29853     0.3041      
0.29609     0.30398     
0.30329     0.30407     
0.30106     0.3043      
0.30004     0.30403     
0.30168     0.30412     
0.30473     0.30412     
0.30213     0.30415     
0.30781     0.30407     
0.30354     0.30421     
0.30261     0.30428     
0.29746     0.3041      
0.29392     0.30406     
0.29937     0.30421     
0.30287     0.30399     
0.30212     0.30418     
0.30837     0.3041      
0.30531     0.30406     
0.30512     0.30412     
0.29412     0.30413     
0.30271     0.30419     
0.29707     0.30398     
0.29699     0.30399     
0.29702     0.30404     
0.30283     0.30427     
0.30174     0.30427     
0.30572     0.30412     
0.31201     0.30407     
0.31053     0.3041      
0.31115     0.30412     
0.30969     0.30399     
0.30776     0.30406     
0.30079     0.30392     
0.30225     0.30393     
0.29681     0.30403     
0.29948     0.30404     
0.30227     0.30398     
0.30132     0.30407     
0.30705     0.30401     
0.30724     0.30393     
0.30404     0.30398     
0.29939     0.30399     
0.30367     0.30406     
0.30055     0.30398     
0.30265     0.30387     
0.30438     0.30396     
0.31199     0.30381     
0.30949     0.30383     
0.30776     0.30398     
0.3075      0.3039      
0.30227     0.30398     
0.298       0.30384     
0.30261     0.3039      
0.29833     0.30393     
0.29986     0.30383     
0.30151     0.3039      
0.30403     0.30395     
0.30264     0.3038      
0.30543     0.30372     
0.30767     0.30389     
0.30628     0.30384     
0.30879     0.30393     
0.30592     0.30381     
0.30322     0.30393     
0.29553     0.30401     
0.29678     0.30387     
0.29905     0.30406     
0.29844     0.30377     
0.29757     0.30383     
0.30261     0.30381     
0.30723     0.30377     
0.30326     0.30387     
0.30567     0.30383     
0.2991      0.30387     
0.30584     0.30399     
0.3054      0.30393     
0.30291     0.30398     
0.30261     0.30399     
0.3025      0.30398     
0.29861     0.30398     
0.29246     0.30393     
0.29948     0.30389     
0.30473     0.30387     
0.30564     0.3039      
0.3066      0.30404     
0.29752     0.30396     
0.30367     0.30396     
0.3014      0.30396     
0.30264     0.30399     
0.30082     0.30396     
0.29963     0.30395     
0.29655     0.30395     
0.30306     0.30392     
0.30531     0.30409     
0.30659     0.30387     
0.30549     0.30403     
0.30935     0.3041      
0.3081      0.30396     
0.30476     0.30398     
0.3009      0.30396     
0.2955      0.30409     
0.30596     0.30387     
0.29727     0.30404     
0.29565     0.30399     
0.30239     0.30393     
0.30842     0.30407     
