# Freq.    Re    Im
0.999987   0.540384   0.010971  
1.01448    0.540856   0.0111886 
1.02919    0.541328   0.0114064 
1.04411    0.541801   0.0116247 
1.05924    0.542274   0.0118433 
1.07459    0.542747   0.0120623 
1.09017    0.542347   0.0124607 
1.10597    0.541947   0.0128585 
1.122      0.541547   0.0132558 
1.13827    0.541147   0.0136524 
1.15477    0.540747   0.0140484 
1.17151    0.540692   0.0143961 
1.18849    0.540637   0.0147437 
1.20571    0.540582   0.0150912 
1.22319    0.540526   0.0154387 
1.24092    0.54047    0.0157861 
1.25891    0.54045    0.0161355 
1.27716    0.54043    0.0164848 
1.29567    0.540408   0.0168342 
1.31445    0.540388   0.0171835 
1.3335     0.540366   0.0175328 
1.35283    0.540305   0.0179078 
1.37244    0.540244   0.0182828 
1.39234    0.540182   0.0186577 
1.41252    0.54012    0.0190325 
1.43299    0.540057   0.0194073 
1.45377    0.540048   0.0198067 
1.47484    0.540037   0.020206  
1.49622    0.540027   0.0206055 
1.5179     0.540016   0.0210048 
1.53991    0.540005   0.0214042 
1.56223    0.539989   0.0218606 
1.58487    0.539973   0.022317  
1.60785    0.539957   0.0227734 
1.63115    0.53994    0.0232298 
1.6548     0.539923   0.0236861 
1.67878    0.539917   0.0240906 
1.70312    0.53991    0.0244951 
1.7278     0.539902   0.0248997 
1.75285    0.539895   0.0253042 
1.77826    0.539887   0.0257087 
1.80403    0.539867   0.0261957 
1.83018    0.539847   0.0266827 
1.85671    0.539826   0.0271696 
1.88362    0.539805   0.0276566 
1.91093    0.539784   0.0281435 
1.93863    0.539732   0.0286815 
1.96673    0.539679   0.0292194 
1.99524    0.539626   0.0297573 
2.02416    0.539572   0.030295  
2.0535     0.539518   0.0308327 
2.08326    0.539532   0.0313271 
2.11346    0.539545   0.0318216 
2.1441     0.539558   0.0323162 
2.17518    0.53957    0.0328108 
2.20671    0.539582   0.0333054 
2.23869    0.539559   0.0339041 
2.27114    0.539536   0.0345027 
2.30406    0.539512   0.0351014 
2.33746    0.539487   0.0357    
2.37134    0.539462   0.0362987 
2.40572    0.539432   0.036913  
2.44059    0.539402   0.0375273 
2.47596    0.539371   0.0381416 
2.51185    0.539339   0.0387558 
2.54826    0.539307   0.0393701 
2.5852     0.539304   0.040002  
2.62267    0.5393     0.040634  
2.66069    0.539295   0.041266  
2.69926    0.53929    0.041898  
2.73838    0.539284   0.0425301 
2.77808    0.539309   0.0432614 
2.81835    0.539333   0.0439929 
2.8592     0.539356   0.0447245 
2.90064    0.539379   0.0454562 
2.94269    0.5394     0.0461882 
2.98534    0.539416   0.0468488 
3.02862    0.539432   0.0475095 
3.07252    0.539447   0.0481703 
3.11705    0.539461   0.0488312 
3.16224    0.539474   0.0494923 
3.20807    0.539481   0.0502975 
3.25458    0.539485   0.0511028 
3.30175    0.539489   0.0519083 
3.34961    0.539492   0.0527139 
3.39816    0.539494   0.0535196 
3.44742    0.539469   0.054369  
3.49739    0.539442   0.0552183 
3.54809    0.539414   0.0560678 
3.59952    0.539385   0.0569173 
3.65169    0.539355   0.0577668 
3.70463    0.53934    0.0587783 
3.75833    0.539323   0.0597899 
3.8128     0.539305   0.0608016 
3.86807    0.539285   0.0618134 
3.92414    0.539262   0.0628254 
3.98102    0.53923    0.0637096 
4.03873    0.539197   0.0645939 
4.09727    0.539162   0.0654783 
4.15666    0.539126   0.0663627 
4.21691    0.539089   0.0672472 
4.27804    0.539131   0.0683849 
4.34005    0.539171   0.0695231 
4.40296    0.539208   0.0706618 
4.46678    0.539243   0.0718009 
4.53153    0.539275   0.0729405 
4.59721    0.539238   0.0739732 
4.66385    0.539199   0.0750059 
4.73145    0.539158   0.0760387 
4.80004    0.539115   0.0770717 
4.86961    0.53907    0.0781048 
4.9402     0.539381   0.0791132 
5.01181    0.539691   0.0801229 
5.08446    0.54       0.0811341 
5.15816    0.540307   0.0821466 
5.23292    0.540612   0.0831605 
5.30878    0.540315   0.0846124 
5.38573    0.540013   0.0860632 
5.4638     0.539707   0.0875131 
5.54299    0.539398   0.0889619 
5.62334    0.539085   0.0904097 
5.70485    0.539124   0.0917924 
5.78755    0.53916    0.0931758 
5.87144    0.539192   0.0945601 
5.95654    0.539221   0.095945  
6.04289    0.539246   0.0973308 
6.13048    0.539205   0.0987694 
6.21934    0.53916    0.100208  
6.30949    0.539111   0.101648  
6.40095    0.539058   0.103088  
6.49373    0.539001   0.104528  
6.58786    0.539007   0.106168  
6.68335    0.539008   0.107808  
6.78023    0.539005   0.10945   
6.87851    0.538996   0.111092  
6.97822    0.538983   0.112736  
7.07937    0.539048   0.114351  
7.18198    0.539108   0.115968  
7.28609    0.539163   0.117587  
7.3917     0.539214   0.119206  
7.49885    0.539261   0.120827  
7.60754    0.539247   0.122848  
7.71782    0.539226   0.124871  
7.82969    0.539198   0.126895  
7.94318    0.539163   0.128921  
8.05832    0.53912    0.130948  
8.17513    0.539192   0.13275   
8.29363    0.539258   0.134554  
8.41384    0.539318   0.136359  
8.5358     0.539373   0.138167  
8.65953    0.539422   0.139976  
8.78505    0.539451   0.142074  
8.91239    0.539472   0.144173  
9.04158    0.539486   0.146275  
9.17264    0.539491   0.148379  
9.3056     0.53949    0.150485  
9.44049    0.539558   0.152675  
9.57733    0.539619   0.154868  
9.71615    0.539671   0.157063  
9.85699    0.539715   0.159262  
9.99987    0.539751   0.161463  
10.1448    0.539731   0.163942  
10.2919    0.539701   0.166424  
10.4411    0.539659   0.16891   
10.5924    0.539608   0.171398  
10.7459    0.539545   0.173889  
10.9017    0.539559   0.176372  
11.0597    0.539562   0.17886   
11.22      0.539555   0.18135   
11.3827    0.539538   0.183844  
11.5477    0.53951    0.186341  
11.7151    0.539515   0.189458  
11.8849    0.539505   0.192581  
12.0571    0.539478   0.195709  
12.2319    0.539435   0.198843  
12.4092    0.539376   0.201982  
12.5891    0.539455   0.204705  
12.7716    0.539523   0.207434  
12.9567    0.539578   0.210168  
13.1445    0.539621   0.212907  
13.335     0.539653   0.215651  
13.5283    0.539697   0.218832  
13.7244    0.539725   0.222021  
13.9234    0.539736   0.225216  
14.1252    0.539732   0.228418  
14.3299    0.539711   0.231627  
14.5377    0.5398     0.235053  
14.7484    0.539871   0.238489  
14.9622    0.539923   0.241933  
15.179     0.539958   0.245386  
15.3991    0.539974   0.248847  
15.6223    0.540057   0.25253   
15.8487    0.540119   0.256224  
16.0785    0.540161   0.259928  
16.3115    0.540183   0.263642  
16.548     0.540183   0.267367  
16.7878    0.540364   0.271434  
17.0312    0.540522   0.275516  
17.278     0.540656   0.279612  
17.5285    0.540766   0.283722  
17.7826    0.540852   0.287845  
18.0403    0.540866   0.291878  
18.3018    0.540856   0.295923  
18.5671    0.540822   0.29998   
18.8362    0.540765   0.304051  
19.1093    0.540684   0.308133  
19.3863    0.540643   0.312764  
19.6673    0.540573   0.317411  
19.9524    0.540472   0.322075  
20.2416    0.54034    0.326755  
20.535     0.540177   0.331452  
20.8326    0.540285   0.336322  
21.1346    0.540362   0.341213  
21.441     0.540408   0.346125  
21.7518    0.540422   0.351058  
22.0671    0.540405   0.356011  
22.3869    0.54055    0.361393  
22.7114    0.54066    0.366802  
23.0406    0.540733   0.372238  
23.3746    0.54077    0.3777    
23.7134    0.540769   0.383188  
24.0572    0.540809   0.388727  
24.4059    0.54081    0.394293  
24.7596    0.540775   0.399887  
25.1185    0.540701   0.405507  
25.4826    0.540588   0.411155  
25.852     0.540727   0.41723   
26.2267    0.540824   0.423339  
26.6069    0.540878   0.429484  
26.9926    0.54089    0.435663  
27.3838    0.540859   0.441876  
27.7808    0.540952   0.448322  
28.1835    0.541001   0.454807  
28.592     0.541004   0.46133   
29.0064    0.540961   0.467892  
29.4269    0.540871   0.474493  
29.8534    0.540975   0.481445  
30.2862    0.541029   0.488442  
30.7252    0.541034   0.495485  
31.1705    0.540988   0.502573  
31.6224    0.540891   0.509707  
32.0807    0.541017   0.517177  
32.5458    0.54109    0.524699  
33.0175    0.541109   0.532275  
33.4961    0.541073   0.539904  
33.9816    0.540983   0.547586  
34.4742    0.541204   0.556156  
34.9739    0.541363   0.564796  
35.4809    0.541457   0.573507  
35.9952    0.541485   0.58229   
36.5169    0.541446   0.591145  
37.0463    0.541446   0.599404  
37.5833    0.541389   0.607726  
38.128     0.541273   0.616111  
38.6807    0.541098   0.624559  
39.2414    0.540862   0.633069  
39.8102    0.541075   0.642162  
40.3873    0.541226   0.651334  
40.9727    0.541314   0.660584  
41.5666    0.541341   0.669913  
42.1691    0.541302   0.679321  
42.7804    0.541539   0.689327  
43.4005    0.541709   0.699427  
44.0296    0.54181    0.70962   
44.6678    0.541841   0.719908  
45.3153    0.5418     0.730291  
45.9721    0.54195    0.741095  
46.6385    0.542026   0.752005  
47.3145    0.542027   0.76302   
48.0004    0.541951   0.774142  
