# Freq.    Mag.
0          6.50627e-05
0.0625     6.3267e-05
0.125      4.28889e-05
0.1875     1.46561e-05
0.25       7.73787e-06
0.3125     8.87753e-06
0.375      1.01717e-05
0.4375     1.07969e-05
0.5        1.10404e-05
0.5625     1.22806e-05
0.625      1.4066e-05
0.6875     1.52219e-05
0.75       1.52546e-05
0.8125     1.58926e-05
0.875      1.67118e-05
0.9375     1.64578e-05
1          1.60029e-05
1.0625     1.54085e-05
1.125      1.51573e-05
1.1875     1.59642e-05
1.25       1.63387e-05
1.3125     1.65791e-05
1.375      1.676e-05 
1.4375     1.59906e-05
1.5        1.5144e-05
1.5625     1.56228e-05
1.625      1.65127e-05
1.6875     1.72404e-05
1.75       1.73023e-05
1.8125     1.73167e-05
1.875      1.76803e-05
1.9375     1.6775e-05
2          1.49218e-05
2.0625     1.38827e-05
2.125      1.36063e-05
2.1875     1.39738e-05
2.25       1.51937e-05
2.3125     1.6455e-05
2.375      1.67716e-05
2.4375     1.65722e-05
2.5        1.69103e-05
2.5625     1.69768e-05
2.625      1.73295e-05
2.6875     1.75963e-05
2.75       1.7292e-05
2.8125     1.65667e-05
2.875      1.60322e-05
2.9375     1.55771e-05
3          1.56176e-05
3.0625     1.58757e-05
3.125      1.62939e-05
3.1875     1.64132e-05
3.25       1.67926e-05
3.3125     1.73053e-05
3.375      1.77019e-05
3.4375     1.78691e-05
3.5        1.67911e-05
3.5625     1.51936e-05
3.625      1.38614e-05
3.6875     1.37107e-05
3.75       1.47914e-05
3.8125     1.69614e-05
3.875      1.79857e-05
3.9375     1.86851e-05
4          1.98798e-05
4.0625     1.976e-05 
4.125      1.83741e-05
4.1875     1.70702e-05
4.25       1.66382e-05
4.3125     1.75875e-05
4.375      1.82148e-05
4.4375     1.8529e-05
4.5        1.81537e-05
4.5625     1.72527e-05
4.625      1.63987e-05
4.6875     1.69075e-05
4.75       1.81016e-05
4.8125     1.86512e-05
4.875      1.93023e-05
4.9375     1.92058e-05
5          1.88527e-05
5.0625     1.88368e-05
5.125      1.83417e-05
5.1875     1.73277e-05
5.25       1.65571e-05
5.3125     1.59437e-05
5.375      1.55943e-05
5.4375     1.55913e-05
5.5        1.66456e-05
5.5625     1.7671e-05
5.625      1.84427e-05
5.6875     1.88147e-05
5.75       1.88268e-05
5.8125     1.86205e-05
5.875      1.79264e-05
5.9375     1.65806e-05
6          1.55347e-05
6.0625     1.49644e-05
6.125      1.48019e-05
6.1875     1.58367e-05
6.25       1.71614e-05
6.3125     1.70329e-05
6.375      1.69325e-05
6.4375     1.79762e-05
6.5        1.89223e-05
6.5625     1.91503e-05
6.625      1.86177e-05
6.6875     1.70334e-05
6.75       1.48966e-05
6.8125     1.36891e-05
6.875      1.38825e-05
6.9375     1.44253e-05
7          1.49636e-05
7.0625     1.73312e-05
7.125      1.89027e-05
7.1875     1.94851e-05
7.25       1.93289e-05
7.3125     1.80371e-05
7.375      1.68605e-05
7.4375     1.6987e-05
7.5        1.58413e-05
7.5625     1.37717e-05
7.625      1.24249e-05
7.6875     1.35543e-05
7.75       1.59878e-05
7.8125     1.72453e-05
7.875      1.76322e-05
7.9375     1.70159e-05
8          1.64942e-05
8.0625     1.58589e-05
8.125      1.53619e-05
8.1875     1.56227e-05
8.25       1.63672e-05
8.3125     1.69323e-05
8.375      1.69172e-05
8.4375     1.67467e-05
8.5        1.72702e-05
8.5625     1.7254e-05
8.625      1.63343e-05
8.6875     1.55302e-05
8.75       1.45736e-05
8.8125     1.38079e-05
8.875      1.34802e-05
8.9375     1.48433e-05
9          1.65138e-05
9.0625     1.76689e-05
9.125      1.8703e-05
9.1875     1.80918e-05
9.25       1.66716e-05
9.3125     1.56576e-05
9.375      1.4733e-05
9.4375     1.4726e-05
9.5        1.52264e-05
9.5625     1.58146e-05
9.625      1.70841e-05
9.6875     1.78067e-05
9.75       1.77575e-05
9.8125     1.75528e-05
9.875      1.71343e-05
9.9375     1.6764e-05
10         1.61007e-05
10.0625    1.58967e-05
10.125     1.61216e-05
10.1875    1.57806e-05
10.25      1.5267e-05
10.3125    1.51042e-05
10.375     1.55574e-05
10.4375    1.57254e-05
10.5       1.6078e-05
10.5625    1.59081e-05
10.625     1.61341e-05
10.6875    1.62831e-05
10.75      1.56523e-05
10.8125    1.49628e-05
10.875     1.46959e-05
10.9375    1.50194e-05
11         1.42459e-05
