# Freq.    Mag.
0          1.46218e-05
64         1.446e-05 
128        1.46937e-05
192        1.55941e-05
256        1.61071e-05
320        1.62325e-05
384        1.56026e-05
448        1.48051e-05
512        1.43963e-05
576        1.43924e-05
640        1.44626e-05
704        1.43331e-05
768        1.38942e-05
832        1.36931e-05
896        1.32765e-05
960        1.27971e-05
1024       1.24869e-05
1088       1.22419e-05
1152       1.19209e-05
1216       1.16255e-05
1280       1.13883e-05
1344       1.08228e-05
1408       1.03318e-05
1472       1.00842e-05
1536       1.00806e-05
1600       9.77952e-06
1664       9.4125e-06
1728       9.05457e-06
1792       8.60698e-06
1856       8.45358e-06
1920       8.56633e-06
1984       8.64583e-06
2048       8.5375e-06
2112       7.97063e-06
2176       7.71411e-06
2240       8.14223e-06
2304       8.30568e-06
2368       7.90449e-06
2432       7.34641e-06
2496       7.05381e-06
2560       6.80172e-06
2624       6.62853e-06
2688       6.56042e-06
2752       6.48046e-06
2816       6.46273e-06
2880       6.26682e-06
2944       6.15901e-06
3008       6.10083e-06
3072       5.89799e-06
3136       5.55634e-06
3200       5.33724e-06
3264       5.4438e-06
3328       5.50846e-06
3392       5.41721e-06
3456       5.29256e-06
3520       5.18247e-06
3584       4.96318e-06
3648       4.85087e-06
3712       5.06631e-06
3776       5.26439e-06
3840       5.23299e-06
3904       4.91894e-06
3968       4.67615e-06
4032       4.58425e-06
4096       4.63198e-06
4160       4.5603e-06
4224       4.20932e-06
4288       3.93351e-06
4352       3.95408e-06
4416       4.07223e-06
4480       4.09868e-06
4544       4.13429e-06
4608       4.11482e-06
4672       4.06728e-06
4736       3.90408e-06
4800       3.63155e-06
4864       3.57689e-06
4928       3.62349e-06
4992       3.60986e-06
5056       3.48045e-06
5120       3.23479e-06
5184       2.98951e-06
5248       2.94246e-06
5312       3.05498e-06
5376       3.13524e-06
5440       3.24798e-06
5504       3.23833e-06
5568       3.08521e-06
5632       3.08761e-06
5696       3.02188e-06
5760       2.93048e-06
5824       2.88495e-06
5888       2.83784e-06
5952       2.76138e-06
6016       2.63922e-06
6080       2.58051e-06
6144       2.64169e-06
6208       2.74895e-06
6272       2.87367e-06
6336       2.93575e-06
6400       2.81399e-06
6464       2.62402e-06
6528       2.49948e-06
6592       2.45339e-06
6656       2.47528e-06
6720       2.59877e-06
6784       2.72764e-06
6848       2.76922e-06
6912       2.80683e-06
6976       2.76269e-06
7040       2.64488e-06
7104       2.54459e-06
7168       2.48094e-06
7232       2.33541e-06
7296       2.20289e-06
7360       2.24345e-06
7424       2.32282e-06
7488       2.37879e-06
7552       2.35392e-06
7616       2.28852e-06
7680       2.25064e-06
7744       2.21856e-06
7808       2.08441e-06
7872       2.01299e-06
7936       2.04201e-06
8000       2.07761e-06
8064       2.06777e-06
8128       2.03094e-06
8192       2.08281e-06
8256       2.1782e-06
8320       2.21188e-06
8384       2.2073e-06
8448       2.10466e-06
8512       1.99425e-06
8576       1.93282e-06
8640       1.91085e-06
8704       1.9075e-06
8768       1.96266e-06
8832       1.97862e-06
8896       1.96492e-06
8960       2.02832e-06
9024       2.09078e-06
9088       2.06389e-06
9152       1.96999e-06
9216       1.90369e-06
9280       1.88288e-06
9344       1.88973e-06
9408       1.82916e-06
9472       1.75125e-06
9536       1.71722e-06
9600       1.70074e-06
9664       1.72429e-06
9728       1.7425e-06
9792       1.73103e-06
9856       1.71121e-06
9920       1.67815e-06
9984       1.65148e-06
10048      1.6884e-06
10112      1.76999e-06
10176      1.79093e-06
10240      1.81763e-06
10304      1.82777e-06
10368      1.84083e-06
10432      1.79107e-06
10496      1.69465e-06
10560      1.68589e-06
10624      1.70834e-06
10688      1.70106e-06
10752      1.68375e-06
10816      1.71655e-06
10880      1.75055e-06
10944      1.7244e-06
11008      1.60669e-06
11072      1.42272e-06
11136      1.33352e-06
11200      1.33091e-06
11264      1.38971e-06
11328      1.40603e-06
11392      1.43278e-06
11456      1.49571e-06
11520      1.49999e-06
11584      1.45899e-06
11648      1.46695e-06
11712      1.45593e-06
11776      1.44071e-06
11840      1.42691e-06
11904      1.37194e-06
11968      1.37238e-06
12032      1.41048e-06
12096      1.44676e-06
12160      1.47537e-06
12224      1.53463e-06
12288      1.53344e-06
12352      1.47121e-06
12416      1.4406e-06
12480      1.45371e-06
12544      1.43545e-06
12608      1.34447e-06
12672      1.29042e-06
12736      1.30125e-06
12800      1.31541e-06
12864      1.33303e-06
12928      1.3268e-06
12992      1.28239e-06
13056      1.25887e-06
13120      1.25359e-06
13184      1.28259e-06
13248      1.29082e-06
13312      1.29347e-06
13376      1.29076e-06
13440      1.28962e-06
13504      1.30959e-06
13568      1.31873e-06
13632      1.31236e-06
13696      1.30511e-06
13760      1.27532e-06
13824      1.24141e-06
13888      1.27271e-06
13952      1.29507e-06
14016      1.30511e-06
14080      1.29937e-06
14144      1.25537e-06
14208      1.26558e-06
14272      1.30006e-06
14336      1.26016e-06
14400      1.21867e-06
14464      1.21366e-06
14528      1.22455e-06
14592      1.24946e-06
14656      1.261e-06 
14720      1.24613e-06
14784      1.22289e-06
14848      1.23814e-06
14912      1.26254e-06
14976      1.24107e-06
15040      1.19861e-06
15104      1.2014e-06
15168      1.22246e-06
15232      1.2047e-06
15296      1.17984e-06
15360      1.16487e-06
15424      1.16601e-06
15488      1.17771e-06
15552      1.18897e-06
15616      1.19834e-06
15680      1.20241e-06
15744      1.16148e-06
15808      1.13784e-06
15872      1.16369e-06
15936      1.19058e-06
16000      1.18542e-06
16064      1.16974e-06
16128      1.16328e-06
16192      1.2222e-06
16256      1.27079e-06
16320      1.26924e-06
16384      1.26437e-06
16448      1.25615e-06
16512      1.25832e-06
16576      1.2348e-06
16640      1.19256e-06
16704      1.14649e-06
16768      1.1566e-06
16832      1.16734e-06
16896      1.10409e-06
16960      1.03662e-06
17024      1.04918e-06
17088      1.12798e-06
17152      1.21709e-06
17216      1.28736e-06
17280      1.26629e-06
17344      1.19671e-06
17408      1.15404e-06
17472      1.18266e-06
17536      1.23267e-06
17600      1.24907e-06
17664      1.21544e-06
17728      1.17486e-06
17792      1.15273e-06
17856      1.17169e-06
17920      1.16979e-06
17984      1.12797e-06
18048      1.08514e-06
18112      1.06097e-06
18176      1.09522e-06
18240      1.12515e-06
18304      1.12917e-06
18368      1.19227e-06
18432      1.23918e-06
18496      1.22704e-06
18560      1.17398e-06
18624      1.08162e-06
18688      1.08558e-06
18752      1.12043e-06
18816      1.12457e-06
18880      1.07539e-06
18944      1.01186e-06
19008      9.77974e-07
19072      9.61012e-07
19136      9.587e-07 
19200      9.94056e-07
19264      1.05007e-06
19328      1.08077e-06
19392      1.10188e-06
19456      1.08659e-06
19520      1.06795e-06
19584      1.06293e-06
19648      1.05476e-06
19712      1.07181e-06
19776      1.08368e-06
19840      1.09658e-06
19904      1.10956e-06
19968      1.11184e-06
20032      1.0671e-06
20096      1.01859e-06
20160      1.019e-06 
20224      1.04703e-06
20288      1.08844e-06
20352      1.09878e-06
20416      1.08769e-06
20480      1.05649e-06
20544      1.02775e-06
20608      1.01225e-06
20672      9.82012e-07
20736      9.66113e-07
20800      9.75873e-07
20864      1.0209e-06
20928      1.04763e-06
20992      1.04963e-06
21056      1.03769e-06
21120      1.01845e-06
21184      1.02575e-06
21248      1.01796e-06
21312      1.00663e-06
21376      1.01268e-06
21440      1.01563e-06
21504      1.01019e-06
21568      1.02911e-06
21632      1.03281e-06
21696      1.03646e-06
21760      1.04389e-06
21824      1.03773e-06
21888      1.02522e-06
21952      9.86983e-07
22016      9.49905e-07
22080      9.40379e-07
22144      9.8276e-07
22208      9.86537e-07
22272      9.69321e-07
22336      9.8958e-07
22400      1.02526e-06
22464      1.06467e-06
22528      1.06562e-06
22592      1.03683e-06
22656      1.02196e-06
22720      1.01516e-06
22784      9.98354e-07
22848      9.53795e-07
22912      9.22735e-07
22976      9.47337e-07
23040      9.82959e-07
23104      9.83343e-07
23168      9.60549e-07
23232      9.38533e-07
23296      9.073e-07 
23360      8.82396e-07
23424      8.85859e-07
23488      8.92858e-07
23552      8.98623e-07
23616      9.15387e-07
23680      9.04391e-07
23744      8.93826e-07
23808      9.08545e-07
23872      9.26976e-07
23936      9.06845e-07
24000      8.83761e-07
24064      8.90675e-07
24128      8.86505e-07
24192      8.85238e-07
24256      9.03831e-07
24320      9.20895e-07
24384      9.30379e-07
24448      9.29844e-07
24512      9.29329e-07
24576      9.21324e-07
24640      8.89714e-07
24704      8.56395e-07
24768      8.31148e-07
24832      8.37432e-07
24896      8.63644e-07
24960      8.96707e-07
25024      9.10264e-07
25088      8.99016e-07
25152      8.82603e-07
25216      8.53598e-07
25280      8.61571e-07
25344      9.12557e-07
25408      9.49537e-07
25472      9.55201e-07
25536      9.4453e-07
25600      9.18611e-07
25664      8.88107e-07
25728      8.75903e-07
25792      8.67601e-07
25856      8.74937e-07
25920      8.75422e-07
25984      8.79159e-07
26048      8.77987e-07
26112      8.70578e-07
26176      8.47432e-07
26240      8.27634e-07
26304      8.22052e-07
26368      8.28214e-07
26432      8.56571e-07
26496      8.85432e-07
26560      9.05564e-07
26624      9.29391e-07
26688      9.54817e-07
26752      9.5178e-07
26816      9.34703e-07
26880      9.25099e-07
26944      9.25426e-07
27008      9.10005e-07
27072      8.87753e-07
27136      8.64547e-07
27200      8.72293e-07
27264      8.93901e-07
27328      8.87369e-07
27392      8.45937e-07
27456      8.32774e-07
27520      8.87609e-07
27584      9.15385e-07
27648      9.31872e-07
27712      9.45026e-07
27776      9.08681e-07
27840      8.86003e-07
27904      8.89226e-07
27968      8.90004e-07
28032      8.86731e-07
28096      8.80926e-07
28160      8.84385e-07
28224      8.76313e-07
28288      8.55447e-07
28352      8.32502e-07
28416      8.1755e-07
28480      8.38254e-07
28544      8.53058e-07
28608      8.6085e-07
28672      8.73462e-07
28736      8.58376e-07
28800      8.60383e-07
28864      8.77667e-07
28928      8.80857e-07
28992      8.6955e-07
29056      8.71481e-07
29120      9.09669e-07
29184      9.18525e-07
29248      8.80239e-07
29312      8.43015e-07
29376      8.25229e-07
29440      8.32821e-07
29504      8.55486e-07
29568      8.5367e-07
29632      8.6328e-07
29696      8.88714e-07
29760      8.79617e-07
29824      8.91199e-07
29888      9.28336e-07
29952      9.62653e-07
30016      9.63668e-07
30080      9.29064e-07
30144      9.02861e-07
30208      9.10542e-07
30272      9.2764e-07
30336      9.2438e-07
30400      9.05425e-07
30464      9.17667e-07
30528      9.33546e-07
30592      9.33349e-07
30656      9.27102e-07
30720      9.00788e-07
30784      8.89999e-07
30848      8.82362e-07
30912      8.75563e-07
30976      9.01704e-07
31040      9.21414e-07
31104      9.53461e-07
31168      9.73983e-07
31232      9.66344e-07
31296      9.46638e-07
31360      9.53384e-07
31424      9.74397e-07
31488      1.01677e-06
31552      1.07505e-06
31616      1.13682e-06
31680      1.31287e-06
31744      2.12216e-06
31808      3.48922e-06
31872      4.42494e-06
31936      4.65933e-06
32000      4.28681e-06
32064      3.15654e-06
32128      1.84057e-06
32192      1.26724e-06
32256      1.13018e-06
32320      1.04047e-06
32384      9.81851e-07
32448      9.37212e-07
32512      9.03388e-07
32576      8.6871e-07
32640      8.41073e-07
32704      8.53463e-07
32768      8.61479e-07
32832      8.75066e-07
32896      9.01213e-07
32960      9.10549e-07
33024      9.36952e-07
33088      9.52059e-07
33152      9.43412e-07
33216      9.27116e-07
33280      9.45368e-07
33344      1.0003e-06
33408      1.01801e-06
33472      9.88908e-07
33536      9.3785e-07
33600      8.98926e-07
33664      9.06013e-07
33728      9.15419e-07
33792      9.02981e-07
33856      8.84971e-07
33920      8.852e-07 
33984      8.97407e-07
34048      9.02233e-07
34112      9.00101e-07
34176      8.89104e-07
34240      8.74816e-07
34304      8.93372e-07
34368      9.01884e-07
34432      8.59125e-07
34496      7.95695e-07
34560      7.96615e-07
34624      8.32298e-07
34688      8.50225e-07
34752      8.62916e-07
34816      8.69273e-07
34880      8.66838e-07
34944      8.73048e-07
35008      8.81349e-07
35072      8.78447e-07
35136      8.6424e-07
35200      8.69802e-07
35264      8.59746e-07
35328      8.46651e-07
35392      8.26827e-07
35456      8.13315e-07
35520      8.11911e-07
35584      8.30733e-07
35648      8.48559e-07
35712      8.50012e-07
35776      8.23452e-07
35840      7.97368e-07
35904      8.16693e-07
35968      8.31458e-07
36032      8.31933e-07
36096      8.37943e-07
36160      8.41229e-07
36224      8.44504e-07
36288      8.36422e-07
36352      8.26314e-07
36416      8.25371e-07
36480      8.20619e-07
36544      8.00334e-07
36608      7.69607e-07
36672      7.6556e-07
36736      8.25447e-07
36800      9.00583e-07
36864      9.67794e-07
36928      9.86683e-07
36992      9.52654e-07
37056      9.09231e-07
37120      8.56529e-07
37184      8.12245e-07
37248      7.92131e-07
37312      7.96531e-07
37376      8.36247e-07
37440      8.59276e-07
37504      8.44611e-07
37568      8.15285e-07
