SA values pre & post freq 100000 Hz Num 1:  0.301019  0.446115
SA values pre & post freq 100000 Hz Num 2:  0.302652  0.29992
SA values pre & post freq 10000 Hz Num 1:  0.302072  0.300989
SA values pre & post freq 1000 Hz Num 1:  0.30253  0.294397
SA values pre & post freq 100 Hz Num 1:  0.30021  0.301309
