# Freq.    Re    Im
0.999987   -20.3975   -0.927149 
1.01448    -20.3858   -0.957175 
1.02919    -20.374    -0.987168 
1.04411    -20.3621   -1.01713  
1.05924    -20.3502   -1.04706  
1.07459    -20.3383   -1.07695  
1.09017    -20.3541   -1.13279  
1.10597    -20.3697   -1.18873  
1.122      -20.3852   -1.24476  
1.13827    -20.4006   -1.30088  
1.15477    -20.4158   -1.3571   
1.17151    -20.4119   -1.33194  
1.18849    -20.4079   -1.30678  
1.20571    -20.4039   -1.28164  
1.22319    -20.3999   -1.25651  
1.24092    -20.3959   -1.23139  
1.25891    -20.3713   -1.24512  
1.27716    -20.3467   -1.25882  
1.29567    -20.3222   -1.27248  
1.31445    -20.2977   -1.28611  
1.3335     -20.2731   -1.29971  
1.35283    -20.2873   -1.34556  
1.37244    -20.3013   -1.39149  
1.39234    -20.3153   -1.43748  
1.41252    -20.3291   -1.48355  
1.43299    -20.3429   -1.52968  
1.45377    -20.3371   -1.53397  
1.47484    -20.3313   -1.53826  
1.49622    -20.3254   -1.54255  
1.5179     -20.3196   -1.54683  
1.53991    -20.3138   -1.55112  
1.56223    -20.3354   -1.58063  
1.58487    -20.3571   -1.61021  
1.60785    -20.3787   -1.63985  
1.63115    -20.4003   -1.66955  
1.6548     -20.4219   -1.69932  
1.67878    -20.3881   -1.71578  
1.70312    -20.3543   -1.73219  
1.7278     -20.3206   -1.74853  
1.75285    -20.2869   -1.76483  
1.77826    -20.2532   -1.78106  
1.80403    -20.2394   -1.83099  
1.83018    -20.2254   -1.88087  
1.85671    -20.2114   -1.93068  
1.88362    -20.1972   -1.98045  
1.91093    -20.1829   -2.03015  
1.93863    -20.1913   -2.07117  
1.96673    -20.1996   -2.11222  
1.99524    -20.2079   -2.15332  
2.02416    -20.216    -2.19446  
2.0535     -20.2241   -2.23564  
2.08326    -20.2264   -2.24711  
2.11346    -20.2287   -2.25859  
2.1441     -20.231    -2.27007  
2.17518    -20.2333   -2.28155  
2.20671    -20.2355   -2.29303  
