# Freq.    Re    Im
0.999987   -4.00609   -0.0883195
1.01448    -4.0042    -0.0879294
1.02919    -4.00231   -0.0875396
1.04411    -4.00042   -0.0871501
1.05924    -3.99853   -0.086761 
1.07459    -3.99665   -0.0863724
1.09017    -3.99671   -0.0859726
1.10597    -3.99677   -0.0855728
1.122      -3.99684   -0.0851729
1.13827    -3.9969    -0.0847731
1.15477    -3.99697   -0.0843737
1.17151    -3.99503   -0.0878189
1.18849    -3.99309   -0.0912608
1.20571    -3.99114   -0.0946995
1.22319    -3.9892    -0.0981349
1.24092    -3.98725   -0.101567 
1.25891    -3.98767   -0.1046   
1.27716    -3.98809   -0.107634 
1.29567    -3.98851   -0.110669 
1.31445    -3.98893   -0.113704 
1.3335     -3.98934   -0.116739 
1.35283    -3.988     -0.119263 
1.37244    -3.98665   -0.121786 
1.39234    -3.9853    -0.124306 
1.41252    -3.98394   -0.126825 
1.43299    -3.98259   -0.129342 
1.45377    -3.98426   -0.131908 
1.47484    -3.98593   -0.134475 
1.49622    -3.9876    -0.137045 
1.5179     -3.98927   -0.139617 
1.53991    -3.99093   -0.142192 
1.56223    -3.99081   -0.145253 
1.58487    -3.99069   -0.148314 
1.60785    -3.99056   -0.151376 
1.63115    -3.99043   -0.154437 
1.6548     -3.9903    -0.157499 
1.67878    -3.98912   -0.160607 
1.70312    -3.98794   -0.163714 
1.7278     -3.98676   -0.166819 
1.75285    -3.98558   -0.169922 
1.77826    -3.98439   -0.173023 
1.80403    -3.98553   -0.175643 
1.83018    -3.98666   -0.178264 
1.85671    -3.98779   -0.180887 
1.88362    -3.98892   -0.183511 
1.91093    -3.99005   -0.186137 
1.93863    -3.9904    -0.189348 
1.96673    -3.99075   -0.19256  
1.99524    -3.99109   -0.195773 
2.02416    -3.99144   -0.198986 
2.0535     -3.99178   -0.202201 
2.08326    -3.99172   -0.205741 
2.11346    -3.99167   -0.209281 
2.1441     -3.9916    -0.212821 
2.17518    -3.99154   -0.216362 
2.20671    -3.99147   -0.2199   
2.23869    -3.98936   -0.225089 
2.27114    -3.98724   -0.230272 
2.30406    -3.98512   -0.235451 
2.33746    -3.98299   -0.240624 
2.37134    -3.98085   -0.245793 
2.40572    -3.9817    -0.248542 
2.44059    -3.98255   -0.251292 
2.47596    -3.98339   -0.254044 
