# Freq.    Mag.
0          1.13704e-05
64         1.08225e-05
128        8.1357e-06
192        4.65761e-06
256        2.82895e-06
320        2.04483e-06
384        1.74043e-06
448        1.59507e-06
512        1.37305e-06
576        1.19922e-06
640        1.11105e-06
704        1.04501e-06
768        1.00478e-06
832        9.5795e-07
896        1.02909e-06
960        1.14185e-06
1024       1.15598e-06
1088       1.09928e-06
1152       9.51067e-07
1216       8.48745e-07
1280       8.13297e-07
1344       7.90155e-07
1408       7.80423e-07
1472       7.5538e-07
1536       7.4176e-07
1600       7.42165e-07
1664       7.48881e-07
1728       7.47845e-07
1792       7.44836e-07
1856       7.40093e-07
1920       7.45209e-07
1984       7.58296e-07
2048       7.73585e-07
2112       8.01614e-07
2176       8.17101e-07
2240       8.13311e-07
2304       7.61855e-07
2368       6.84005e-07
2432       6.33804e-07
2496       6.12021e-07
2560       6.20247e-07
2624       6.52413e-07
2688       6.84049e-07
2752       7.08986e-07
2816       7.56599e-07
2880       8.27002e-07
2944       8.29105e-07
3008       7.90889e-07
3072       7.62105e-07
3136       7.4451e-07
3200       7.34933e-07
3264       7.05173e-07
3328       6.6398e-07
3392       6.52938e-07
3456       6.6449e-07
3520       6.90654e-07
3584       7.41428e-07
3648       7.44948e-07
3712       7.06055e-07
3776       6.92164e-07
3840       6.96395e-07
3904       6.95073e-07
3968       6.7299e-07
4032       6.47416e-07
4096       6.22709e-07
4160       6.25195e-07
4224       6.64651e-07
4288       6.87212e-07
4352       6.79072e-07
4416       6.71115e-07
4480       6.59709e-07
4544       6.46884e-07
4608       6.43589e-07
4672       6.41579e-07
4736       6.71493e-07
4800       6.83548e-07
4864       6.67093e-07
4928       6.32222e-07
4992       5.93135e-07
5056       5.94987e-07
5120       5.9716e-07
5184       5.85378e-07
5248       5.95657e-07
5312       5.87545e-07
5376       5.95157e-07
5440       6.23572e-07
5504       6.19346e-07
5568       6.10335e-07
5632       5.95873e-07
5696       5.93288e-07
5760       5.88887e-07
5824       5.75834e-07
5888       5.95077e-07
5952       6.37936e-07
6016       6.49348e-07
6080       6.16791e-07
6144       5.86209e-07
6208       6.14474e-07
6272       6.44741e-07
6336       6.40935e-07
6400       6.40124e-07
6464       6.36856e-07
6528       6.45067e-07
6592       6.55695e-07
6656       6.35828e-07
6720       6.20643e-07
6784       5.94652e-07
6848       5.8527e-07
6912       6.02867e-07
6976       6.45282e-07
7040       6.97526e-07
7104       7.07962e-07
7168       7.08074e-07
7232       7.14997e-07
7296       7.20531e-07
7360       6.99896e-07
7424       6.47069e-07
7488       6.01577e-07
7552       5.81656e-07
7616       5.88054e-07
7680       5.74226e-07
7744       5.55244e-07
7808       5.6898e-07
7872       6.17639e-07
7936       6.4965e-07
8000       6.51951e-07
8064       6.39468e-07
8128       6.16178e-07
8192       5.90358e-07
8256       5.70682e-07
8320       6.03755e-07
8384       6.086e-07 
8448       5.92961e-07
8512       5.94275e-07
8576       6.01279e-07
8640       6.19351e-07
8704       6.04977e-07
8768       5.62899e-07
8832       5.43175e-07
8896       5.81694e-07
8960       5.99342e-07
9024       6.22086e-07
9088       6.44512e-07
9152       6.51654e-07
9216       6.4884e-07
9280       6.22818e-07
9344       6.17175e-07
9408       6.21216e-07
9472       6.29347e-07
9536       6.14856e-07
9600       6.14958e-07
9664       6.17171e-07
9728       6.22003e-07
9792       6.4067e-07
9856       6.30118e-07
9920       6.22269e-07
9984       6.32868e-07
10048      6.22179e-07
10112      6.21654e-07
10176      6.17759e-07
10240      6.09157e-07
10304      6.11576e-07
10368      5.91415e-07
10432      5.54756e-07
10496      5.55005e-07
10560      5.87153e-07
10624      6.18775e-07
10688      6.25326e-07
10752      6.20262e-07
10816      6.24722e-07
10880      6.45734e-07
10944      6.82733e-07
11008      6.85775e-07
11072      6.67872e-07
11136      6.46075e-07
11200      6.16836e-07
11264      5.79436e-07
11328      5.58282e-07
11392      5.82816e-07
11456      5.92418e-07
11520      5.68834e-07
11584      5.4974e-07
11648      5.37667e-07
11712      5.55622e-07
11776      6.03729e-07
11840      6.24235e-07
11904      6.10442e-07
11968      5.64322e-07
12032      5.14168e-07
12096      5.04748e-07
12160      5.18054e-07
12224      5.34526e-07
12288      5.5225e-07
12352      5.60072e-07
12416      5.50049e-07
12480      5.46269e-07
12544      5.68767e-07
12608      5.9573e-07
12672      6.02934e-07
12736      6.18865e-07
12800      6.25542e-07
12864      6.13963e-07
12928      5.82922e-07
12992      5.33583e-07
13056      5.17095e-07
13120      5.36289e-07
13184      5.57056e-07
13248      5.7822e-07
13312      5.86983e-07
13376      5.85758e-07
13440      5.81158e-07
13504      6.13297e-07
13568      6.23197e-07
13632      6.26441e-07
13696      6.27857e-07
13760      5.93956e-07
13824      5.69533e-07
13888      5.51513e-07
13952      5.5283e-07
14016      5.77838e-07
14080      5.99892e-07
14144      5.91844e-07
14208      5.68062e-07
14272      5.27453e-07
14336      5.2826e-07
14400      5.74139e-07
14464      6.09326e-07
14528      6.2964e-07
14592      6.21993e-07
14656      5.85754e-07
14720      5.71116e-07
14784      5.44367e-07
14848      5.61931e-07
14912      6.04605e-07
14976      6.12236e-07
15040      6.03119e-07
15104      5.83385e-07
15168      5.96571e-07
15232      6.18373e-07
15296      6.43763e-07
15360      6.52936e-07
15424      6.26004e-07
15488      6.27316e-07
15552      6.40694e-07
15616      6.41526e-07
15680      6.28405e-07
15744      6.00566e-07
15808      5.66279e-07
15872      5.46786e-07
15936      5.77141e-07
16000      6.16557e-07
16064      5.91981e-07
16128      5.51497e-07
16192      5.38317e-07
16256      5.25654e-07
16320      5.43549e-07
16384      5.90914e-07
16448      6.29906e-07
16512      6.40484e-07
16576      6.11339e-07
16640      5.75349e-07
16704      5.55725e-07
16768      5.54144e-07
16832      5.52662e-07
16896      5.66398e-07
16960      5.77844e-07
17024      5.82805e-07
17088      6.00704e-07
17152      5.82341e-07
17216      5.49749e-07
17280      5.37917e-07
17344      5.57876e-07
17408      6.12333e-07
17472      6.58391e-07
17536      6.54275e-07
17600      6.22749e-07
17664      5.76287e-07
17728      5.68276e-07
17792      6.05297e-07
17856      6.19625e-07
17920      6.06805e-07
17984      6.11022e-07
18048      6.46097e-07
18112      6.50465e-07
18176      6.14987e-07
18240      6.08801e-07
18304      6.29691e-07
18368      6.45564e-07
18432      6.43018e-07
18496      6.16795e-07
18560      5.95699e-07
18624      5.90699e-07
18688      5.94963e-07
18752      6.00313e-07
18816      6.44449e-07
18880      6.74532e-07
18944      6.64575e-07
19008      6.62434e-07
19072      6.69686e-07
19136      6.61627e-07
19200      6.18001e-07
19264      5.73417e-07
19328      5.65115e-07
19392      5.87683e-07
19456      6.18155e-07
19520      6.34692e-07
19584      6.47883e-07
19648      6.33043e-07
19712      6.17282e-07
19776      6.04951e-07
19840      5.91668e-07
19904      5.99375e-07
19968      6.22435e-07
20032      6.67138e-07
20096      6.80079e-07
20160      6.49736e-07
20224      6.15026e-07
20288      6.16515e-07
20352      6.28835e-07
20416      6.07123e-07
20480      5.50415e-07
20544      5.16005e-07
20608      5.4091e-07
20672      5.70332e-07
20736      5.97917e-07
20800      6.25512e-07
20864      6.49782e-07
20928      6.56561e-07
20992      6.22325e-07
21056      5.65711e-07
21120      5.61108e-07
21184      6.1462e-07
21248      6.45296e-07
21312      6.368e-07 
21376      6.13656e-07
21440      5.98705e-07
21504      5.90456e-07
21568      5.89586e-07
21632      5.9466e-07
21696      6.16772e-07
21760      6.24983e-07
21824      6.079e-07 
21888      6.05375e-07
21952      6.08543e-07
22016      6.14439e-07
22080      6.26988e-07
22144      6.39612e-07
22208      6.2798e-07
22272      5.92478e-07
22336      5.69801e-07
22400      5.62674e-07
22464      5.71915e-07
22528      5.97546e-07
22592      6.27746e-07
22656      6.43248e-07
