SA values pre & post freq 100000 Hz Num 1:  0.295556  0.304361
SA values pre & post freq 10000 Hz Num 1:  0.303216  0.301263
SA values pre & post freq 1000 Hz Num 1:  0.297372  0.298074
SA values pre & post freq 100 Hz Num 1:  0.29928  0.299981
