SA values pre & post freq 100000 Hz Num 1:  0.306512  0.305215
SA values pre & post freq 10000 Hz Num 1:  0.302987  0.297433
SA values pre & post freq 1000 Hz Num 1:  0.30401  0.304056
SA values pre & post freq 100 Hz Num 1:  0.304345  0.302728
