# Freq.    Mag.
0          1.00835e-05
64         9.55793e-06
128        7.30121e-06
192        4.36441e-06
256        2.8248e-06
320        2.23036e-06
384        1.81686e-06
448        1.58779e-06
512        1.43428e-06
576        1.29341e-06
640        1.1351e-06
704        9.86029e-07
768        8.94917e-07
832        8.93651e-07
896        1.05012e-06
960        1.14636e-06
1024       1.09937e-06
1088       1.01035e-06
1152       8.50908e-07
1216       8.07631e-07
1280       8.05628e-07
1344       8.02723e-07
1408       8.09976e-07
1472       8.05343e-07
1536       8.14391e-07
1600       8.19095e-07
1664       7.89889e-07
1728       7.40342e-07
1792       6.92698e-07
1856       6.83421e-07
1920       7.01899e-07
1984       7.14892e-07
2048       7.0234e-07
2112       6.74604e-07
2176       6.73546e-07
2240       7.2564e-07
2304       7.66083e-07
2368       7.56591e-07
2432       6.97732e-07
2496       6.54616e-07
2560       6.6765e-07
2624       6.80602e-07
2688       6.51632e-07
2752       6.39155e-07
2816       6.68415e-07
2880       7.05478e-07
2944       6.9017e-07
3008       6.45269e-07
3072       6.22855e-07
3136       6.43215e-07
3200       6.77134e-07
3264       7.05223e-07
3328       7.22791e-07
3392       7.16131e-07
3456       6.89357e-07
3520       6.5194e-07
3584       6.21597e-07
3648       6.40199e-07
3712       6.88968e-07
3776       7.3384e-07
3840       7.39808e-07
3904       7.29877e-07
3968       7.08009e-07
4032       7.01368e-07
4096       7.03749e-07
4160       6.63207e-07
4224       6.07628e-07
4288       5.8873e-07
4352       6.24995e-07
4416       6.70969e-07
4480       6.82076e-07
4544       6.75303e-07
4608       6.48908e-07
4672       6.44508e-07
4736       6.4712e-07
4800       6.4023e-07
4864       6.47483e-07
4928       6.81462e-07
4992       7.22038e-07
5056       7.21238e-07
5120       6.95485e-07
5184       6.96961e-07
5248       7.1757e-07
5312       7.2393e-07
5376       7.1969e-07
5440       7.14184e-07
5504       7.04456e-07
5568       6.82863e-07
5632       6.55612e-07
5696       6.63918e-07
5760       6.965e-07 
5824       7.03982e-07
5888       6.87426e-07
5952       6.69596e-07
6016       6.82588e-07
6080       7.06396e-07
6144       7.06125e-07
6208       6.7576e-07
6272       6.75577e-07
6336       6.84656e-07
6400       6.87169e-07
6464       7.15561e-07
6528       7.60043e-07
6592       7.92505e-07
6656       8.15816e-07
6720       8.03613e-07
6784       7.67033e-07
6848       7.20586e-07
6912       7.08668e-07
6976       7.01431e-07
7040       6.93711e-07
7104       6.69192e-07
7168       6.26668e-07
7232       6.20955e-07
7296       6.61283e-07
7360       7.08439e-07
7424       7.39035e-07
7488       7.1338e-07
7552       6.58993e-07
7616       6.54288e-07
7680       6.6112e-07
7744       6.70051e-07
7808       6.58486e-07
7872       6.10337e-07
7936       5.79759e-07
8000       5.80942e-07
8064       5.8432e-07
8128       5.70182e-07
8192       5.3597e-07
8256       5.7276e-07
8320       6.63971e-07
8384       7.10434e-07
8448       7.12414e-07
8512       6.92678e-07
8576       6.84199e-07
8640       6.86396e-07
8704       6.81143e-07
8768       6.68064e-07
8832       6.58187e-07
8896       6.72808e-07
