# Freq.    Re    Im
0.999987   -3.92911   -0.0550679
1.01448    -3.92899   -0.0572891
1.02919    -3.92888   -0.0595102
1.04411    -3.92876   -0.0617311
1.05924    -3.92864   -0.063952 
1.07459    -3.92852   -0.0661717
1.09017    -3.92878   -0.0668047
1.10597    -3.92905   -0.0674377
1.122      -3.92931   -0.0680708
1.13827    -3.92957   -0.068704 
1.15477    -3.92984   -0.0693372
1.17151    -3.93042   -0.0711077
1.18849    -3.93099   -0.0728788
1.20571    -3.93157   -0.0746504
1.22319    -3.93214   -0.0764226
1.24092    -3.93271   -0.0781966
1.25891    -3.93082   -0.0795169
1.27716    -3.92892   -0.0808358
1.29567    -3.92703   -0.0821535
1.31445    -3.92513   -0.08347  
1.3335     -3.92324   -0.0847841
1.35283    -3.92286   -0.0888693
1.37244    -3.92248   -0.0929538
1.39234    -3.9221    -0.0970376
1.41252    -3.92171   -0.101121 
1.43299    -3.92132   -0.105204 
1.45377    -3.92293   -0.106548 
1.47484    -3.92453   -0.107893 
1.49622    -3.92614   -0.109239 
1.5179     -3.92774   -0.110586 
1.53991    -3.92935   -0.111933 
1.56223    -3.9285    -0.114936 
1.58487    -3.92766   -0.117938 
1.60785    -3.92681   -0.120939 
1.63115    -3.92595   -0.123938 
1.6548     -3.9251    -0.126935 
1.67878    -3.92562   -0.127506 
1.70312    -3.92614   -0.128077 
1.7278     -3.92666   -0.128649 
1.75285    -3.92718   -0.12922  
1.77826    -3.92771   -0.129793 
1.80403    -3.9296    -0.133499 
1.83018    -3.93149   -0.13721  
1.85671    -3.93338   -0.140924 
1.88362    -3.93527   -0.144641 
1.91093    -3.93716   -0.148362 
1.93863    -3.93625   -0.152692 
1.96673    -3.93534   -0.15702  
1.99524    -3.93443   -0.161346 
2.02416    -3.9335    -0.16567  
2.0535     -3.93258   -0.169994 
2.08326    -3.93082   -0.17134  
2.11346    -3.92906   -0.172685 
2.1441     -3.9273    -0.174028 
2.17518    -3.92554   -0.175371 
2.20671    -3.92378   -0.176713 
2.23869    -3.92451   -0.181414 
2.27114    -3.92523   -0.186117 
2.30406    -3.92595   -0.190822 
2.33746    -3.92666   -0.195529 
2.37134    -3.92737   -0.200237 
2.40572    -3.92719   -0.20236  
2.44059    -3.92701   -0.204484 
2.47596    -3.92683   -0.206608 
2.51185    -3.92665   -0.208731 
2.54826    -3.92647   -0.210856 
2.5852     -3.92655   -0.217344 
2.62267    -3.92662   -0.223833 
2.66069    -3.92668   -0.230323 
2.69926    -3.92673   -0.236813 
2.73838    -3.92677   -0.243304 
2.77808    -3.92557   -0.243552 
2.81835    -3.92437   -0.243799 
2.8592     -3.92318   -0.244046 
2.90064    -3.92198   -0.244293 
2.94269    -3.92078   -0.244539 
2.98534    -3.9211    -0.249943 
3.02862    -3.92141   -0.255347 
3.07252    -3.92172   -0.260753 
3.11705    -3.92202   -0.26616  
3.16224    -3.92231   -0.271568 
3.20807    -3.92297   -0.274221 
3.25458    -3.92364   -0.276875 
3.30175    -3.9243    -0.27953  
3.34961    -3.92496   -0.282186 
3.39816    -3.92562   -0.284842 
3.44742    -3.92576   -0.290526 
3.49739    -3.92588   -0.29621  
3.54809    -3.926     -0.301896 
3.59952    -3.92611   -0.307582 
3.65169    -3.92621   -0.31327  
3.70463    -3.92427   -0.320892 
3.75833    -3.92232   -0.328507 
3.8128     -3.92036   -0.336116 
3.86807    -3.91838   -0.343718 
3.92414    -3.91638   -0.351313 
3.98102    -3.91728   -0.354834 
4.03873    -3.91817   -0.358357 
4.09727    -3.91905   -0.361881 
4.15666    -3.91994   -0.365408 
4.21691    -3.92082   -0.368936 
4.27804    -3.92488   -0.369992 
4.34005    -3.92894   -0.371049 
4.40296    -3.93301   -0.372108 
4.46678    -3.93709   -0.373169 
4.53153    -3.94117   -0.374231 
4.59721    -3.93602   -0.385344 
4.66385    -3.93084   -0.39643  
