# Freq.    Re    Im
0.999987   -0.547122  -0.0179234
1.00576    -0.546748  -0.0169067
1.01157    -0.546372  -0.0158915
1.01741    -0.545995  -0.0148776
1.02328    -0.545616  -0.0138653
1.02919    -0.545235  -0.0128544
1.03513    -0.544853  -0.0118449
1.0411     -0.54447   -0.0108369
1.04712    -0.544085  -0.00983033
1.05316    -0.543698  -0.00882523
1.05924    -0.543309  -0.00782165
1.06536    -0.54271   -0.00741401
1.07151    -0.542112  -0.00700726
1.07769    -0.541514  -0.0066014
1.08391    -0.540916  -0.00619643
1.09017    -0.540319  -0.00579236
1.09646    -0.539721  -0.00538917
1.10279    -0.539125  -0.00498687
1.10916    -0.538529  -0.00458545
1.11556    -0.537933  -0.00418492
1.122      -0.537337  -0.00378528
1.12848    -0.537847  -0.00436221
1.135      -0.538357  -0.00494024
1.14155    -0.538867  -0.00551937
1.14814    -0.539377  -0.00609959
1.15477    -0.539887  -0.00668092
1.16143    -0.540397  -0.00726334
1.16814    -0.540907  -0.00784687
1.17488    -0.541416  -0.0084315
1.18167    -0.541925  -0.00901723
1.18849    -0.542435  -0.00960411
1.19535    -0.542472  -0.00970109
1.20225    -0.542508  -0.00979808
1.20919    -0.542544  -0.00989509
1.21617    -0.542581  -0.00999211
1.22319    -0.542617  -0.0100891
1.23025    -0.542654  -0.0101862
1.23736    -0.54269   -0.0102832
1.2445     -0.542726  -0.0103803
1.25168    -0.542763  -0.0104774
1.25891    -0.542801  -0.0105744
1.26618    -0.542733  -0.0106832
1.27349    -0.542666  -0.0107919
1.28084    -0.542598  -0.0109006
1.28823    -0.542531  -0.0110092
1.29567    -0.542463  -0.0111179
1.30315    -0.542395  -0.0112265
1.31067    -0.542328  -0.011335 
1.31824    -0.54226   -0.0114436
1.32585    -0.542193  -0.0115521
1.3335     -0.542127  -0.0116606
1.3412     -0.542263  -0.0118207
1.34895    -0.5424    -0.011981 
1.35673    -0.542537  -0.0121413
1.36457    -0.542674  -0.0123018
1.37244    -0.54281   -0.0124623
1.38037    -0.542947  -0.0126228
1.38834    -0.543083  -0.0127835
1.39635    -0.54322   -0.0129442
1.40441    -0.543357  -0.0131051
1.41252    -0.543493  -0.0132661
1.42067    -0.543772  -0.0130454
1.42888    -0.544052  -0.0128245
1.43712    -0.544331  -0.0126033
1.44542    -0.54461   -0.012382 
1.45377    -0.544889  -0.0121604
1.46216    -0.545168  -0.0119385
1.4706     -0.545447  -0.0117165
1.47909    -0.545727  -0.0114942
1.48763    -0.546006  -0.0112716
1.49622    -0.546287  -0.011049 
1.50485    -0.545756  -0.0120024
1.51354    -0.545225  -0.012954 
1.52228    -0.544692  -0.0139038
1.53107    -0.544158  -0.0148517
1.53991    -0.543623  -0.0157978
1.5488     -0.543087  -0.0167421
1.55774    -0.54255   -0.0176845
1.56673    -0.542011  -0.0186251
1.57578    -0.541471  -0.0195639
1.58487    -0.540931  -0.0205007
1.59402    -0.540629  -0.0201561
1.60322    -0.540327  -0.0198119
1.61248    -0.540025  -0.0194681
1.62179    -0.539723  -0.0191246
1.63115    -0.539421  -0.0187816
1.64057    -0.539119  -0.0184389
1.65004    -0.538817  -0.0180967
1.65957    -0.538515  -0.0177548
1.66915    -0.538213  -0.0174133
1.67878    -0.537911  -0.0170721
1.68847    -0.53861   -0.0166851
1.69822    -0.539309  -0.0162971
1.70803    -0.540009  -0.015908 
1.71789    -0.540709  -0.015518 
1.7278     -0.54141   -0.0151269
1.73778    -0.542112  -0.0147347
1.74781    -0.542814  -0.0143416
1.7579     -0.543517  -0.0139474
1.76805    -0.544221  -0.0135521
1.77826    -0.544925  -0.0131559
1.78852    -0.544237  -0.0139794
1.79885    -0.543549  -0.0148008
1.80923    -0.54286   -0.0156202
1.81968    -0.542172  -0.0164375
1.83018    -0.541482  -0.0172527
1.84075    -0.540793  -0.0180659
1.85137    -0.540103  -0.018877 
1.86206    -0.539412  -0.0196861
1.87281    -0.538721  -0.0204931
