#SA  FB
0.30464     0.30369     
0.3005      0.30369     
0.29919     0.30377     
0.30245     0.30367     
0.3057      0.30369     
0.30331     0.30367     
0.30538     0.30375     
0.29887     0.30369     
0.30059     0.30384     
0.30358     0.30367     
0.30375     0.30372     
0.30116     0.30374     
0.30459     0.30372     
0.3012      0.30367     
0.30387     0.30354     
0.29971     0.30377     
0.30465     0.30374     
0.30168     0.30378     
0.30219     0.30363     
0.30061     0.30364     
0.30335     0.30383     
0.29991     0.30367     
0.30384     0.30375     
0.30418     0.30363     
0.30076     0.30372     
0.30084     0.3037      
0.29855     0.3038      
0.30166     0.30383     
0.30483     0.30374     
0.3045      0.30372     
0.29858     0.30378     
0.30474     0.30374     
0.30531     0.3038      
0.30515     0.30374     
0.30357     0.30372     
0.30093     0.30372     
0.29963     0.30381     
0.30741     0.30383     
0.30557     0.30374     
0.30116     0.3038      
0.30566     0.30369     
0.3018      0.30372     
0.30232     0.30377     
0.30204     0.30367     
0.30184     0.30378     
0.30381     0.3038      
0.3068      0.30361     
0.30129     0.30366     
0.30419     0.30378     
0.30102     0.30381     
0.29931     0.30383     
0.29843     0.30374     
0.30441     0.30387     
0.3016      0.3038      
0.29983     0.30381     
0.30354     0.30387     
0.30738     0.30386     
0.30303     0.30377     
0.30296     0.30369     
0.30357     0.30378     
0.30033     0.30364     
0.30258     0.3038      
0.3023      0.30374     
0.30287     0.30375     
0.29957     0.30377     
0.30181     0.30378     
0.29807     0.30369     
0.30151     0.30366     
0.301       0.3038      
0.3014      0.30374     
0.30451     0.3039      
0.30425     0.30374     
0.30135     0.30372     
0.3038      0.30372     
0.30569     0.30375     
0.30152     0.3037      
0.30473     0.30386     
0.3007      0.30375     
0.30053     0.30377     
0.30428     0.30377     
0.30103     0.30392     
0.3036      0.30364     
0.30285     0.30392     
0.3019      0.30386     
0.30348     0.3038      
0.31147     0.30377     
0.30285     0.30377     
0.30757     0.3038      
0.30094     0.30367     
0.30445     0.30369     
0.30346     0.30374     
0.30288     0.30374     
0.30488     0.30361     
0.30377     0.30363     
0.29929     0.30372     
0.30457     0.30372     
0.30642     0.30369     
0.30561     0.30357     
0.3021      0.30374     
0.30024     0.30366     
0.30082     0.30369     
0.30813     0.30374     
0.3046      0.3037      
0.30216     0.30364     
0.30087     0.3037      
0.30224     0.30377     
0.30477     0.30363     
0.30454     0.30372     
0.30171     0.30364     
0.30007     0.3037      
0.29943     0.3036      
0.30419     0.30357     
0.30372     0.30361     
0.30038     0.30367     
0.30279     0.30367     
0.30328     0.30357     
0.30265     0.30367     
0.30377     0.30375     
0.30177     0.30372     
0.30123     0.3037      
0.30055     0.30364     
0.30021     0.30364     
0.3032      0.30358     
0.30068     0.30366     
0.29917     0.30363     
0.29817     0.3038      
0.30465     0.30377     
0.30766     0.30386     
0.30253     0.3037      
0.30403     0.30374     
0.3016      0.30372     
0.30035     0.30372     
0.30531     0.30383     
0.29978     0.30381     
0.3034      0.30381     
0.3001      0.30383     
0.30172     0.3038      
0.30493     0.30369     
0.30541     0.3038      
0.30091     0.30375     
0.30557     0.30384     
0.30032     0.3038      
0.30766     0.30375     
0.30067     0.30384     
0.30177     0.30374     
0.30493     0.30377     
0.30235     0.30372     
0.30274     0.30366     
0.30438     0.30378     
0.30195     0.30372     
0.30201     0.30374     
0.29876     0.30361     
0.30592     0.30375     
0.30276     0.30374     
0.3037      0.30372     
0.30331     0.30374     
0.3058      0.30367     
0.30244     0.30361     
0.29954     0.30369     
0.30534     0.30358     
0.30367     0.30361     
0.30343     0.30357     
0.30389     0.3036      
0.3002      0.30348     
0.29489     0.3036      
0.30232     0.30363     
0.30158     0.3037      
0.30091     0.30361     
0.30062     0.30355     
0.30152     0.30357     
0.3037      0.30357     
0.30384     0.30364     
0.30441     0.30349     
0.30509     0.30355     
0.30714     0.30348     
0.30279     0.30346     
0.30485     0.30352     
0.29836     0.30345     
0.30514     0.30335     
0.29876     0.30354     
0.30221     0.30348     
0.30264     0.30348     
0.30148     0.30354     
0.30395     0.30352     
0.30183     0.30364     
0.30238     0.30348     
0.30201     0.30352     
0.30372     0.30354     
0.30453     0.3034      
0.3075      0.30349     
0.30424     0.30351     
0.30236     0.30349     
0.3018      0.30349     
0.30091     0.30361     
0.29952     0.30345     
0.29957     0.3034      
0.30369     0.30352     
0.3028      0.30354     
0.30328     0.30348     
0.30042     0.30345     
0.30628     0.30355     
0.30013     0.3034      
0.30654     0.30348     
0.30241     0.30349     
0.29948     0.30346     
0.30683     0.30346     
0.30264     0.30343     
0.30221     0.30351     
0.30421     0.30348     
0.30731     0.30345     
0.30216     0.30334     
0.30262     0.30337     
0.30093     0.30345     
0.29981     0.3034      
0.30212     0.3034      
0.30239     0.30351     
0.30302     0.30332     
0.30238     0.30352     
0.30013     0.30343     
0.30789     0.30361     
0.30387     0.30346     
0.30256     0.30352     
0.3034      0.30348     
0.29701     0.30349     
0.30593     0.30348     
0.30241     0.30341     
0.30772     0.30355     
0.30279     0.30355     
0.30151     0.30349     
0.30306     0.30364     
0.30195     0.30351     
0.30174     0.30354     
0.30171     0.30357     
0.30506     0.30357     
0.3028      0.30364     
0.29836     0.30354     
0.30639     0.30355     
0.30052     0.30352     
0.30134     0.30357     
0.30514     0.30354     
0.31056     0.30355     
0.3         0.30346     
0.30254     0.30358     
0.30351     0.30351     
0.30323     0.3034      
0.30309     0.30355     
0.30346     0.30355     
0.30369     0.30345     
0.30389     0.30346     
0.3068      0.30352     
0.30468     0.30352     
0.30224     0.30332     
0.30343     0.30346     
0.30625     0.3034      
0.30439     0.3034      
0.30364     0.30338     
0.30142     0.30355     
0.30187     0.30345     
0.30329     0.30354     
0.30435     0.30352     
0.30135     0.30349     
0.30181     0.3034      
0.30195     0.30349     
0.30009     0.30349     
0.30677     0.30354     
0.29855     0.30357     
0.30102     0.30349     
0.30126     0.30351     
0.30235     0.30341     
0.30181     0.30348     
0.30184     0.30351     
0.30256     0.30364     
0.30557     0.30349     
0.29871     0.3036      
0.30087     0.30358     
0.30337     0.3036      
0.30056     0.30355     
0.30277     0.30352     
0.30224     0.30363     
0.29942     0.30352     
0.30148     0.30351     
0.30175     0.30355     
0.30409     0.30361     
0.30515     0.30354     
0.30528     0.3036      
0.31098     0.30357     
0.30581     0.30349     
0.30595     0.30374     
0.30422     0.30364     
0.30114     0.30355     
0.30612     0.3037      
0.30181     0.30364     
0.30471     0.30357     
0.30225     0.30355     
0.30288     0.30351     
0.30325     0.30358     
0.30419     0.30361     
0.30438     0.30369     
0.29928     0.30358     
0.30303     0.30358     
0.30454     0.30358     
0.29939     0.30363     
0.30097     0.30369     
0.30323     0.30363     
0.30198     0.3036      
0.30084     0.30367     
0.30225     0.30361     
0.30273     0.30369     
0.30018     0.30364     
0.29856     0.30369     
0.30427     0.3037      
0.30197     0.30355     
0.3016      0.30364     
0.30369     0.3037      
0.29991     0.30363     
0.3057      0.30352     
0.30328     0.30364     
0.30296     0.30374     
0.30029     0.30369     
0.30326     0.30355     
0.30018     0.3037      
0.30493     0.30369     
0.30824     0.30369     
0.29998     0.30369     
0.30177     0.30375     
0.29968     0.30367     
0.30666     0.30357     
0.30096     0.30369     
0.3086      0.30364     
0.3003      0.30378     
0.30117     0.30374     
0.29855     0.30369     
0.30285     0.30369     
0.3036      0.30372     
0.3         0.30367     
0.30534     0.3037      
0.30267     0.30369     
0.30239     0.30374     
0.30128     0.30374     
0.30073     0.30383     
0.3056      0.30361     
0.30431     0.30364     
0.30177     0.30363     
0.31118     0.30361     
0.29968     0.30366     
0.29864     0.30372     
0.30106     0.30367     
0.29908     0.30378     
0.30291     0.30381     
0.30512     0.30381     
0.3018      0.30386     
0.29989     0.30377     
0.3036      0.3037      
0.30865     0.30377     
0.30077     0.30386     
0.29991     0.3038      
0.30282     0.30369     
0.30164     0.30377     
0.30248     0.30375     
0.30576     0.30386     
0.30174     0.30387     
0.3001      0.30383     
0.30068     0.30389     
0.30328     0.3038      
0.30039     0.30383     
0.3005      0.30384     
0.30276     0.30375     
0.30096     0.30389     
0.30157     0.3039      
0.3029      0.30377     
0.30279     0.30386     
0.30328     0.30377     
0.30235     0.30384     
0.3048      0.30383     
0.30566     0.30383     
0.30108     0.30377     
0.3046      0.30383     
0.30462     0.30377     
0.30158     0.3039      
0.30067     0.30386     
0.30215     0.30381     
0.30583     0.30387     
0.30207     0.30384     
0.30129     0.30389     
0.30206     0.30383     
0.30264     0.30396     
0.30253     0.30401     
0.29841     0.3039      
0.30447     0.30392     
0.30256     0.3039      
0.30177     0.30387     
0.30215     0.30393     
0.30308     0.30384     
0.30232     0.30396     
0.30058     0.30393     
0.30171     0.30384     
0.3         0.30393     
0.30525     0.30399     
0.30312     0.30393     
0.30055     0.30393     
0.30131     0.30396     
0.29969     0.30393     
0.30847     0.30399     
0.30525     0.30386     
0.30389     0.30392     
0.30229     0.30395     
0.30293     0.30396     
0.30436     0.30387     
0.30178     0.30393     
0.3027      0.3039      
0.30265     0.30395     
0.30215     0.30396     
0.30322     0.30386     
0.29934     0.30387     
0.3014      0.30386     
0.29676     0.30392     
0.30122     0.30395     
0.30337     0.30389     
0.30395     0.3037      
0.29916     0.30381     
0.30619     0.30383     
0.30685     0.30389     
0.29986     0.30386     
0.30068     0.3039      
0.30258     0.30386     
0.30377     0.30387     
0.29633     0.30378     
0.30235     0.3039      
0.29984     0.30392     
0.301       0.30396     
0.30306     0.30407     
0.30009     0.30396     
0.30215     0.30386     
0.30219     0.30392     
0.30216     0.30389     
0.30325     0.30383     
0.30479     0.3038      
0.30166     0.3038      
0.30198     0.30386     
0.30285     0.30392     
0.30177     0.30403     
0.29865     0.30393     
0.30215     0.30384     
0.29905     0.30387     
0.30358     0.30395     
0.30015     0.30386     
0.29841     0.30392     
0.30424     0.30398     
0.3001      0.30401     
0.29972     0.30393     
0.30377     0.30387     
0.30032     0.30387     
0.30036     0.30398     
0.30197     0.30393     
0.30103     0.30393     
0.30059     0.30386     
0.30557     0.30389     
0.30061     0.30384     
0.30393     0.30395     
0.30108     0.30393     
0.30035     0.30395     
0.30288     0.30384     
0.30212     0.3039      
0.29789     0.30387     
0.30225     0.30386     
0.3032      0.30378     
0.30229     0.3039      
0.30607     0.30404     
0.30393     0.30393     
0.30048     0.30378     
0.30471     0.30396     
0.30143     0.3039      
0.30322     0.30387     
0.30187     0.30395     
0.30409     0.30393     
0.30387     0.3039      
0.30198     0.3039      
0.30554     0.30409     
0.30163     0.30381     
0.30753     0.30389     
0.30233     0.30384     
0.30352     0.30387     
0.30317     0.30392     
0.30245     0.30378     
0.30047     0.3039      
0.30224     0.30392     
0.30233     0.30389     
0.30375     0.30387     
0.30168     0.3039      
0.29708     0.30398     
0.30082     0.30387     
0.30242     0.30396     
0.30187     0.30392     
0.29905     0.30401     
0.30317     0.3039      
0.30254     0.30392     
0.30253     0.30395     
0.30171     0.30401     
0.30171     0.30399     
