# Freq.    Re    Im
0.999987   -10.7514   -0.19275  
1.01448    -10.7486   -0.196357 
1.02919    -10.7459   -0.199961 
1.04411    -10.7431   -0.203564 
1.05924    -10.7404   -0.207165 
1.07459    -10.7377   -0.210767 
1.09017    -10.7503   -0.200844 
1.10597    -10.763    -0.190897 
1.122      -10.7757   -0.180927 
1.13827    -10.7884   -0.170933 
1.15477    -10.8011   -0.160913 
1.17151    -10.7966   -0.179423 
1.18849    -10.7921   -0.197917 
1.20571    -10.7876   -0.216396 
1.22319    -10.7831   -0.234861 
1.24092    -10.7785   -0.25331  
1.25891    -10.7753   -0.252135 
1.27716    -10.772    -0.25096  
1.29567    -10.7688   -0.249786 
1.31445    -10.7656   -0.248613 
1.3335     -10.7623   -0.247441 
1.35283    -10.7564   -0.257857 
1.37244    -10.7504   -0.268261 
1.39234    -10.7444   -0.278653 
1.41252    -10.7384   -0.289035 
1.43299    -10.7323   -0.299407 
1.45377    -10.735    -0.298483 
1.47484    -10.7377   -0.297559 
1.49622    -10.7403   -0.296635 
1.5179     -10.743    -0.29571  
1.53991    -10.7457   -0.294785 
1.56223    -10.734    -0.315656 
1.58487    -10.7223   -0.336483 
1.60785    -10.7106   -0.357266 
1.63115    -10.6988   -0.378004 
1.6548     -10.6871   -0.398694 
1.67878    -10.6966   -0.406773 
1.70312    -10.7061   -0.414866 
1.7278     -10.7156   -0.422974 
1.75285    -10.7251   -0.431096 
1.77826    -10.7347   -0.439233 
1.80403    -10.7232   -0.43478  
1.83018    -10.7117   -0.430337 
1.85671    -10.7002   -0.425902 
1.88362    -10.6888   -0.421477 
1.91093    -10.6774   -0.417061 
1.93863    -10.6826   -0.434607 
1.96673    -10.6878   -0.452171 
1.99524    -10.6929   -0.469753 
2.02416    -10.6981   -0.487353 
2.0535     -10.7032   -0.504972 
2.08326    -10.8004   -0.212193 
2.11346    -10.8903   0.0855566 
2.1441     -10.9726   0.388111  
2.17518    -11.0471   0.695298  
2.20671    -11.1137   1.00694   
2.23869    -11.0583   0.687134  
2.27114    -10.9944   0.371295  
2.30406    -10.9221   0.0596294 
2.33746    -10.8415   -0.247659 
2.37134    -10.753    -0.550371 
2.40572    -10.7416   -0.577257 
2.44059    -10.7301   -0.60409  
2.47596    -10.7186   -0.630868 
2.51185    -10.707    -0.657592 
2.54826    -10.6953   -0.68426  
2.5852     -10.6961   -0.690285 
2.62267    -10.6968   -0.69631  
2.66069    -10.6976   -0.702337 
2.69926    -10.6983   -0.708365 
2.73838    -10.699    -0.714396 
2.77808    -10.7434   -0.618784 
2.81835    -10.7871   -0.522427 
2.8592     -10.83     -0.42533  
2.90064    -10.8721   -0.327495 
2.94269    -10.9136   -0.228928 
2.98534    -10.8557   -0.349733 
3.02862    -10.7968   -0.469279 
3.07252    -10.7368   -0.587561 
3.11705    -10.6758   -0.704573 
3.16224    -10.6139   -0.820312 
3.20807    -10.6524   -0.82595  
3.25458    -10.6911   -0.831618 
3.30175    -10.7299   -0.837317 
3.34961    -10.7689   -0.843046 
3.39816    -10.808    -0.848801 
3.44742    -10.7881   -0.872168 
3.49739    -10.7682   -0.895451 
3.54809    -10.7483   -0.918649 
3.59952    -10.7283   -0.941763 
3.65169    -10.7084   -0.964798 
3.70463    -10.7143   -0.971344 
3.75833    -10.7202   -0.977897 
3.8128     -10.7261   -0.984456 
3.86807    -10.732    -0.991024 
3.92414    -10.7379   -0.997594 
3.98102    -10.7139   -1.02615  
4.03873    -10.6899   -1.05458  
4.09727    -10.6659   -1.08289  
4.15666    -10.6418   -1.11107  
4.21691    -10.6177   -1.13912  
4.27804    -10.6177   -1.14762  
4.34005    -10.6177   -1.15611  
4.40296    -10.6178   -1.1646   
4.46678    -10.6178   -1.1731   
4.53153    -10.6178   -1.18159  
4.59721    -10.64     -1.1939   
4.66385    -10.6622   -1.20625  
4.73145    -10.6845   -1.21865  
4.80004    -10.7068   -1.2311   
4.86961    -10.7292   -1.2436   
4.9402     -10.7162   -1.26757  
5.01181    -10.7032   -1.29148  
5.08446    -10.6901   -1.31534  
5.15816    -10.6769   -1.33915  
5.23292    -10.6638   -1.36291  
5.30878    -10.659    -1.39276  
5.38573    -10.6541   -1.4226   
5.4638     -10.6492   -1.45242  
5.54299    -10.6442   -1.48223  
5.62334    -10.6391   -1.51202  
5.70485    -10.6562   -1.52703  
5.78755    -10.6733   -1.54208  
5.87144    -10.6905   -1.55718  
5.95654    -10.7076   -1.57233  
6.04289    -10.7248   -1.58753  
6.13048    -10.7175   -1.61779  
6.21934    -10.7102   -1.64801  
6.30949    -10.7027   -1.67821  
6.40095    -10.6952   -1.70838  
6.49373    -10.6876   -1.73852  
6.58786    -10.7006   -1.74429  
6.68335    -10.7137   -1.75007  
6.78023    -10.7267   -1.75586  
6.87851    -10.7398   -1.76166  
6.97822    -10.7529   -1.76747  
7.07937    -10.7487   -1.80468  
7.18198    -10.7444   -1.84189  
7.28609    -10.74     -1.87908  
7.3917     -10.7354   -1.91627  
7.49885    -10.7307   -1.95345  
7.60754    -10.7075   -1.98732  
7.71782    -10.6842   -2.02107  
7.82969    -10.6608   -2.05468  
7.94318    -10.6373   -2.08816  
8.05832    -10.6138   -2.12151  
8.17513    -10.6259   -2.16839  
8.29363    -10.6378   -2.21542  
8.41384    -10.6495   -2.26258  
8.5358     -10.661    -2.30988  
8.65953    -10.6724   -2.35731  
8.78505    -10.6842   -2.37856  
8.91239    -10.696    -2.39985  
9.04158    -10.7078   -2.4212   
9.17264    -10.7196   -2.44259  
9.3056     -10.7313   -2.46404  
9.44049    -10.7168   -2.5076   
9.57733    -10.702    -2.5511   
9.71615    -10.6871   -2.5945   
9.85699    -10.672    -2.63784  
9.99987    -10.6568   -2.68109  
10.1448    -10.6398   -2.72514  
10.2919    -10.6226   -2.7691   
10.4411    -10.6052   -2.81296  
10.5924    -10.5876   -2.85673  
10.7459    -10.5699   -2.9004   
10.9017    -10.5602   -2.9278   
11.0597    -10.5506   -2.95517  
11.22      -10.5408   -2.98251  
11.3827    -10.531    -3.00982  
11.5477    -10.5211   -3.0371   
11.7151    -10.5262   -3.07033  
11.8849    -10.5312   -3.10363  
12.0571    -10.5361   -3.13698  
12.2319    -10.541    -3.17039  
12.4092    -10.5457   -3.20385  
12.5891    -10.5516   -3.26204  
12.7716    -10.5572   -3.32038  
12.9567    -10.5626   -3.37887  
13.1445    -10.5676   -3.43751  
13.335     -10.5724   -3.49629  
13.5283    -10.5376   -3.56006  
13.7244    -10.5023   -3.62353  
13.9234    -10.4667   -3.6867   
14.1252    -10.4307   -3.74957  
14.3299    -10.3944   -3.81214  
14.5377    -10.4085   -3.85127  
14.7484    -10.4225   -3.89055  
14.9622    -10.4365   -3.92996  
