# Freq.    Re    Im
0.999987   -19.154    -0.698095 
1.01448    -19.1254   -0.713631 
1.02919    -19.0968   -0.72912  
1.04411    -19.0682   -0.744561 
1.05924    -19.0397   -0.759956 
1.07459    -19.0113   -0.775301 
1.09017    -18.9805   -0.743557 
1.10597    -18.9498   -0.711917 
1.122      -18.919    -0.680379 
1.13827    -18.8883   -0.648942 
1.15477    -18.8576   -0.617608 
1.17151    -18.8527   -0.658942 
1.18849    -18.8478   -0.700257 
1.20571    -18.8428   -0.741554 
1.22319    -18.8377   -0.782833 
1.24092    -18.8325   -0.824094 
1.25891    -18.8343   -0.866016 
1.27716    -18.8359   -0.907951 
1.29567    -18.8374   -0.949897 
1.31445    -18.8389   -0.991854 
1.3335     -18.8403   -1.03382  
1.35283    -18.9234   -0.959341 
1.37244    -19.0066   -0.884197 
1.39234    -19.0899   -0.80839  
1.41252    -19.1732   -0.731919 
1.43299    -19.2565   -0.65478  
1.45377    -19.1985   -0.774254 
1.47484    -19.1399   -0.893027 
1.49622    -19.0807   -1.0111   
1.5179     -19.0209   -1.12847  
1.53991    -18.9606   -1.24513  
1.56223    -18.9417   -1.23767  
1.58487    -18.9228   -1.23023  
1.60785    -18.9039   -1.2228   
1.63115    -18.885    -1.21538  
1.6548     -18.8662   -1.20798  
1.67878    -18.8905   -1.23375  
1.70312    -18.9148   -1.2596   
1.7278     -18.9392   -1.2855   
1.75285    -18.9635   -1.31148  
1.77826    -18.9878   -1.33753  
1.80403    -19.14     -1.39732  
1.83018    -19.2933   -1.45799  
1.85671    -19.4477   -1.51955  
1.88362    -19.6031   -1.58202  
1.91093    -19.7597   -1.64539  
1.93863    -19.6524   -1.59307  
1.96673    -19.5456   -1.54127  
1.99524    -19.4392   -1.48999  
2.02416    -19.3334   -1.43924  
2.0535     -19.228    -1.389    
2.08326    -19.0855   -1.45365  
2.11346    -18.9437   -1.51728  
2.1441     -18.8027   -1.57991  
2.17518    -18.6625   -1.64155  
2.20671    -18.5231   -1.7022   
2.23869    -18.6208   -1.74724  
2.27114    -18.7189   -1.79272  
2.30406    -18.8174   -1.83863  
2.33746    -18.9165   -1.88499  
2.37134    -19.0159   -1.93179  
2.40572    -19.0041   -1.9564   
2.44059    -18.9923   -1.98099  
2.47596    -18.9805   -2.00555  
2.51185    -18.9687   -2.03008  
2.54826    -18.9568   -2.05458  
2.5852     -18.9064   -2.04905  
2.62267    -18.8561   -2.04353  
2.66069    -18.806    -2.03803  
2.69926    -18.756    -2.03254  
2.73838    -18.7061   -2.02707  
2.77808    -18.7679   -2.10523  
2.81835    -18.8297   -2.18392  
2.8592     -18.8914   -2.26313  
2.90064    -18.953    -2.34287  
2.94269    -19.0146   -2.42314  
2.98534    -18.9376   -2.3516   
3.02862    -18.8608   -2.28063  
3.07252    -18.7841   -2.21023  
3.11705    -18.7075   -2.14038  
3.16224    -18.631    -2.07108  
3.20807    -18.6736   -2.18946  
3.25458    -18.7156   -2.30845  
3.30175    -18.757    -2.42804  
3.34961    -18.7978   -2.54824  
3.39816    -18.838    -2.66904  
3.44742    -18.8528   -2.71042  
3.49739    -18.8674   -2.75187  
3.54809    -18.882    -2.7934   
