# Freq.    Mag.
0          5.30881e-05
0.0625     5.16476e-05
0.125      3.50903e-05
0.1875     1.22781e-05
0.25       7.7424e-06
0.3125     9.46261e-06
0.375      1.13762e-05
0.4375     1.27039e-05
0.5        1.37367e-05
0.5625     1.41759e-05
0.625      1.44251e-05
0.6875     1.51784e-05
0.75       1.58626e-05
0.8125     1.64633e-05
0.875      1.71414e-05
0.9375     1.78019e-05
1          1.68876e-05
1.0625     1.51713e-05
1.125      1.37055e-05
1.1875     1.2468e-05
1.25       1.3772e-05
1.3125     1.5021e-05
1.375      1.57544e-05
1.4375     1.5588e-05
1.5        1.47801e-05
1.5625     1.43188e-05
1.625      1.46598e-05
1.6875     1.55828e-05
1.75       1.65178e-05
1.8125     1.66364e-05
1.875      1.5659e-05
1.9375     1.43572e-05
2          1.38461e-05
2.0625     1.46887e-05
2.125      1.5204e-05
2.1875     1.67271e-05
2.25       1.72402e-05
2.3125     1.60558e-05
2.375      1.54318e-05
2.4375     1.46545e-05
2.5        1.3733e-05
2.5625     1.48056e-05
2.625      1.5598e-05
2.6875     1.54267e-05
2.75       1.55866e-05
2.8125     1.57925e-05
2.875      1.63519e-05
2.9375     1.61522e-05
3          1.50745e-05
3.0625     1.47932e-05
3.125      1.52997e-05
3.1875     1.5598e-05
3.25       1.68679e-05
3.3125     1.93317e-05
3.375      2.13034e-05
3.4375     2.06385e-05
3.5        1.85103e-05
3.5625     1.62308e-05
3.625      1.4346e-05
3.6875     1.47606e-05
3.75       1.5953e-05
3.8125     1.54498e-05
3.875      1.41591e-05
3.9375     1.397e-05 
4          1.38403e-05
4.0625     1.45508e-05
4.125      1.54357e-05
4.1875     1.63899e-05
4.25       1.69812e-05
4.3125     1.77323e-05
4.375      1.88175e-05
4.4375     1.87954e-05
4.5        1.9771e-05
4.5625     2.10218e-05
4.625      2.02547e-05
4.6875     1.88163e-05
4.75       1.83358e-05
4.8125     1.78824e-05
4.875      1.76148e-05
4.9375     1.84972e-05
5          1.83112e-05
5.0625     1.75253e-05
5.125      1.68813e-05
5.1875     1.65997e-05
5.25       1.69083e-05
5.3125     1.66754e-05
5.375      1.67433e-05
5.4375     1.74355e-05
5.5        1.80453e-05
5.5625     1.94536e-05
5.625      1.98716e-05
5.6875     1.87698e-05
5.75       1.74625e-05
5.8125     1.65932e-05
5.875      1.69065e-05
5.9375     1.84842e-05
6          1.90919e-05
6.0625     1.83909e-05
6.125      1.71095e-05
6.1875     1.73363e-05
6.25       1.87975e-05
6.3125     1.92474e-05
6.375      1.89401e-05
6.4375     1.8483e-05
6.5        1.86784e-05
6.5625     1.95926e-05
6.625      1.91628e-05
6.6875     1.81246e-05
6.75       1.71421e-05
6.8125     1.64751e-05
6.875      1.71379e-05
6.9375     1.81821e-05
7          1.77155e-05
7.0625     1.55981e-05
7.125      1.40638e-05
7.1875     1.46553e-05
7.25       1.54292e-05
7.3125     1.58487e-05
7.375      1.6606e-05
7.4375     1.66475e-05
7.5        1.63976e-05
7.5625     1.68626e-05
7.625      1.71244e-05
7.6875     1.74263e-05
7.75       1.70745e-05
7.8125     1.5858e-05
7.875      1.59412e-05
7.9375     1.68636e-05
8          1.83899e-05
8.0625     1.98822e-05
8.125      1.93236e-05
8.1875     1.80912e-05
8.25       1.75216e-05
8.3125     1.64468e-05
8.375      1.49908e-05
8.4375     1.40563e-05
8.5        1.39892e-05
8.5625     1.42841e-05
8.625      1.49814e-05
8.6875     1.5985e-05
8.75       1.68516e-05
8.8125     1.74982e-05
8.875      1.77672e-05
8.9375     1.78997e-05
9          1.71782e-05
9.0625     1.62144e-05
9.125      1.5845e-05
9.1875     1.64614e-05
9.25       1.77138e-05
9.3125     1.86119e-05
9.375      1.91949e-05
9.4375     1.93194e-05
9.5        1.90911e-05
9.5625     1.86281e-05
9.625      1.92144e-05
9.6875     2.04538e-05
9.75       2.10406e-05
9.8125     2.07769e-05
9.875      1.9104e-05
9.9375     1.79828e-05
10         1.8078e-05
10.0625    1.79689e-05
10.125     1.62833e-05
10.1875    1.47476e-05
10.25      1.4675e-05
10.3125    1.51322e-05
10.375     1.53733e-05
10.4375    1.57671e-05
10.5       1.66646e-05
10.5625    1.65319e-05
10.625     1.59226e-05
10.6875    1.62e-05  
10.75      1.64201e-05
10.8125    1.62009e-05
10.875     1.54516e-05
10.9375    1.56772e-05
11         1.74138e-05
11.0625    1.80176e-05
11.125     1.57694e-05
11.1875    1.31952e-05
11.25      1.30699e-05
11.3125    1.43358e-05
11.375     1.53057e-05
11.4375    1.68334e-05
11.5       1.7849e-05
11.5625    1.77507e-05
11.625     1.71697e-05
11.6875    1.60178e-05
11.75      1.51723e-05
11.8125    1.49251e-05
11.875     1.4988e-05
11.9375    1.4665e-05
12         1.49267e-05
12.0625    1.50398e-05
12.125     1.55258e-05
12.1875    1.65981e-05
12.25      1.6755e-05
12.3125    1.67581e-05
12.375     1.65661e-05
12.4375    1.64867e-05
12.5       1.70582e-05
12.5625    1.6769e-05
12.625     1.57154e-05
12.6875    1.4493e-05
12.75      1.38153e-05
12.8125    1.49003e-05
12.875     1.60922e-05
12.9375    1.66647e-05
13         1.67688e-05
13.0625    1.6478e-05
13.125     1.60095e-05
13.1875    1.62953e-05
13.25      1.71557e-05
13.3125    1.71814e-05
13.375     1.66295e-05
13.4375    1.62839e-05
13.5       1.55392e-05
13.5625    1.56599e-05
13.625     1.67643e-05
13.6875    1.73166e-05
13.75      1.77375e-05
13.8125    1.79161e-05
13.875     1.75265e-05
13.9375    1.76267e-05
14         1.77987e-05
14.0625    1.71541e-05
14.125     1.63362e-05
14.1875    1.56149e-05
14.25      1.51691e-05
14.3125    1.43531e-05
14.375     1.4687e-05
14.4375    1.46547e-05
14.5       1.34243e-05
14.5625    1.19253e-05
14.625     1.19314e-05
14.6875    1.38377e-05
14.75      1.61395e-05
14.8125    1.77258e-05
14.875     1.74777e-05
14.9375    1.56579e-05
15         1.41563e-05
15.0625    1.31961e-05
15.125     1.28659e-05
15.1875    1.39849e-05
15.25      1.47082e-05
15.3125    1.47179e-05
15.375     1.42215e-05
15.4375    1.42068e-05
15.5       1.43546e-05
15.5625    1.4906e-05
15.625     1.53274e-05
15.6875    1.54227e-05
15.75      1.53518e-05
15.8125    1.53146e-05
15.875     1.44757e-05
15.9375    1.34282e-05
16         1.3506e-05
16.0625    1.36885e-05
16.125     1.37738e-05
16.1875    1.41599e-05
16.25      1.43034e-05
16.3125    1.50063e-05
16.375     1.61409e-05
16.4375    1.70356e-05
16.5       1.80216e-05
16.5625    1.79224e-05
16.625     1.68187e-05
16.6875    1.64005e-05
16.75      1.59664e-05
16.8125    1.56332e-05
16.875     1.56131e-05
16.9375    1.54362e-05
17         1.55458e-05
17.0625    1.5482e-05
17.125     1.46177e-05
17.1875    1.41046e-05
17.25      1.47152e-05
17.3125    1.58818e-05
17.375     1.6258e-05
17.4375    1.55976e-05
17.5       1.42657e-05
17.5625    1.30077e-05
17.625     1.26531e-05
17.6875    1.34158e-05
17.75      1.45755e-05
17.8125    1.45469e-05
17.875     1.35752e-05
17.9375    1.23827e-05
18         1.24502e-05
18.0625    1.26513e-05
18.125     1.37808e-05
18.1875    1.46589e-05
18.25      1.51461e-05
18.3125    1.59864e-05
18.375     1.5655e-05
18.4375    1.53216e-05
18.5       1.50209e-05
18.5625    1.51528e-05
18.625     1.53792e-05
18.6875    1.56514e-05
18.75      1.58059e-05
18.8125    1.59797e-05
18.875     1.52174e-05
18.9375    1.35469e-05
19         1.30951e-05
19.0625    1.35962e-05
19.125     1.43573e-05
19.1875    1.52158e-05
19.25      1.51528e-05
19.3125    1.48373e-05
19.375     1.51305e-05
19.4375    1.49761e-05
19.5       1.47111e-05
19.5625    1.52813e-05
19.625     1.58259e-05
19.6875    1.59287e-05
19.75      1.58357e-05
19.8125    1.55231e-05
19.875     1.50406e-05
19.9375    1.35837e-05
20         1.19537e-05
20.0625    1.21866e-05
20.125     1.30621e-05
20.1875    1.29917e-05
20.25      1.4049e-05
20.3125    1.5861e-05
20.375     1.72904e-05
20.4375    1.80872e-05
20.5       1.74084e-05
20.5625    1.49542e-05
20.625     1.29084e-05
20.6875    1.27921e-05
20.75      1.35489e-05
20.8125    1.40052e-05
20.875     1.36081e-05
20.9375    1.34213e-05
21         1.36467e-05
21.0625    1.35998e-05
21.125     1.37223e-05
21.1875    1.37457e-05
21.25      1.43103e-05
21.3125    1.48817e-05
21.375     1.45247e-05
21.4375    1.45489e-05
21.5       1.43969e-05
21.5625    1.40607e-05
21.625     1.37116e-05
21.6875    1.35651e-05
21.75      1.38594e-05
21.8125    1.42302e-05
21.875     1.51649e-05
21.9375    1.48355e-05
22         1.35305e-05
22.0625    1.34752e-05
22.125     1.40581e-05
22.1875    1.40676e-05
22.25      1.3922e-05
22.3125    1.37019e-05
22.375     1.38937e-05
22.4375    1.31533e-05
22.5       1.16428e-05
22.5625    1.11922e-05
22.625     1.26335e-05
22.6875    1.43186e-05
22.75      1.52993e-05
22.8125    1.46908e-05
22.875     1.32959e-05
22.9375    1.36024e-05
23         1.46567e-05
23.0625    1.45571e-05
23.125     1.3793e-05
23.1875    1.31945e-05
23.25      1.40233e-05
23.3125    1.44809e-05
23.375     1.41494e-05
23.4375    1.39872e-05
23.5       1.34625e-05
23.5625    1.32382e-05
23.625     1.34802e-05
23.6875    1.34735e-05
23.75      1.33819e-05
23.8125    1.33845e-05
23.875     1.43923e-05
23.9375    1.59883e-05
24         1.70265e-05
24.0625    1.67788e-05
24.125     1.57721e-05
24.1875    1.38013e-05
24.25      1.20144e-05
24.3125    1.20898e-05
24.375     1.28235e-05
24.4375    1.3134e-05
24.5       1.32501e-05
24.5625    1.39849e-05
24.625     1.44925e-05
24.6875    1.37926e-05
24.75      1.37176e-05
24.8125    1.33854e-05
24.875     1.33003e-05
24.9375    1.38557e-05
25         1.41045e-05
25.0625    1.4099e-05
25.125     1.3646e-05
25.1875    1.29952e-05
25.25      1.263e-05 
25.3125    1.27429e-05
25.375     1.32524e-05
25.4375    1.3626e-05
25.5       1.28196e-05
25.5625    1.22355e-05
25.625     1.21369e-05
25.6875    1.18251e-05
25.75      1.1858e-05
25.8125    1.19062e-05
25.875     1.24427e-05
25.9375    1.41292e-05
26         1.52913e-05
26.0625    1.55518e-05
26.125     1.51287e-05
26.1875    1.41363e-05
26.25      1.30877e-05
26.3125    1.27051e-05
26.375     1.25871e-05
26.4375    1.20052e-05
26.5       1.17487e-05
26.5625    1.2191e-05
26.625     1.2102e-05
26.6875    1.23812e-05
26.75      1.27362e-05
26.8125    1.32563e-05
26.875     1.35666e-05
26.9375    1.37248e-05
27         1.41661e-05
27.0625    1.40072e-05
27.125     1.39889e-05
27.1875    1.45043e-05
27.25      1.47743e-05
27.3125    1.50239e-05
27.375     1.42897e-05
27.4375    1.31044e-05
27.5       1.20658e-05
27.5625    1.12222e-05
27.625     1.18004e-05
27.6875    1.2377e-05
27.75      1.19863e-05
27.8125    1.19117e-05
27.875     1.25019e-05
27.9375    1.3552e-05
28         1.41872e-05
28.0625    1.38526e-05
28.125     1.34046e-05
28.1875    1.3788e-05
28.25      1.48463e-05
28.3125    1.49987e-05
28.375     1.39962e-05
28.4375    1.32597e-05
28.5       1.2758e-05
28.5625    1.22734e-05
28.625     1.28284e-05
28.6875    1.31693e-05
28.75      1.23227e-05
28.8125    1.16749e-05
28.875     1.12589e-05
28.9375    1.17413e-05
29         1.24774e-05
29.0625    1.2969e-05
29.125     1.33427e-05
29.1875    1.4191e-05
29.25      1.48169e-05
29.3125    1.4477e-05
29.375     1.41409e-05
29.4375    1.34503e-05
29.5       1.27984e-05
29.5625    1.28079e-05
29.625     1.2595e-05
29.6875    1.26315e-05
29.75      1.28446e-05
29.8125    1.27493e-05
29.875     1.25035e-05
29.9375    1.22918e-05
30         1.27081e-05
30.0625    1.30871e-05
30.125     1.33424e-05
30.1875    1.32071e-05
30.25      1.21676e-05
