# Freq.    Re    Im
0.999987   0.541432   0.0128329 
1.01448    0.54135    0.0127029 
1.02919    0.541268   0.012573  
1.04411    0.541186   0.0124431 
1.05924    0.541104   0.0123132 
1.07459    0.541022   0.0121834 
1.09017    0.541      0.0125362 
1.10597    0.540979   0.0128891 
1.122      0.540956   0.0132419 
1.13827    0.540934   0.0135947 
1.15477    0.540911   0.0139474 
1.17151    0.540851   0.0143007 
1.18849    0.540791   0.0146538 
1.20571    0.540731   0.0150069 
1.22319    0.54067    0.0153599 
1.24092    0.540609   0.0157129 
1.25891    0.540593   0.0160295 
1.27716    0.540578   0.0163461 
1.29567    0.540562   0.0166627 
1.31445    0.540545   0.0169793 
1.3335     0.540529   0.0172959 
1.35283    0.540472   0.0176758 
1.37244    0.540416   0.0180557 
1.39234    0.540359   0.0184355 
1.41252    0.540302   0.0188152 
1.43299    0.540244   0.0191949 
1.45377    0.540231   0.0195915 
1.47484    0.540218   0.019988  
1.49622    0.540203   0.0203846 
1.5179     0.540189   0.0207812 
1.53991    0.540175   0.0211777 
1.56223    0.540117   0.0216049 
1.58487    0.540059   0.0220321 
1.60785    0.540002   0.0224592 
1.63115    0.539943   0.0228862 
1.6548     0.539885   0.0233131 
1.67878    0.539902   0.0237512 
1.70312    0.539918   0.0241894 
1.7278     0.539934   0.0246276 
1.75285    0.539949   0.0250659 
1.77826    0.539964   0.0255042 
1.80403    0.539932   0.0260102 
1.83018    0.539899   0.0265163 
1.85671    0.539865   0.0270223 
1.88362    0.539831   0.0275282 
1.91093    0.539797   0.0280341 
1.93863    0.539762   0.0284903 
1.96673    0.539727   0.0289464 
1.99524    0.539692   0.0294025 
2.02416    0.539656   0.0298586 
2.0535     0.53962    0.0303146 
2.08326    0.539261   0.0308055 
2.11346    0.538901   0.0312957 
2.1441     0.538541   0.0317853 
2.17518    0.53818    0.0322742 
2.20671    0.53782    0.0327626 
2.23869    0.538202   0.0334132 
2.27114    0.538584   0.0340648 
2.30406    0.538965   0.0347173 
2.33746    0.539345   0.0353708 
2.37134    0.539725   0.0360253 
2.40572    0.539665   0.0365866 
2.44059    0.539604   0.0371478 
2.47596    0.539543   0.0377089 
2.51185    0.539481   0.03827   
2.54826    0.539419   0.038831  
2.5852     0.538984   0.0393798 
2.62267    0.53855    0.0399279 
2.66069    0.538115   0.040475  
2.69926    0.53768    0.0410213 
2.73838    0.537245   0.0415667 
2.77808    0.53764    0.0422748 
2.81835    0.538035   0.042984  
2.8592     0.538429   0.0436942 
2.90064    0.538822   0.0444055 
2.94269    0.539216   0.0451179 
2.98534    0.539244   0.0459142 
3.02862    0.53927    0.0467107 
3.07252    0.539295   0.0475073 
3.11705    0.539319   0.0483042 
3.16224    0.539343   0.0491013 
3.20807    0.539366   0.0498873 
3.25458    0.539388   0.0506736 
3.30175    0.539409   0.0514601 
3.34961    0.539429   0.0522467 
3.39816    0.539449   0.0530335 
3.44742    0.539419   0.0538451 
3.49739    0.539388   0.0546567 
3.54809    0.539355   0.0554684 
3.59952    0.539321   0.0562801 
3.65169    0.539286   0.0570918 
3.70463    0.539305   0.0579383 
3.75833    0.539322   0.058785  
3.8128     0.539338   0.0596319 
3.86807    0.539353   0.060479  
3.92414    0.539367   0.0613263 
3.98102    0.539369   0.0623247 
4.03873    0.53937    0.0633233 
4.09727    0.539369   0.0643221 
4.15666    0.539366   0.0653212 
4.21691    0.539361   0.0663204 
4.27804    0.539391   0.0673626 
4.34005    0.539418   0.0684053 
4.40296    0.539443   0.0694482 
4.46678    0.539467   0.0704915 
4.53153    0.539488   0.0715352 
4.59721    0.539451   0.0726234 
4.66385    0.539412   0.0737118 
4.73145    0.539371   0.0748003 
4.80004    0.539327   0.0758889 
4.86961    0.539282   0.0769777 
4.9402     0.539314   0.0781549 
5.01181    0.539343   0.0793326 
5.08446    0.53937    0.0805107 
5.15816    0.539394   0.0816894 
5.23292    0.539416   0.0828685 
5.30878    0.539397   0.0841555 
5.38573    0.539374   0.0854429 
5.4638     0.539349   0.0867306 
5.54299    0.539321   0.0880187 
5.62334    0.539289   0.0893071 
5.70485    0.539325   0.0906229 
5.78755    0.539357   0.0919393 
5.87144    0.539386   0.0932564 
5.95654    0.539412   0.0945742 
6.04289    0.539435   0.0958926 
6.13048    0.539417   0.0973363 
6.21934    0.539395   0.0987806 
6.30949    0.53937    0.100225  
6.40095    0.539341   0.101671  
6.49373    0.539307   0.103117  
6.58786    0.539274   0.104819  
6.68335    0.539234   0.106522  
6.78023    0.53919    0.108226  
6.87851    0.53914    0.109931  
6.97822    0.539085   0.111636  
7.07937    0.539166   0.113222  
7.18198    0.539243   0.114809  
7.28609    0.539315   0.116398  
7.3917     0.539383   0.117988  
7.49885    0.539446   0.11958   
7.60754    0.5395     0.121317  
7.71782    0.539548   0.123056  
7.82969    0.53959    0.124797  
7.94318    0.539628   0.126539  
8.05832    0.539661   0.128282  
8.17513    0.539689   0.130209  
8.29363    0.53971    0.132138  
8.41384    0.539725   0.134068  
8.5358     0.539734   0.136     
8.65953    0.539736   0.137934  
8.78505    0.539767   0.140054  
8.91239    0.53979    0.142177  
9.04158    0.539806   0.144302  
9.17264    0.539814   0.146428  
9.3056     0.539813   0.148558  
9.44049    0.539738   0.150749  
9.57733    0.539655   0.152942  
9.71615    0.539563   0.155137  
9.85699    0.539462   0.157334  
9.99987    0.539354   0.159532  
10.1448    0.53943    0.161888  
10.2919    0.539498   0.164248  
10.4411    0.539556   0.166611  
10.5924    0.539605   0.168977  
10.7459    0.539644   0.171347  
10.9017    0.539689   0.173902  
11.0597    0.539724   0.176462  
11.22      0.539747   0.179025  
11.3827    0.539759   0.181592  
11.5477    0.539761   0.184163  
11.7151    0.539782   0.186873  
11.8849    0.53979    0.189586  
12.0571    0.539786   0.192304  
12.2319    0.539771   0.195026  
12.4092    0.539742   0.197753  
12.5891    0.539838   0.200802  
12.7716    0.53992    0.203858  
12.9567    0.539987   0.20692   
13.1445    0.540039   0.209989  
13.335     0.540075   0.213064  
13.5283    0.540069   0.2161    
13.7244    0.540048   0.219141  
13.9234    0.540013   0.222188  
14.1252    0.539962   0.22524   
14.3299    0.539897   0.228298  
14.5377    0.540033   0.231649  
14.7484    0.540151   0.235007  
14.9622    0.540252   0.238375  
15.179     0.540337   0.241752  
15.3991    0.540404   0.245137  
15.6223    0.540472   0.248761  
15.8487    0.54052    0.252395  
16.0785    0.540549   0.256039  
16.3115    0.540558   0.259692  
16.548     0.540547   0.263355  
16.7878    0.5405     0.267421  
17.0312    0.540428   0.271498  
17.278     0.540332   0.275586  
17.5285    0.54021    0.279686  
17.7826    0.540063   0.283796  
18.0403    0.540237   0.287913  
18.3018    0.540388   0.292045  
18.5671    0.540516   0.296191  
18.8362    0.54062    0.300353  
19.1093    0.540699   0.304529  
19.3863    0.540749   0.30901   
19.6673    0.54077    0.313508  
19.9524    0.540763   0.318023  
20.2416    0.540729   0.322554  
20.535     0.540666   0.327101  
20.8326    0.540738   0.331847  
21.1346    0.540781   0.336614  
21.441     0.540793   0.341399  
21.7518    0.540775   0.346204  
22.0671    0.540726   0.351028  
22.3869    0.540809   0.356161  
22.7114    0.540858   0.361317  
23.0406    0.540873   0.366497  
23.3746    0.540854   0.3717    
23.7134    0.540801   0.376925  
24.0572    0.540897   0.382459  
24.4059    0.540956   0.388021  
24.7596    0.540978   0.39361   
25.1185    0.540961   0.399227  
25.4826    0.540906   0.404872  
25.852     0.541009   0.410908  
26.2267    0.541069   0.416978  
26.6069    0.541088   0.423082  
26.9926    0.541063   0.429219  
27.3838    0.540994   0.43539   
27.7808    0.541022   0.441754  
28.1835    0.541005   0.448156  
28.592     0.540942   0.454594  
29.0064    0.540834   0.461069  
29.4269    0.540678   0.46758   
29.8534    0.540973   0.474494  
30.2862    0.54122    0.481456  
30.7252    0.54142    0.488466  
31.1705    0.541573   0.495523  
31.6224    0.541677   0.50263   
32.0807    0.541775   0.509962  
32.5458    0.541822   0.517345  
33.0175    0.541815   0.524779  
33.4961    0.541756   0.532264  
33.9816    0.541642   0.5398    
34.4742    0.54176    0.547609  
34.9739    0.541822   0.555476  
35.4809    0.541829   0.563401  
35.9952    0.54178    0.571384  
36.5169    0.541674   0.579425  
37.0463    0.54182    0.588107  
37.5833    0.541905   0.596861  
38.128     0.541925   0.605686  
38.6807    0.541881   0.614583  
39.2414    0.541772   0.623552  
39.8102    0.541887   0.632605  
40.3873    0.541938   0.641733  
40.9727    0.541925   0.650938  
41.5666    0.541847   0.660221  
42.1691    0.541703   0.66958   
42.7804    0.541972   0.679323  
43.4005    0.542177   0.689155  
44.0296    0.542316   0.699077  
44.6678    0.542388   0.709089  
45.3153    0.542393   0.719192  
45.9721    0.542381   0.729604  
46.6385    0.542296   0.740112  
47.3145    0.542137   0.750716  
48.0004    0.541903   0.761417  
48.6961    0.541592   0.772215  
49.402     0.541784   0.783617  
50.1181    0.541901   0.795136  
50.8446    0.54194    0.80677   
51.5816    0.541901   0.818521  
52.3292    0.541782   0.83039   
53.0878    0.542269   0.843022  
53.8573    0.542678   0.855796  
