# Freq.    Re    Im
0.999987   -0.367711  -0.00886163
1.00576    -0.367449  -0.00907704
1.01157    -0.367186  -0.00929214
1.01741    -0.366924  -0.00950694
1.02328    -0.366661  -0.00972143
1.02919    -0.366399  -0.00993561
1.03513    -0.366136  -0.0101495
1.0411     -0.365874  -0.0103631
1.04712    -0.365612  -0.0105763
1.05316    -0.36535   -0.0107893
1.05924    -0.365088  -0.0110018
1.06536    -0.365047  -0.0110814
1.07151    -0.365006  -0.011161 
1.07769    -0.364965  -0.0112406
1.08391    -0.364924  -0.0113201
1.09017    -0.364882  -0.0113997
1.09646    -0.364841  -0.0114792
1.10279    -0.3648    -0.0115587
1.10916    -0.364759  -0.0116382
1.11556    -0.364718  -0.0117176
1.122      -0.364678  -0.0117971
1.12848    -0.364657  -0.0119071
1.135      -0.364636  -0.012017 
1.14155    -0.364616  -0.0121269
1.14814    -0.364595  -0.0122368
1.15477    -0.364574  -0.0123467
1.16143    -0.364553  -0.0124566
1.16814    -0.364533  -0.0125665
1.17488    -0.364512  -0.0126763
1.18167    -0.364491  -0.0127862
1.18849    -0.36447   -0.012896 
1.19535    -0.364453  -0.0130191
1.20225    -0.364436  -0.0131422
1.20919    -0.36442   -0.0132653
1.21617    -0.364403  -0.0133884
1.22319    -0.364385  -0.0135115
1.23025    -0.364368  -0.0136345
1.23736    -0.364351  -0.0137576
1.2445     -0.364334  -0.0138806
1.25168    -0.364317  -0.0140037
1.25891    -0.3643    -0.0141267
1.26618    -0.364297  -0.0142727
1.27349    -0.364293  -0.0144187
1.28084    -0.36429   -0.0145646
1.28823    -0.364286  -0.0147106
1.29567    -0.364283  -0.0148566
1.30315    -0.364279  -0.0150025
1.31067    -0.364275  -0.0151485
1.31824    -0.364272  -0.0152945
1.32585    -0.364268  -0.0154405
1.3335     -0.364264  -0.0155864
1.3412     -0.36424   -0.0156994
1.34895    -0.364217  -0.0158123
1.35673    -0.364193  -0.0159252
1.36457    -0.364169  -0.0160381
1.37244    -0.364146  -0.016151 
1.38037    -0.364122  -0.0162638
1.38834    -0.364098  -0.0163767
1.39635    -0.364075  -0.0164895
1.40441    -0.364051  -0.0166023
1.41252    -0.364028  -0.0167151
1.42067    -0.364011  -0.0168434
1.42888    -0.363994  -0.0169716
1.43712    -0.363977  -0.0170998
1.44542    -0.36396   -0.0172281
1.45377    -0.363943  -0.0173563
1.46216    -0.363925  -0.0174845
1.4706     -0.363908  -0.0176127
1.47909    -0.363891  -0.0177409
1.48763    -0.363874  -0.0178691
1.49622    -0.363856  -0.0179972
1.50485    -0.363855  -0.0181373
1.51354    -0.363853  -0.0182773
1.52228    -0.363851  -0.0184174
1.53107    -0.363849  -0.0185575
1.53991    -0.363847  -0.0186975
1.5488     -0.363845  -0.0188376
1.55774    -0.363843  -0.0189777
1.56673    -0.363841  -0.0191177
1.57578    -0.363838  -0.0192578
1.58487    -0.363837  -0.019398 
1.59402    -0.363794  -0.0195446
1.60322    -0.363752  -0.0196912
1.61248    -0.363709  -0.0198378
1.62179    -0.363667  -0.0199843
1.63115    -0.363624  -0.0201308
1.64057    -0.363582  -0.0202773
1.65004    -0.363539  -0.0204238
1.65957    -0.363496  -0.0205702
1.66915    -0.363454  -0.0207166
1.67878    -0.363412  -0.0208631
1.68847    -0.363404  -0.0210249
1.69822    -0.363396  -0.0211867
1.70803    -0.363388  -0.0213484
1.71789    -0.36338   -0.0215102
1.7278     -0.363372  -0.021672 
1.73778    -0.363364  -0.0218338
1.74781    -0.363355  -0.0219956
1.7579     -0.363347  -0.0221573
1.76805    -0.363338  -0.0223191
1.77826    -0.36333   -0.0224809
1.78852    -0.363316  -0.0226273
1.79885    -0.363302  -0.0227737
1.80923    -0.363288  -0.02292  
1.81968    -0.363274  -0.0230664
1.83018    -0.363259  -0.0232128
1.84075    -0.363245  -0.0233591
1.85137    -0.36323   -0.0235055
1.86206    -0.363216  -0.0236518
1.87281    -0.363201  -0.0237982
1.88362    -0.363187  -0.0239445
1.8945     -0.363139  -0.0239762
