SA values pre & post freq 100000 Hz Num 1:  .30251  .30267
SA values pre & post freq 10000 Hz Num 1:  .30352  .30134
SA values pre & post freq 1000 Hz Num 1:  .30259  .30268
SA values pre & post freq 100 Hz Num 1:  .30335  .30279
