SA values pre & post freq 100000 Hz Num 1:  .30239  .30286
SA values pre & post freq 10000 Hz Num 1:  .30327  .30155
SA values pre & post freq 1000 Hz Num 1:  .30350  .30186
SA values pre & post freq 100 Hz Num 1:  .30312  .30287
