# Freq.    Re    Im
0.999987   19.3001    -0.172314 
1.01448    19.2953    -0.16766  
1.02919    19.2906    -0.163009 
1.04411    19.2859    -0.158361 
1.05924    19.2811    -0.153715 
1.07459    19.2764    -0.149071 
1.09017    19.2787    -0.138492 
1.10597    19.281     -0.12791  
1.122      19.2833    -0.117327 
1.13827    19.2856    -0.10674  
1.15477    19.2879    -0.0961514
1.17151    19.2859    -0.108866 
1.18849    19.2839    -0.121578 
1.20571    19.2818    -0.134287 
1.22319    19.2797    -0.146994 
1.24092    19.2777    -0.159698 
1.25891    19.2697    -0.154077 
1.27716    19.2617    -0.14846  
1.29567    19.2537    -0.142848 
1.31445    19.2457    -0.137241 
1.3335     19.2376    -0.131639 
1.35283    19.2388    -0.129004 
1.37244    19.2401    -0.126369 
1.39234    19.2413    -0.123733 
1.41252    19.2425    -0.121097 
1.43299    19.2437    -0.118461 
1.45377    19.2424    -0.114266 
1.47484    19.2411    -0.110071 
1.49622    19.2398    -0.105877 
1.5179     19.2384    -0.101684 
1.53991    19.2371    -0.0974909
1.56223    19.2331    -0.0995095
1.58487    19.2291    -0.101527 
1.60785    19.2251    -0.103544 
1.63115    19.2212    -0.10556  
1.6548     19.2172    -0.107576 
1.67878    19.2227    -0.0949771
1.70312    19.2281    -0.0823714
1.7278     19.2336    -0.0697585
1.75285    19.2391    -0.0571385
1.77826    19.2445    -0.0445113
1.80403    19.2465    -0.0532932
1.83018    19.2485    -0.062077 
1.85671    19.2505    -0.0708626
1.88362    19.2525    -0.07965  
1.91093    19.2545    -0.0884394
1.93863    19.2489    -0.0799221
1.96673    19.2433    -0.0714099
1.99524    19.2377    -0.0629026
2.02416    19.2321    -0.0544002
2.0535     19.2265    -0.0459029
2.08326    19.2263    -0.0420179
2.11346    19.2261    -0.0381329
2.1441     19.2259    -0.034248 
2.17518    19.2257    -0.0303632
2.20671    19.2255    -0.0264785
2.23869    19.2153    -0.0273012
2.27114    19.205     -0.0281231
2.30406    19.1948    -0.0289441
2.33746    19.1846    -0.0297642
2.37134    19.1744    -0.0305834
2.40572    19.1832    -0.0277792
2.44059    19.1921    -0.0249725
2.47596    19.201     -0.0221631
2.51185    19.2099    -0.0193511
2.54826    19.2188    -0.0165366
2.5852     19.2118    -0.013372 
2.62267    19.2048    -0.0102098
2.66069    19.1979    -0.00704991
2.69926    19.1909    -0.00389228
2.73838    19.184     -0.000736945
2.77808    19.1943    -0.00273282
2.81835    19.2047    -0.00473085
2.8592     19.2151    -0.00673103
2.90064    19.2255    -0.00873338
2.94269    19.2359    -0.0107379
2.98534    19.236     -0.0178693
3.02862    19.2361    -0.0250007
3.07252    19.2362    -0.0321322
3.11705    19.2363    -0.0392638
3.16224    19.2364    -0.0463955
3.20807    19.2305    -0.0364667
3.25458    19.2246    -0.0265441
3.30175    19.2187    -0.0166275
3.34961    19.2128    -0.00671699
3.39816    19.2069    0.00318739
3.44742    19.2117    0.0103846 
3.49739    19.2165    0.0175854 
3.54809    19.2213    0.0247897 
3.59952    19.2261    0.0319977 
3.65169    19.2309    0.0392093 
3.70463    19.2323    0.0411267 
3.75833    19.2338    0.0430443 
3.8128     19.2353    0.0449623 
3.86807    19.2368    0.0468806 
3.92414    19.2383    0.0487993 
3.98102    19.2344    0.0465329 
4.03873    19.2305    0.0442675 
4.09727    19.2266    0.042003  
4.15666    19.2227    0.0397394 
4.21691    19.2188    0.0374768 
4.27804    19.211     0.038892  
4.34005    19.2032    0.040306  
4.40296    19.1954    0.0417189 
4.46678    19.1876    0.0431305 
4.53153    19.1798    0.0445412 
4.59721    19.1825    0.0524279 
4.66385    19.1852    0.0603169 
4.73145    19.1879    0.068208  
4.80004    19.1906    0.0761014 
4.86961    19.1932    0.0839972 
4.9402     19.1997    0.0927475 
5.01181    19.2062    0.101504  
5.08446    19.2127    0.110266  
5.15816    19.2192    0.119034  
5.23292    19.2257    0.127808  
5.30878    19.2255    0.112636  
5.38573    19.2253    0.0974644 
5.4638     19.2251    0.0822931 
5.54299    19.2249    0.0671221 
5.62334    19.2246    0.0519516 
5.70485    19.2174    0.0613633 
5.78755    19.2101    0.0707678 
5.87144    19.2028    0.0801652 
5.95654    19.1955    0.0895554 
6.04289    19.1882    0.0989387 
6.13048    19.2       0.113417  
6.21934    19.2117    0.127913  
6.30949    19.2234    0.142427  
6.40095    19.2352    0.156958  
6.49373    19.2469    0.171507  
6.58786    19.234     0.165447  
6.68335    19.2211    0.159396  
6.78023    19.2082    0.153352  
6.87851    19.1954    0.147316  
6.97822    19.1825    0.141289  
7.07937    19.1922    0.140762  
7.18198    19.2019    0.140233  
7.28609    19.2116    0.139705  
7.3917     19.2213    0.139175  
7.49885    19.231     0.138645  
7.60754    19.2319    0.134828  
7.71782    19.2327    0.13101   
7.82969    19.2336    0.127191  
7.94318    19.2344    0.123373  
8.05832    19.2353    0.119554  
8.17513    19.2293    0.135163  
8.29363    19.2234    0.150763  
8.41384    19.2174    0.166354  
8.5358     19.2115    0.181934  
8.65953    19.2055    0.197506  
8.78505    19.2006    0.205207  
8.91239    19.1957    0.212904  
9.04158    19.1908    0.220598  
9.17264    19.1859    0.228287  
9.3056     19.181     0.235973  
9.44049    19.1952    0.228313  
9.57733    19.2094    0.220643  
9.71615    19.2236    0.212961  
9.85699    19.2378    0.205267  
9.99987    19.252     0.197562  
10.1448    19.2444    0.19422   
10.2919    19.2369    0.19088   
10.4411    19.2294    0.187543  
10.5924    19.2218    0.184209  
10.7459    19.2143    0.180877  
10.9017    19.2296    0.186906  
11.0597    19.2449    0.192944  
11.22      19.2602    0.198991  
11.3827    19.2755    0.205049  
11.5477    19.2908    0.211115  
11.7151    19.2774    0.232096  
11.8849    19.264     0.253047  
12.0571    19.2505    0.27397   
12.2319    19.237     0.294863  
12.4092    19.2235    0.315728  
12.5891    19.2214    0.29965   
12.7716    19.2192    0.283575  
12.9567    19.217     0.267505  
13.1445    19.2147    0.251439  
13.335     19.2125    0.235376  
13.5283    19.2234    0.245444  
13.7244    19.2343    0.255524  
13.9234    19.2453    0.265614  
14.1252    19.2562    0.275716  
14.3299    19.2671    0.28583   
14.5377    19.2594    0.292033  
14.7484    19.2517    0.298231  
14.9622    19.2441    0.304424  
15.179     19.2364    0.310612  
15.3991    19.2287    0.316795  
15.6223    19.2457    0.309488  
15.8487    19.2626    0.302167  
16.0785    19.2796    0.294833  
16.3115    19.2965    0.287486  
16.548     19.3135    0.280126  
16.7878    19.3153    0.300226  
17.0312    19.3171    0.320331  
17.278     19.3188    0.34044   
17.5285    19.3206    0.360553  
17.7826    19.3223    0.38067   
18.0403    19.3421    0.358002  
18.3018    19.3619    0.335288  
18.5671    19.3817    0.312527  
18.8362    19.4015    0.28972   
19.1093    19.4213    0.266866  
19.3863    19.3861    0.281721  
19.6673    19.3509    0.296522  
19.9524    19.3158    0.311268  
20.2416    19.2807    0.32596   
20.535     19.2457    0.340598  
20.8326    19.2486    0.355389  
21.1346    19.2514    0.370185  
21.441     19.2543    0.384986  
21.7518    19.2572    0.399791  
22.0671    19.26      0.414601  
22.3869    19.2604    0.422336  
22.7114    19.2608    0.430072  
23.0406    19.2611    0.437808  
23.3746    19.2615    0.445544  
23.7134    19.2618    0.453281  
24.0572    19.2636    0.45476   
24.4059    19.2655    0.45624   
24.7596    19.2673    0.45772   
25.1185    19.2691    0.4592    
25.4826    19.271     0.46068   
25.852     19.2844    0.478874  
26.2267    19.2978    0.497093  
26.6069    19.3111    0.515338  
26.9926    19.3245    0.533608  
27.3838    19.3379    0.551903  
27.7808    19.3384    0.545437  
28.1835    19.339     0.538972  
28.592     19.3395    0.532505  
29.0064    19.3401    0.526038  
29.4269    19.3406    0.519572  
29.8534    19.3429    0.517036  
30.2862    19.3452    0.5145    
30.7252    19.3475    0.511963  
31.1705    19.3497    0.509425  
31.6224    19.352     0.506887  
32.0807    19.3461    0.517901  
32.5458    19.3401    0.528909  
33.0175    19.3342    0.53991   
33.4961    19.3282    0.550904  
33.9816    19.3222    0.561891  
34.4742    19.3158    0.577821  
34.9739    19.3093    0.593739  
35.4809    19.3028    0.609648  
35.9952    19.2963    0.625546  
36.5169    19.2898    0.641434  
37.0463    19.3023    0.650957  
37.5833    19.3148    0.660492  
38.128     19.3273    0.67004   
38.6807    19.3398    0.679599  
39.2414    19.3524    0.689171  
39.8102    19.3583    0.715888  
40.3873    19.3641    0.742624  
40.9727    19.3699    0.769377  
41.5666    19.3757    0.796147  
42.1691    19.3815    0.822935  
42.7804    19.3778    0.835108  
43.4005    19.3742    0.847276  
44.0296    19.3706    0.85944   
44.6678    19.367     0.871601  
45.3153    19.3633    0.883756  
45.9721    19.3562    0.880829  
46.6385    19.3492    0.877904  
47.3145    19.3421    0.874981  
48.0004    19.3351    0.87206   
48.6961    19.3281    0.869142  
49.402     19.3559    0.86864   
50.1181    19.3837    0.868135  
50.8446    19.4115    0.867627  
51.5816    19.4394    0.867115  
52.3292    19.4674    0.866601  
53.0878    19.4562    0.874502  
53.8573    19.445     0.882394  
54.638     19.4339    0.890276  
55.4299    19.4227    0.898149  
56.2334    19.4116    0.906015  
57.0485    19.3962    0.919264  
57.8755    19.3809    0.932492  
58.7144    19.3656    0.945699  
59.5654    19.3503    0.958885  
60.4289    19.335     0.97205   
61.3048    19.3294    1.00607   
62.1934    19.3237    1.04008   
63.0949    19.318     1.07407   
64.0095    19.3121    1.10804   
64.9373    19.3063    1.142     
65.8786    19.2936    1.14251   
66.8335    19.2808    1.14302   
67.8023    19.2681    1.14352   
68.7851    19.2554    1.14403   
69.7822    19.2428    1.14454   
70.7937    19.2523    1.16464   
71.8198    19.2618    1.18476   
72.8609    19.2713    1.2049    
73.917     19.2808    1.22507   
74.9885    19.2902    1.24525   
76.0754    19.2998    1.26083   
77.1782    19.3095    1.27643   
78.2969    19.3191    1.29204   
79.4318    19.3287    1.30767   
80.5832    19.3382    1.32331   
81.7513    19.3542    1.33722   
82.9363    19.3701    1.35116   
84.1384    19.386     1.36512   
85.358     19.4019    1.3791    
86.5953    19.4179    1.3931    
87.8505    19.4254    1.42971   
89.1239    19.4329    1.46636   
90.4158    19.4404    1.50304   
91.7264    19.4477    1.53976   
93.056     19.455     1.5765    
94.4049    19.4313    1.57552   
95.7733    19.4077    1.57454   
97.1615    19.3841    1.57356   
98.5699    19.3605    1.57258   
99.9987    19.337     1.5716    
101.448    19.317     1.60722   
102.919    19.297     1.64277   
104.411    19.277     1.67826   
105.924    19.2569    1.71367   
107.459    19.2368    1.74901   
109.017    19.2347    1.74704   
110.597    19.2326    1.74506   
112.2      19.2304    1.74309   
113.827    19.2283    1.74111   
115.477    19.2262    1.73914   
117.151    19.2721    1.73887   
118.849    19.318     1.73859   
120.571    19.3641    1.7383    
122.319    19.4103    1.738     
124.092    19.4566    1.73769   
125.891    19.4373    1.77933   
127.716    19.4179    1.8209    
129.567    19.3984    1.86239   
131.445    19.3789    1.90381   
133.35     19.3593    1.94515   
135.283    19.3497    2.00364   
137.244    19.3399    2.06208   
139.234    19.33      2.12049   
141.252    19.3198    2.17885   
143.299    19.3096    2.23718   
145.377    19.3023    2.283     
147.484    19.295     2.32879   
149.622    19.2875    2.37457   
151.79     19.28      2.42033   
153.991    19.2723    2.46606   
156.223    19.2711    2.48384   
158.487    19.2699    2.50162   
160.785    19.2686    2.5194    
163.115    19.2673    2.53718   
