#SA  FB
0.30135     0.3039      
0.30168     0.30377     
0.30451     0.30378     
0.30033     0.30399     
0.30369     0.30395     
0.30392     0.30396     
0.30184     0.30396     
0.30547     0.30378     
0.30288     0.30384     
0.30555     0.30401     
0.30254     0.30392     
0.30132     0.30389     
0.3018      0.3039      
0.30099     0.30381     
0.3018      0.30386     
0.30135     0.30386     
0.29998     0.30396     
0.30219     0.30393     
0.30695     0.30375     
0.29998     0.30389     
0.30312     0.3039      
0.30163     0.30383     
0.30238     0.30386     
0.30267     0.3038      
0.3038      0.30386     
0.30496     0.30377     
0.29987     0.30389     
0.30509     0.30381     
0.30334     0.30381     
0.30323     0.30383     
0.30309     0.30401     
0.30287     0.30386     
0.30311     0.30381     
0.30453     0.30389     
0.30319     0.30384     
0.30357     0.30392     
0.30201     0.30378     
0.30435     0.30387     
0.30294     0.3038      
0.30422     0.30392     
0.30139     0.30386     
0.30332     0.30387     
0.3016      0.30383     
0.30197     0.30387     
0.301       0.30384     
0.30203     0.30386     
0.30689     0.30386     
0.30468     0.30378     
0.30653     0.30392     
0.30238     0.3038      
0.30523     0.30384     
0.30219     0.3038      
0.30193     0.30384     
0.30282     0.30406     
0.30091     0.3038      
0.30192     0.30387     
0.30273     0.30395     
0.30467     0.30387     
0.30139     0.30374     
0.3         0.30387     
0.30166     0.30386     
0.30299     0.30383     
0.30201     0.30386     
0.3037      0.30387     
0.30203     0.30398     
0.30358     0.3039      
0.30082     0.30383     
0.30293     0.30392     
0.30277     0.30387     
0.30464     0.30389     
0.3011      0.30377     
0.30293     0.30387     
0.30218     0.30383     
0.30216     0.30378     
0.30111     0.30384     
0.30026     0.30378     
0.30232     0.30386     
0.30685     0.30384     
0.30097     0.30392     
0.30526     0.30392     
0.30312     0.30392     
0.29916     0.30387     
0.30193     0.3038      
0.30377     0.30383     
0.30491     0.30381     
0.30329     0.30377     
0.30042     0.3038      
0.30116     0.30372     
0.29977     0.30392     
0.3043      0.30384     
0.30274     0.30384     
0.302       0.30378     
0.30016     0.30386     
0.30038     0.30393     
0.30448     0.30383     
0.30378     0.30383     
0.30666     0.30389     
0.30076     0.30381     
0.30212     0.30383     
0.30105     0.30384     
0.30647     0.30383     
0.3018      0.30389     
0.30691     0.30392     
0.298       0.30389     
0.30374     0.30383     
0.30296     0.30386     
0.30413     0.30396     
0.30491     0.30381     
0.30181     0.30389     
0.29843     0.30377     
0.30245     0.3038      
0.30219     0.30381     
0.30155     0.30386     
0.29975     0.30374     
0.30345     0.3038      
0.30337     0.30383     
0.3045      0.30384     
0.30349     0.30383     
0.30729     0.30389     
0.29905     0.30383     
0.30204     0.30384     
0.30222     0.30375     
0.30396     0.30384     
0.30053     0.30374     
0.29955     0.30387     
0.30253     0.30377     
0.30123     0.3038      
0.30364     0.3038      
0.30389     0.30386     
0.29754     0.30366     
0.30387     0.30389     
0.3097      0.30372     
0.30348     0.30387     
0.30181     0.30386     
0.30264     0.30383     
0.30261     0.30377     
0.30369     0.30396     
0.30375     0.30384     
0.30497     0.30378     
0.30384     0.3037      
0.3052      0.30384     
0.30312     0.30377     
0.29919     0.30389     
0.30035     0.30384     
0.30316     0.30378     
0.30265     0.30381     
0.3016      0.30383     
0.30155     0.30375     
0.30122     0.30392     
0.3027      0.30383     
0.30137     0.30384     
0.30161     0.30384     
0.3036      0.3038      
0.30287     0.30381     
0.30148     0.30378     
0.30175     0.3038      
0.30346     0.30381     
0.3054      0.30384     
0.30233     0.30374     
0.30341     0.30384     
0.30058     0.30387     
0.30279     0.3038      
0.3036      0.30377     
0.3012      0.30381     
0.30131     0.30384     
0.30212     0.30377     
0.30334     0.30375     
0.30279     0.30377     
0.29989     0.3038      
0.30253     0.30386     
0.30381     0.30389     
0.3037      0.30375     
0.3056      0.30372     
0.30244     0.30366     
0.30224     0.30377     
0.3029      0.30395     
0.30041     0.30386     
0.30215     0.30374     
0.30431     0.30377     
0.30096     0.3038      
0.30036     0.30377     
