# Freq.    Re    Im
0.999987   -0.20841   -0.00195453
1.00576    -0.208245  -0.00202063
1.01157    -0.20808   -0.00208663
1.01741    -0.207915  -0.00215252
1.02328    -0.207751  -0.0022183
1.02919    -0.207586  -0.00228398
1.03513    -0.207422  -0.00234956
1.0411     -0.207257  -0.00241502
1.04712    -0.207093  -0.00248039
1.05316    -0.206929  -0.00254565
1.05924    -0.206765  -0.00261081
1.06536    -0.206748  -0.00264723
1.07151    -0.206731  -0.00268365
1.07769    -0.206715  -0.00272005
1.08391    -0.206698  -0.00275646
1.09017    -0.206681  -0.00279285
1.09646    -0.206664  -0.00282924
1.10279    -0.206648  -0.00286563
1.10916    -0.206631  -0.00290201
1.11556    -0.206614  -0.00293838
1.122      -0.206598  -0.00297471
1.12848    -0.206557  -0.00314313
1.135      -0.206516  -0.00331148
1.14155    -0.206476  -0.00347978
1.14814    -0.206434  -0.003648 
1.15477    -0.206393  -0.00381616
1.16143    -0.206352  -0.00398426
1.16814    -0.206311  -0.00415229
1.17488    -0.206269  -0.00432026
1.18167    -0.206228  -0.00448816
1.18849    -0.206186  -0.00465598
1.19535    -0.206585  -0.00470925
1.20225    -0.206984  -0.0047627
1.20919    -0.207383  -0.00481635
1.21617    -0.207784  -0.00487018
1.22319    -0.208185  -0.00492421
1.23025    -0.208588  -0.00497842
1.23736    -0.20899   -0.00503283
1.2445     -0.209394  -0.00508743
1.25168    -0.209798  -0.00514222
1.25891    -0.210204  -0.00519723
1.26618    -0.209836  -0.00509059
1.27349    -0.209468  -0.00498432
1.28084    -0.209101  -0.0048784
1.28823    -0.208735  -0.00477283
1.29567    -0.208369  -0.00466763
1.30315    -0.208004  -0.00456277
1.31067    -0.20764   -0.00445827
1.31824    -0.207276  -0.00435413
1.32585    -0.206912  -0.00425034
1.3335     -0.20655   -0.00414696
1.3412     -0.20653   -0.00419103
1.34895    -0.206511  -0.0042351
1.35673    -0.206491  -0.00427915
1.36457    -0.206472  -0.0043232
1.37244    -0.206452  -0.00436723
1.38037    -0.206433  -0.00441126
1.38834    -0.206413  -0.00445528
1.39635    -0.206394  -0.0044993
1.40441    -0.206374  -0.0045433
1.41252    -0.206355  -0.00458731
1.42067    -0.20635   -0.00462994
1.42888    -0.206345  -0.00467258
1.43712    -0.206339  -0.00471521
1.44542    -0.206334  -0.00475785
1.45377    -0.206329  -0.00480048
1.46216    -0.206324  -0.00484311
1.4706     -0.206318  -0.00488573
1.47909    -0.206313  -0.00492836
1.48763    -0.206308  -0.00497098
1.49622    -0.206303  -0.00501361
1.50485    -0.20631   -0.00505689
1.51354    -0.206318  -0.00510017
1.52228    -0.206325  -0.00514345
1.53107    -0.206333  -0.00518674
1.53991    -0.20634   -0.00523003
1.5488     -0.206347  -0.00527333
1.55774    -0.206355  -0.00531662
1.56673    -0.206362  -0.00535992
1.57578    -0.20637   -0.00540323
1.58487    -0.206378  -0.00544647
1.59402    -0.206362  -0.00549592
1.60322    -0.206346  -0.00554538
1.61248    -0.20633   -0.00559482
1.62179    -0.206315  -0.00564426
1.63115    -0.206299  -0.00569369
1.64057    -0.206283  -0.00574312
1.65004    -0.206267  -0.00579253
1.65957    -0.206252  -0.00584194
1.66915    -0.206236  -0.00589135
1.67878    -0.20622   -0.00594082
1.68847    -0.206233  -0.00599363
1.69822    -0.206246  -0.00604645
1.70803    -0.206259  -0.00609928
1.71789    -0.206272  -0.00615212
1.7278     -0.206285  -0.00620496
