SA values pre & post freq 100000 Hz Num 1:  .30253  .30241
SA values pre & post freq 10000 Hz Num 1:  .30210  .30236
SA values pre & post freq 1000 Hz Num 1:  .30337  .30265
SA values pre & post freq 100 Hz Num 1:  .30122  .30324
