# Freq.    Re    Im
0.999987   -3.74066   -0.0489049
1.01448    -3.73895   -0.0482491
1.02919    -3.73724   -0.047594 
1.04411    -3.73553   -0.0469394
1.05924    -3.73382   -0.0462854
1.07459    -3.73212   -0.0456313
1.09017    -3.73233   -0.0468877
1.10597    -3.73254   -0.0481444
1.122      -3.73276   -0.0494011
1.13827    -3.73297   -0.050658 
1.15477    -3.73318   -0.0519145
1.17151    -3.73461   -0.0534864
1.18849    -3.73603   -0.0550595
1.20571    -3.73745   -0.0566337
1.22319    -3.73887   -0.0582092
1.24092    -3.74029   -0.0597864
1.25891    -3.7384    -0.0623973
1.27716    -3.73651   -0.0650056
1.29567    -3.73461   -0.0676112
1.31445    -3.73272   -0.0702142
1.3335     -3.73083   -0.0728145
1.35283    -3.73111   -0.0743208
1.37244    -3.73139   -0.0758273
1.39234    -3.73167   -0.077334 
1.41252    -3.73196   -0.078841 
1.43299    -3.73224   -0.0803491
1.45377    -3.73047   -0.082322 
1.47484    -3.7287    -0.084293 
1.49622    -3.72692   -0.0862622
1.5179     -3.72515   -0.0882295
1.53991    -3.72338   -0.0901945
1.56223    -3.72439   -0.0933827
1.58487    -3.72539   -0.0965727
1.60785    -3.7264    -0.0997645
1.63115    -3.7274    -0.102958 
1.6548     -3.7284    -0.106154 
1.67878    -3.72852   -0.107465 
1.70312    -3.72863   -0.108776 
1.7278     -3.72875   -0.110087 
1.75285    -3.72887   -0.111399 
1.77826    -3.72899   -0.11271  
1.80403    -3.72853   -0.113975 
1.83018    -3.72807   -0.11524  
1.85671    -3.72761   -0.116505 
1.88362    -3.72715   -0.117769 
1.91093    -3.7267    -0.119033 
1.93863    -3.72692   -0.121727 
1.96673    -3.72713   -0.124422 
1.99524    -3.72735   -0.127116 
2.02416    -3.72756   -0.129811 
2.0535     -3.72777   -0.132508 
2.08326    -3.72786   -0.135223 
2.11346    -3.72795   -0.137938 
2.1441     -3.72804   -0.140653 
2.17518    -3.72812   -0.143368 
2.20671    -3.72821   -0.146083 
