# Freq.    Re    Im
0.999987   -10.8543   -0.24442  
1.01448    -10.8378   -0.24494  
1.02919    -10.8213   -0.245458 
1.04411    -10.8048   -0.245975 
1.05924    -10.7884   -0.246489 
1.07459    -10.772    -0.246998 
1.09017    -10.7807   -0.253998 
1.10597    -10.7893   -0.26101  
1.122      -10.798    -0.268033 
1.13827    -10.8067   -0.275067 
1.15477    -10.8154   -0.282115 
1.17151    -10.8128   -0.278727 
1.18849    -10.8102   -0.275341 
1.20571    -10.8076   -0.271956 
1.22319    -10.805    -0.268573 
1.24092    -10.8025   -0.265191 
1.25891    -10.7986   -0.280245 
1.27716    -10.7947   -0.29529  
1.29567    -10.7909   -0.310325 
1.31445    -10.7869   -0.325348 
1.3335     -10.783    -0.340362 
1.35283    -10.7899   -0.346058 
1.37244    -10.7967   -0.351761 
1.39234    -10.8036   -0.357472 
1.41252    -10.8104   -0.363189 
1.43299    -10.8173   -0.368915 
1.45377    -10.8064   -0.376692 
1.47484    -10.7955   -0.384453 
1.49622    -10.7846   -0.392198 
1.5179     -10.7738   -0.399927 
1.53991    -10.7629   -0.407642 
1.56223    -10.763    -0.409277 
1.58487    -10.763    -0.410911 
1.60785    -10.7631   -0.412546 
1.63115    -10.7631   -0.414181 
1.6548     -10.7632   -0.415816 
1.67878    -10.761    -0.428987 
1.70312    -10.7587   -0.442153 
1.7278     -10.7565   -0.455314 
1.75285    -10.7542   -0.46847  
1.77826    -10.7519   -0.48162  
1.80403    -10.7476   -0.501014 
1.83018    -10.7433   -0.520394 
1.85671    -10.7389   -0.53976  
1.88362    -10.7345   -0.559112 
1.91093    -10.73     -0.578452 
1.93863    -10.7331   -0.583134 
1.96673    -10.7361   -0.587818 
1.99524    -10.7391   -0.592505 
2.02416    -10.7422   -0.597195 
2.0535     -10.7452   -0.601886 
2.08326    -10.7364   -0.610848 
2.11346    -10.7276   -0.619795 
2.1441     -10.7188   -0.628727 
2.17518    -10.71     -0.637645 
2.20671    -10.7012   -0.646551 
2.23869    -10.7175   -0.652154 
2.27114    -10.7338   -0.657774 
2.30406    -10.7501   -0.663409 
2.33746    -10.7665   -0.66906  
2.37134    -10.7829   -0.674726 
2.40572    -10.7781   -0.690865 
2.44059    -10.7733   -0.706993 
2.47596    -10.7685   -0.723106 
2.51185    -10.7636   -0.739208 
2.54826    -10.7587   -0.755295 
2.5852     -10.7536   -0.755995 
2.62267    -10.7485   -0.756695 
2.66069    -10.7434   -0.757393 
2.69926    -10.7383   -0.758091 
2.73838    -10.7332   -0.758791 
2.77808    -10.739    -0.777552 
2.81835    -10.7447   -0.796337 
2.8592     -10.7505   -0.815143 
2.90064    -10.7562   -0.833971 
2.94269    -10.7618   -0.852823 
2.98534    -10.736    -0.848796 
3.02862    -10.7102   -0.844783 
3.07252    -10.6844   -0.840785 
3.11705    -10.6587   -0.836802 
3.16224    -10.6331   -0.83283  
3.20807    -10.6522   -0.874845 
3.25458    -10.6711   -0.917019 
3.30175    -10.6899   -0.959354 
3.34961    -10.7086   -1.00185  
3.39816    -10.7272   -1.04451  
3.44742    -10.7274   -1.05696  
3.49739    -10.7277   -1.06941  
3.54809    -10.7279   -1.08186  
3.59952    -10.7281   -1.09432  
3.65169    -10.7283   -1.10678  
3.70463    -10.7      -1.10918  
3.75833    -10.6718   -1.11156  
3.8128     -10.6437   -1.11392  
3.86807    -10.6156   -1.11626  
3.92414    -10.5876   -1.11858  
3.98102    -10.6107   -1.14085  
4.03873    -10.634    -1.16321  
4.09727    -10.6572   -1.18567  
4.15666    -10.6804   -1.20822  
4.21691    -10.7037   -1.23088  
4.27804    -10.7092   -1.2651   
4.34005    -10.7145   -1.29938  
4.40296    -10.7198   -1.3337   
4.46678    -10.725    -1.36807  
4.53153    -10.7301   -1.40248  
4.59721    -10.7237   -1.41243  
4.66385    -10.7173   -1.42236  
4.73145    -10.7109   -1.43229  
4.80004    -10.7045   -1.4422   
4.86961    -10.698    -1.4521   
4.9402     -10.695    -1.49803  
5.01181    -10.6918   -1.54396  
5.08446    -10.6884   -1.58989  
5.15816    -10.6848   -1.63583  
5.23292    -10.681    -1.68176  
5.30878    -10.6856   -1.70288  
5.38573    -10.6902   -1.72404  
5.4638     -10.6948   -1.74521  
5.54299    -10.6993   -1.76641  
5.62334    -10.7038   -1.78764  
5.70485    -10.6871   -1.78569  
5.78755    -10.6703   -1.78375  
5.87144    -10.6537   -1.7818   
5.95654    -10.637    -1.77986  
6.04289    -10.6204   -1.77792  
6.13048    -10.6421   -1.81757  
6.21934    -10.6638   -1.8574   
6.30949    -10.6854   -1.89741  
6.40095    -10.7069   -1.93759  
6.49373    -10.7284   -1.97795  
6.58786    -10.7149   -1.99687  
6.68335    -10.7014   -2.01576  
6.78023    -10.6878   -2.0346   
6.87851    -10.6743   -2.05339  
6.97822    -10.6607   -2.07214  
7.07937    -10.6704   -2.15297  
7.18198    -10.6795   -2.23404  
7.28609    -10.6881   -2.31537  
7.3917     -10.6961   -2.39694  
7.49885    -10.7035   -2.47876  
7.60754    -10.6828   -2.47712  
7.71782    -10.6621   -2.47547  
7.82969    -10.6414   -2.47383  
7.94318    -10.6208   -2.47218  
8.05832    -10.6002   -2.47052  
8.17513    -10.597    -2.48856  
8.29363    -10.5937   -2.5066   
8.41384    -10.5904   -2.52463  
8.5358     -10.5871   -2.54266  
8.65953    -10.5838   -2.56068  
8.78505    -10.5884   -2.60499  
8.91239    -10.5928   -2.64937  
9.04158    -10.597    -2.69383  
9.17264    -10.6011   -2.73836  
9.3056     -10.605    -2.78298  
9.44049    -10.5742   -2.83374  
9.57733    -10.5432   -2.88427  
9.71615    -10.512    -2.93455  
9.85699    -10.4805   -2.9846   
9.99987    -10.4489   -3.03441  
10.1448    -10.4495   -3.10366  
10.2919    -10.4497   -3.17304  
10.4411    -10.4495   -3.24255  
10.5924    -10.4489   -3.31218  
10.7459    -10.4479   -3.38194  
10.9017    -10.4633   -3.40605  
11.0597    -10.4788   -3.43024  
11.22      -10.4942   -3.45451  
11.3827    -10.5097   -3.47885  
11.5477    -10.5251   -3.50326  
