# Freq.    Re    Im
0.999987   19.7533    -0.215127 
1.01448    19.7531    -0.203779 
1.02919    19.7528    -0.19243  
1.04411    19.7526    -0.181082 
1.05924    19.7524    -0.169734 
1.07459    19.7522    -0.158387 
1.09017    19.7535    -0.155225 
1.10597    19.7548    -0.152063 
1.122      19.7562    -0.1489   
1.13827    19.7575    -0.145736 
1.15477    19.7588    -0.142573 
1.17151    19.7589    -0.132641 
1.18849    19.759     -0.122709 
1.20571    19.7591    -0.112777 
1.22319    19.7592    -0.102845 
1.24092    19.7593    -0.0929132
1.25891    19.7443    -0.1066   
1.27716    19.7294    -0.120266 
1.29567    19.7144    -0.133911 
1.31445    19.6995    -0.147535 
1.3335     19.6845    -0.161139 
1.35283    19.6809    -0.157606 
1.37244    19.6773    -0.154074 
1.39234    19.6736    -0.150543 
1.41252    19.67      -0.147014 
1.43299    19.6664    -0.143486 
1.45377    19.6706    -0.137008 
1.47484    19.6748    -0.130527 
1.49622    19.6789    -0.124044 
1.5179     19.6831    -0.117557 
1.53991    19.6873    -0.111069 
1.56223    19.6968    -0.105159 
1.58487    19.7063    -0.0992443
1.60785    19.7159    -0.0933233
1.63115    19.7254    -0.0873967
1.6548     19.735     -0.0814643
1.67878    19.7209    -0.0913581
1.70312    19.7069    -0.101238 
1.7278     19.6928    -0.111103 
1.75285    19.6788    -0.120955 
1.77826    19.6648    -0.130792 
1.80403    19.6736    -0.12416  
1.83018    19.6824    -0.117522 
1.85671    19.6913    -0.110878 
1.88362    19.7001    -0.104227 
1.91093    19.709     -0.097571 
1.93863    19.7127    -0.087849 
1.96673    19.7163    -0.0781234
1.99524    19.72      -0.0683941
2.02416    19.7237    -0.0586612
2.0535     19.7274    -0.0489246
2.08326    19.7188    -0.0434558
2.11346    19.7101    -0.0379917
2.1441     19.7014    -0.0325325
2.17518    19.6928    -0.027078 
2.20671    19.6841    -0.0216284
2.23869    19.6707    -0.0228578
2.27114    19.6573    -0.0240855
2.30406    19.6439    -0.0253115
2.33746    19.6305    -0.0265358
2.37134    19.6171    -0.0277585
2.40572    19.6307    -0.0347357
2.44059    19.6442    -0.0417226
2.47596    19.6578    -0.0487191
2.51185    19.6714    -0.0557252
2.54826    19.685     -0.0627411
2.5852     19.6816    -0.0583263
2.62267    19.6783    -0.053913 
2.66069    19.6749    -0.0495012
2.69926    19.6716    -0.0450908
2.73838    19.6683    -0.040682 
2.77808    19.6671    -0.0357116
2.81835    19.6659    -0.0307418
2.8592     19.6647    -0.0257726
2.90064    19.6635    -0.020804 
2.94269    19.6623    -0.015836 
2.98534    19.6688    -0.00881636
3.02862    19.6752    -0.00179208
3.07252    19.6817    0.00523679
3.11705    19.6881    0.0122703 
3.16224    19.6946    0.0193084 
3.20807    19.6917    0.0243301 
3.25458    19.6888    0.0293503 
