#SA  FB
0.30026     0.30399     
0.30673     0.30392     
0.30471     0.30401     
0.30305     0.30403     
0.30209     0.30399     
0.30062     0.3039      
0.30473     0.30389     
0.30197     0.30395     
0.29934     0.30392     
0.30592     0.30406     
0.30221     0.30393     
0.30483     0.30396     
0.30139     0.30406     
0.30259     0.30404     
0.30009     0.30406     
0.30093     0.30401     
0.30045     0.30406     
0.29778     0.30401     
0.30442     0.30396     
0.30309     0.30398     
0.30676     0.30395     
0.30352     0.30393     
0.30654     0.30406     
0.30418     0.30404     
0.30525     0.30401     
0.30668     0.30396     
0.30343     0.30396     
0.30065     0.30387     
0.30389     0.30403     
0.30511     0.30399     
0.30053     0.30398     
0.30064     0.30387     
0.30358     0.30403     
0.30197     0.30412     
0.30348     0.30399     
0.3027      0.30381     
0.30187     0.3039      
0.30323     0.30401     
0.30491     0.30392     
0.30222     0.30393     
0.3045      0.3038      
0.30168     0.30404     
0.30605     0.30401     
0.30181     0.30387     
0.29641     0.30399     
0.30227     0.30401     
0.29952     0.30395     
0.30367     0.30401     
0.30067     0.30396     
0.303       0.30399     
0.30409     0.30399     
0.30334     0.30396     
0.3037      0.3041      
0.30387     0.30406     
0.30732     0.30403     
0.30485     0.30395     
0.30703     0.30387     
0.30055     0.30409     
0.30195     0.30395     
0.30367     0.30393     
0.30235     0.30403     
0.30297     0.30401     
0.3003      0.30406     
0.30287     0.30406     
0.30192     0.30393     
0.30024     0.30389     
0.30403     0.30386     
0.30271     0.3039      
0.30157     0.30389     
0.30169     0.30392     
0.3002      0.30389     
0.30316     0.30374     
0.30409     0.30389     
0.31269     0.30369     
0.30164     0.30378     
0.3104      0.30383     
0.30277     0.30386     
0.30197     0.30381     
0.30222     0.3037      
0.30457     0.3038      
0.30834     0.30383     
0.30354     0.30375     
0.30198     0.30386     
0.30319     0.30374     
0.30537     0.3038      
0.30181     0.30377     
0.30015     0.30381     
0.29958     0.30381     
0.30139     0.30384     
0.30598     0.30374     
0.3028      0.30392     
0.30522     0.30381     
0.30348     0.30378     
0.30337     0.30377     
0.30877     0.30372     
0.30493     0.30372     
0.30407     0.30369     
0.30666     0.30377     
0.30195     0.3037      
0.30288     0.30377     
0.30485     0.30377     
0.30285     0.30374     
0.30341     0.3038      
0.30915     0.30386     
0.30161     0.30381     
0.30267     0.30381     
0.30003     0.30383     
0.29975     0.30377     
0.29989     0.30381     
0.29774     0.30372     
0.30111     0.30389     
0.30123     0.30378     
0.30146     0.30384     
0.30427     0.30383     
0.30055     0.30378     
0.3028      0.30381     
0.30456     0.30378     
0.30197     0.30384     
0.30168     0.3038      
0.30345     0.30377     
0.30207     0.3039      
0.30206     0.30377     
0.3028      0.30378     
0.30454     0.30377     
0.30409     0.30375     
0.30395     0.30383     
0.30464     0.30383     
0.30268     0.30384     
0.30117     0.30383     
0.30273     0.30384     
0.29693     0.30392     
0.298       0.3039      
0.30184     0.30393     
0.30392     0.30386     
0.30123     0.30389     
0.30282     0.30392     
0.30197     0.3039      
0.30004     0.30398     
0.30193     0.30404     
0.30064     0.30401     
0.30204     0.30398     
0.3018      0.30398     
0.30288     0.30395     
0.30297     0.30395     
0.30041     0.30398     
0.29943     0.30387     
0.30401     0.30389     
0.30288     0.30395     
0.30319     0.30398     
0.30294     0.30409     
0.30267     0.30409     
0.30108     0.30407     
0.30363     0.30396     
0.30052     0.30416     
0.30184     0.30404     
0.30197     0.30403     
0.30276     0.30409     
0.29995     0.30406     
0.30238     0.30403     
0.30355     0.3041      
0.30221     0.30407     
0.30248     0.30401     
0.30085     0.30401     
0.30496     0.30416     
0.30056     0.30406     
0.3093      0.30415     
0.30233     0.3041      
0.30152     0.30407     
0.30332     0.3041      
0.29864     0.30421     
0.29943     0.30415     
0.29792     0.3041      
0.30285     0.3041      
0.30425     0.3041      
0.30102     0.30418     
0.30465     0.30418     
0.3034      0.30415     
0.30587     0.30416     
0.30111     0.30415     
0.30265     0.30409     
0.30621     0.30409     
0.30175     0.30412     
0.2998      0.3041      
0.30416     0.30413     
0.30421     0.30415     
0.30216     0.30409     
0.30224     0.30407     
0.3014      0.30406     
0.30276     0.30409     
0.29717     0.30401     
0.30174     0.30407     
0.3025      0.30399     
0.30549     0.30406     
0.30558     0.30406     
0.30131     0.30393     
0.30431     0.30406     
0.30305     0.30409     
0.30126     0.30395     
0.30081     0.30421     
0.29666     0.30398     
0.30564     0.30401     
0.30335     0.30403     
0.30291     0.30421     
0.30198     0.30413     
0.30152     0.30418     
0.30018     0.30419     
0.30499     0.30413     
0.30325     0.30413     
0.3012      0.30413     
0.29907     0.3041      
0.30076     0.30409     
0.30145     0.30403     
0.30081     0.30399     
0.3011      0.30407     
0.30662     0.30418     
0.30245     0.30415     
0.29879     0.30412     
0.30515     0.30428     
0.30244     0.30421     
0.30038     0.30418     
0.30366     0.30412     
0.29966     0.30427     
0.30232     0.30416     
0.30099     0.30421     
0.31432     0.30421     
0.2994      0.30412     
0.30583     0.3041      
0.3072      0.30416     
0.30224     0.30418     
0.30598     0.30416     
0.301       0.30427     
0.3063      0.30422     
0.30195     0.30416     
0.3045      0.30404     
0.30346     0.30419     
0.30271     0.30422     
0.30131     0.30409     
0.30345     0.30422     
0.30422     0.30415     
0.31034     0.30418     
0.30326     0.30413     
0.30079     0.30413     
0.30621     0.30413     
0.30293     0.30401     
0.30648     0.30415     
0.30244     0.30403     
0.29858     0.30424     
0.30073     0.30396     
0.30045     0.30404     
0.29841     0.30406     
0.29946     0.3041      
0.30435     0.30399     
0.2981      0.30398     
0.30363     0.30412     
0.30375     0.30398     
0.30071     0.30409     
0.30239     0.30412     
0.30633     0.30416     
0.30154     0.30407     
0.30296     0.30407     
0.30439     0.30404     
0.30608     0.30407     
0.30688     0.30404     
0.30174     0.30401     
0.30419     0.30401     
0.30435     0.30399     
0.30265     0.30406     
0.3032      0.3041      
0.30177     0.30416     
0.30375     0.30409     
0.30576     0.30415     
0.31106     0.30406     
0.3037      0.30409     
0.305       0.30412     
0.30128     0.30403     
0.30184     0.30413     
0.30755     0.3041      
0.30276     0.30401     
0.30328     0.30398     
0.30374     0.30409     
0.30259     0.30412     
0.30265     0.3041      
0.3048      0.30398     
0.30004     0.30415     
0.30305     0.30407     
0.29989     0.30406     
0.30612     0.30406     
0.30653     0.30396     
0.30219     0.30401     
0.29704     0.30398     
0.30473     0.30395     
0.30183     0.30398     
0.30248     0.30398     
0.30082     0.30401     
0.30528     0.30399     
0.30442     0.30409     
0.30258     0.30412     
0.30093     0.30392     
0.30312     0.30399     
0.30515     0.30389     
0.30328     0.30399     
0.3012      0.30395     
0.30074     0.30393     
0.30044     0.30398     
0.30132     0.30399     
0.30654     0.30393     
0.30833     0.30416     
0.30314     0.30406     
0.2996      0.30395     
0.30021     0.30399     
0.30482     0.3041      
0.29803     0.30395     
0.3009      0.30401     
0.30439     0.30403     
0.29954     0.30395     
0.30004     0.30403     
0.30328     0.3041      
0.30384     0.30401     
0.30383     0.30407     
0.305       0.30403     
0.30125     0.30393     
0.30482     0.30406     
0.29646     0.30395     
0.30433     0.30404     
0.30354     0.30403     
0.30274     0.3041      
0.30522     0.30404     
0.30132     0.30401     
0.3036      0.30387     
0.30152     0.30398     
0.30345     0.3039      
0.30123     0.30415     
0.30119     0.30412     
0.30222     0.30392     
0.30197     0.30409     
0.29881     0.30395     
0.29774     0.30403     
0.30006     0.30386     
0.29928     0.30406     
0.30549     0.30403     
0.30398     0.30399     
0.30488     0.30398     
0.30526     0.30401     
0.29771     0.30409     
0.30174     0.30403     
0.30505     0.30389     
0.30499     0.30404     
0.3104      0.30399     
0.30215     0.3039      
0.30401     0.30386     
0.30181     0.3039      
0.30135     0.30393     
0.30105     0.30401     
0.30308     0.30396     
0.30091     0.30412     
0.3037      0.30406     
0.29926     0.30395     
0.2991      0.30393     
0.30131     0.3039      
0.29946     0.30393     
0.2982      0.30415     
0.30341     0.30404     
0.30398     0.30398     
0.29757     0.30395     
0.30139     0.30399     
0.30355     0.30403     
0.30399     0.30406     
0.30227     0.30399     
0.30197     0.30409     
0.30631     0.30401     
0.30314     0.30398     
0.30708     0.30399     
0.30427     0.30393     
0.30763     0.30406     
0.30242     0.30406     
0.30248     0.30409     
0.30319     0.30406     
0.30563     0.30404     
0.30319     0.30398     
0.30442     0.30406     
0.30431     0.30422     
0.30345     0.30398     
0.30218     0.30401     
0.30239     0.30403     
0.30554     0.30401     
0.30512     0.30399     
0.30674     0.30399     
0.30183     0.30395     
0.3085      0.30407     
0.303       0.30401     
0.30183     0.30393     
0.3005      0.30399     
0.30074     0.30399     
0.30247     0.30386     
0.30447     0.30407     
0.30192     0.30403     
0.30216     0.30399     
0.30225     0.30395     
0.30413     0.30398     
0.30277     0.30375     
0.30453     0.30384     
0.30035     0.30393     
0.30248     0.30399     
0.29875     0.30396     
0.29958     0.3039      
0.30198     0.30395     
0.30157     0.30386     
0.30113     0.30389     
0.30892     0.30396     
0.30021     0.30404     
0.3052      0.30393     
0.30604     0.30386     
0.30431     0.30395     
0.30329     0.30401     
0.30018     0.3039      
0.30018     0.30399     
0.30393     0.30404     
0.29965     0.3039      
0.3048      0.30387     
0.30427     0.30386     
0.30297     0.3039      
0.30412     0.30384     
0.30274     0.30389     
0.30467     0.30392     
0.30749     0.30386     
0.30193     0.30389     
0.3054      0.30383     
0.30265     0.30389     
0.3007      0.30393     
0.30419     0.30389     
0.30212     0.3039      
0.30163     0.30395     
0.30346     0.30386     
0.30015     0.30389     
0.30485     0.3038      
0.3003      0.30378     
0.29989     0.30386     
0.30367     0.3039      
0.30506     0.30374     
0.29868     0.30383     
0.3043      0.30383     
0.30259     0.30389     
0.30363     0.30387     
0.30377     0.30395     
0.30311     0.3039      
0.30169     0.30378     
0.3027      0.3038      
0.30554     0.3038      
0.30436     0.30377     
0.305       0.30387     
0.30175     0.30395     
0.30555     0.30386     
0.30052     0.30377     
0.30189     0.3038      
0.30227     0.30377     
0.30438     0.30378     
0.30245     0.3038      
0.30082     0.3038      
0.30224     0.30369     
0.30682     0.30374     
0.29717     0.30378     
0.30088     0.3038      
0.29885     0.3038      
0.30316     0.30381     
0.30163     0.30378     
0.30013     0.30393     
0.29986     0.30384     
0.29937     0.3039      
0.29887     0.30389     
0.29966     0.3038      
0.30317     0.30383     
0.30039     0.30389     
0.29911     0.30378     
0.30245     0.30387     
0.30566     0.30387     
0.3043      0.30383     
0.30033     0.30383     
0.30828     0.3038      
0.30454     0.30378     
0.30378     0.30383     
0.30177     0.30381     
0.3001      0.3038      
0.30462     0.30384     
0.30607     0.30383     
0.30168     0.30403     
0.30749     0.30387     
0.30009     0.30372     
0.30172     0.30387     
0.3021      0.30372     
0.30305     0.30378     
0.3045      0.30384     
0.29836     0.30383     
0.30581     0.30387     
0.30421     0.30389     
0.30123     0.30378     
0.30358     0.30375     
0.30352     0.30377     
0.30067     0.30383     
0.29981     0.30383     
0.30091     0.30381     
0.3047      0.30374     
0.30532     0.30387     
0.30242     0.3038      
0.30604     0.3039      
0.30477     0.30387     
0.30145     0.30378     
0.30044     0.30387     
0.29817     0.30378     
0.30308     0.30375     
0.30168     0.30378     
0.30009     0.3037      
0.29929     0.30378     
0.30502     0.30384     
0.29948     0.30387     
0.29728     0.30386     
0.30332     0.30387     
0.30126     0.30386     
0.30503     0.30387     
0.30335     0.30378     
0.30541     0.30386     
0.303       0.30403     
0.30396     0.30381     
0.30525     0.30392     
0.3023      0.30387     
0.3034      0.30381     
0.30245     0.30383     
0.30425     0.30387     
0.30764     0.30393     
0.3039      0.3038      
0.29951     0.30383     
0.30607     0.30384     
0.30532     0.30386     
0.30441     0.30384     
0.30534     0.3038      
0.30431     0.30375     
0.29998     0.30398     
0.30265     0.30393     
0.30444     0.3038      
0.30457     0.30386     
0.30158     0.3038      
0.30444     0.30384     
0.30352     0.30395     
0.30279     0.30383     
0.30047     0.30383     
0.3106      0.30387     
0.29939     0.30381     
0.30276     0.30381     
0.30361     0.30387     
0.30085     0.30374     
0.30512     0.30392     
0.29659     0.30374     
0.30161     0.30381     
0.30236     0.3037      
0.30328     0.30389     
0.30454     0.30372     
0.3023      0.30393     
0.29943     0.3038      
0.30502     0.30393     
0.30291     0.30366     
0.30106     0.30383     
0.29888     0.3038      
0.30262     0.30387     
0.30334     0.30384     
0.30157     0.30386     
0.29749     0.30381     
0.30241     0.30381     
0.30106     0.3037      
0.30227     0.30387     
0.30375     0.30392     
0.30293     0.3039      
0.30407     0.30399     
0.29727     0.30393     
0.29342     0.30381     
0.30256     0.30387     
0.29366     0.30389     
0.30108     0.30383     
0.29467     0.30387     
0.30406     0.30386     
0.30522     0.30387     
0.30682     0.3038      
0.31164     0.30381     
0.3124      0.30393     
0.30988     0.30392     
0.30929     0.30406     
0.30921     0.30401     
0.30897     0.30398     
0.3123      0.30403     
0.30563     0.30393     
0.31107     0.30412     
0.31036     0.30403     
0.30761     0.30407     
0.30448     0.30419     
0.30416     0.30413     
0.29925     0.30412     
0.30152     0.30416     
0.29835     0.30416     
0.30119     0.30418     
0.30387     0.30418     
0.29739     0.30406     
0.30039     0.30406     
0.29484     0.30415     
0.29719     0.30406     
0.29493     0.30395     
0.29649     0.30404     
0.29463     0.3039      
0.29386     0.30399     
0.2942      0.30383     
0.2985      0.30384     
0.29575     0.3038      
0.29545     0.3038      
0.2972      0.30358     
0.2963      0.30366     
0.30168     0.30381     
0.29354     0.30369     
0.29699     0.30366     
0.29536     0.30361     
0.29806     0.30374     
0.3001      0.30363     
0.30708     0.30366     
0.30575     0.30367     
0.30508     0.30369     
0.30468     0.30367     
0.30483     0.30367     
0.30654     0.30369     
0.3032      0.30374     
0.3084      0.30367     
0.30871     0.30381     
0.30961     0.30377     
0.30886     0.30377     
0.31004     0.30384     
0.309       0.3039      
0.31336     0.3038      
0.30988     0.30384     
0.31214     0.30384     
0.30822     0.30386     
0.30888     0.30386     
0.31312     0.30384     
0.30801     0.30398     
0.30744     0.30393     
0.30396     0.30401     
0.30697     0.3039      
0.30663     0.30396     
0.30622     0.30401     
0.29983     0.30392     
0.30087     0.30396     
0.30316     0.30393     
0.29807     0.30396     
0.30164     0.3039      
0.30209     0.30378     
0.29653     0.3039      
0.29592     0.3039      
0.29577     0.30384     
0.2949      0.30383     
0.29702     0.30383     
0.29687     0.30374     
0.29444     0.30372     
0.29641     0.30378     
0.29615     0.30381     
0.29458     0.30367     
0.29217     0.30357     
0.29858     0.30366     
0.2934      0.30355     
0.29398     0.30348     
0.2989      0.30357     
0.29745     0.30348     
0.29969     0.30351     
0.30163     0.30348     
0.30132     0.30349     
0.30387     0.30352     
0.30256     0.30335     
0.3048      0.30345     
0.30387     0.30355     
0.30663     0.30343     
0.30686     0.30355     
0.30662     0.3034      
0.30419     0.30352     
0.30686     0.30337     
0.30775     0.30354     
0.30689     0.30351     
0.31175     0.30357     
0.31085     0.30351     
0.3126      0.30363     
0.31078     0.30364     
0.30409     0.30361     
0.30895     0.3038      
0.30728     0.30378     
0.31112     0.30378     
0.30993     0.30387     
0.3047      0.30386     
0.30877     0.30407     
0.30314     0.3038      
0.30851     0.30398     
0.30525     0.30386     
0.30248     0.30386     
0.30334     0.30398     
0.30316     0.30395     
0.30175     0.30393     
0.3016      0.30401     
0.29827     0.30396     
0.2996      0.30392     
0.3083      0.30387     
0.29237     0.30384     
0.29487     0.3038      
0.2953      0.3039      
0.29112     0.30366     
0.29579     0.30378     
0.29553     0.3038      
0.29429     0.30383     
0.29553     0.30366     
0.29481     0.30372     
0.29427     0.3036      
0.29945     0.30369     
0.29531     0.30374     
0.2964      0.30361     
0.29598     0.3036      
0.29849     0.30361     
0.29809     0.30361     
0.29838     0.30351     
0.30047     0.30352     
0.29998     0.30363     
0.30496     0.3036      
0.30299     0.30364     
0.30515     0.30363     
0.3037      0.3037      
0.30923     0.30366     
0.31071     0.3037      
0.30723     0.30375     
0.30744     0.30377     
0.309       0.30392     
0.31111     0.30381     
0.31126     0.30363     
0.31268     0.30374     
0.31027     0.30381     
0.31309     0.30386     
0.31315     0.30393     
0.30529     0.30383     
0.31141     0.30386     
0.30755     0.30409     
0.30528     0.30396     
0.30451     0.30389     
0.30747     0.30383     
0.3126      0.30389     
0.3085      0.30393     
0.30348     0.30407     
0.3054      0.30387     
0.30277     0.30393     
0.30703     0.30399     
0.30125     0.30392     
0.30238     0.30384     
0.29525     0.30383     
0.29774     0.30393     
0.29078     0.30377     
0.29411     0.30392     
0.29272     0.30384     
0.29373     0.30392     
0.29531     0.3038      
0.29334     0.30384     
0.29527     0.30372     
0.29142     0.30383     
0.29496     0.30381     
0.29832     0.30374     
0.29623     0.30358     
0.29775     0.30361     
0.29608     0.30378     
0.29612     0.30349     
0.29818     0.30367     
0.30616     0.30364     
0.2951      0.30364     
0.29896     0.30355     
0.30316     0.30367     
0.30149     0.30364     
0.30486     0.30367     
0.30515     0.30372     
0.30912     0.30361     
0.30679     0.30366     
0.30653     0.30372     
0.30828     0.30364     
0.30834     0.30374     
0.30818     0.30386     
0.31046     0.3039      
0.31147     0.30375     
0.31094     0.30389     
0.31254     0.30384     
0.31124     0.30393     
0.30909     0.30404     
0.30866     0.30409     
0.30726     0.30398     
0.30352     0.30403     
0.31443     0.30407     
0.30303     0.30406     
0.30747     0.30409     
0.30314     0.30407     
0.30428     0.30401     
0.3018      0.30399     
0.29942     0.30407     
0.29868     0.30412     
0.30117     0.30404     
0.30134     0.3041      
0.29723     0.30412     
0.29667     0.30409     
0.29543     0.30389     
0.29588     0.30406     
0.29482     0.30399     
0.29286     0.30399     
0.29308     0.30374     
0.29615     0.30393     
0.29542     0.3039      
0.29369     0.30386     
0.29434     0.30381     
0.29261     0.30372     
0.29774     0.30381     
0.29774     0.30369     
0.29681     0.30381     
0.29839     0.30372     
0.2996      0.30381     
0.30059     0.3038      
0.29861     0.30383     
0.30453     0.30383     
0.30279     0.30369     
0.30575     0.30367     
0.30293     0.3037      
0.30056     0.30375     
0.30787     0.3037      
0.30654     0.30381     
0.30619     0.30384     
0.30758     0.30392     
0.30796     0.30395     
0.30814     0.30392     
0.31143     0.30404     
0.30679     0.30404     
0.31248     0.30404     
0.31353     0.30406     
0.31187     0.30419     
0.30674     0.30404     
0.30534     0.30398     
0.30567     0.3041      
0.30741     0.30409     
0.30425     0.30422     
0.30015     0.30422     
0.30439     0.30427     
0.30297     0.30424     
0.3025      0.30427     
0.30503     0.30421     
0.30294     0.30407     
0.29429     0.30407     
0.29429     0.30412     
0.29572     0.30406     
0.29344     0.30415     
0.29287     0.30406     
0.298       0.3041      
0.29871     0.3041      
0.29324     0.30392     
0.29286     0.30395     
0.29511     0.30381     
0.29368     0.30393     
0.29614     0.30399     
0.3005      0.30399     
0.2949      0.30383     
0.30366     0.30378     
0.29919     0.3039      
0.296       0.30377     
0.30157     0.30384     
0.29923     0.3038      
0.30746     0.3038      
0.30279     0.30387     
0.30946     0.30384     
0.30787     0.30384     
0.30947     0.30384     
0.30825     0.30393     
0.3101      0.30389     
0.31043     0.30384     
0.30851     0.30387     
0.30799     0.30412     
0.31509     0.30413     
0.31098     0.30403     
0.30872     0.30404     
0.31144     0.30403     
0.30935     0.30412     
0.31118     0.3041      
0.30787     0.30418     
0.3079      0.30424     
0.30515     0.30424     
0.30557     0.30422     
0.30724     0.30428     
0.30299     0.30421     
0.30126     0.30421     
0.30016     0.30425     
0.29772     0.30416     
0.29844     0.30412     
0.29559     0.30419     
0.2974      0.30412     
0.29539     0.30412     
0.29528     0.30407     
0.29371     0.30413     
0.29478     0.30398     
0.29148     0.30389     
0.29508     0.30398     
0.29493     0.30389     
0.29421     0.30377     
0.29411     0.30381     
0.29249     0.30383     
0.2981      0.30378     
0.29575     0.30378     
0.29722     0.30372     
0.30311     0.30375     
0.30105     0.30378     
0.30247     0.30375     
0.30251     0.30369     
0.30619     0.30384     
0.30735     0.30369     
0.31255     0.3038      
0.3074      0.30386     
0.3084      0.30389     
0.30854     0.30395     
0.31043     0.30389     
0.31129     0.30399     
0.31118     0.30392     
0.31445     0.30406     
0.30935     0.30406     
0.30496     0.30398     
0.30961     0.30407     
0.3097      0.3041      
0.3094      0.30409     
0.31013     0.30419     
0.3054      0.30413     
0.30309     0.30419     
0.30183     0.30413     
0.30526     0.30415     
0.30111     0.30424     
0.30036     0.30427     
0.29873     0.30418     
0.29751     0.30412     
0.2953      0.30419     
0.29727     0.30422     
0.29238     0.30412     
0.29681     0.30409     
0.29871     0.30407     
0.29427     0.30407     
0.29377     0.30403     
0.29469     0.30384     
0.29583     0.30401     
0.29505     0.3038      
0.29406     0.30383     
0.29452     0.30374     
0.29624     0.30375     
0.29617     0.3037      
0.29691     0.30383     
0.30447     0.30381     
0.29984     0.30377     
0.30479     0.30381     
0.30471     0.30377     
0.3088      0.30374     
0.31025     0.30378     
0.30604     0.3038      
0.30778     0.30392     
0.31075     0.30387     
0.30926     0.30377     
0.30894     0.30389     
0.30792     0.30399     
0.31062     0.30389     
0.31136     0.30396     
0.31512     0.30406     
0.31222     0.30403     
0.31051     0.30404     
0.31002     0.30415     
0.30923     0.3041      
0.30831     0.30421     
0.30244     0.30419     
0.30074     0.30419     
0.30378     0.30424     
0.30311     0.30425     
0.29978     0.30438     
0.29933     0.30431     
0.29637     0.30427     
0.29626     0.30415     
0.29151     0.30413     
0.29687     0.30421     
0.28851     0.30412     
0.29307     0.30419     
0.28961     0.30403     
0.29125     0.30406     
0.28744     0.30399     
0.29598     0.30403     
0.2942      0.30395     
0.2926      0.30398     
0.29745     0.30383     
0.29847     0.30392     
0.29391     0.3038      
0.30061     0.30395     
0.30274     0.30383     
0.30015     0.30378     
0.30277     0.30386     
0.30909     0.30396     
0.30319     0.30399     
0.31039     0.30398     
0.31046     0.30393     
0.31184     0.30387     
0.31211     0.30396     
0.31642     0.30403     
