# Freq.    Re    Im
0.999987   0.543121   0.0108897 
1.01448    0.542669   0.0111506 
1.02919    0.542218   0.0114111 
1.04411    0.541766   0.0116711 
1.05924    0.541315   0.0119307 
1.07459    0.540864   0.0121899 
1.09017    0.540815   0.0125086 
1.10597    0.540765   0.0128273 
1.122      0.540716   0.0131459 
1.13827    0.540666   0.0134645 
1.15477    0.540616   0.013783  
1.17151    0.540447   0.0144181 
1.18849    0.540277   0.0150528 
1.20571    0.540106   0.0156871 
1.22319    0.539935   0.0163211 
1.24092    0.539762   0.0169547 
1.25891    0.539875   0.0170189 
1.27716    0.539987   0.0170831 
1.29567    0.540099   0.0171474 
1.31445    0.540211   0.0172116 
1.3335     0.540325   0.017276  
1.35283    0.540287   0.0176851 
1.37244    0.54025    0.0180941 
1.39234    0.540211   0.0185032 
1.41252    0.540173   0.0189121 
1.43299    0.540134   0.019321  
1.45377    0.540104   0.0197041 
1.47484    0.540074   0.020087  
1.49622    0.540043   0.0204699 
1.5179     0.540013   0.0208528 
1.53991    0.539981   0.0212357 
1.56223    0.539947   0.021613  
1.58487    0.539914   0.0219903 
1.60785    0.539879   0.0223676 
1.63115    0.539845   0.0227448 
1.6548     0.53981    0.023122  
1.67878    0.539789   0.0235615 
1.70312    0.539769   0.0240009 
1.7278     0.539747   0.0244403 
1.75285    0.539726   0.0248797 
1.77826    0.539705   0.0253191 
1.80403    0.539686   0.0258125 
1.83018    0.539667   0.0263058 
1.85671    0.539647   0.0267992 
1.88362    0.539627   0.0272925 
1.91093    0.539606   0.0277859 
1.93863    0.539589   0.0282554 
1.96673    0.53957    0.028725  
1.99524    0.539552   0.0291945 
2.02416    0.539533   0.0296641 
2.0535     0.539513   0.0301336 
2.08326    0.539228   0.030747  
2.11346    0.538941   0.0313598 
2.1441     0.538655   0.031972  
2.17518    0.538367   0.0325835 
2.20671    0.538079   0.0331945 
2.23869    0.538338   0.0337027 
2.27114    0.538596   0.0342114 
2.30406    0.538854   0.0347207 
2.33746    0.539112   0.0352305 
2.37134    0.53937    0.0357407 
2.40572    0.539034   0.0360552 
2.44059    0.538698   0.0363692 
2.47596    0.538362   0.0366828 
2.51185    0.538026   0.036996  
2.54826    0.53769    0.0373089 
2.5852     0.538019   0.0382653 
2.62267    0.538346   0.0392229 
2.66069    0.538671   0.0401818 
2.69926    0.538996   0.041142  
2.73838    0.539319   0.0421035 
2.77808    0.539342   0.0427656 
2.81835    0.539364   0.0434278 
2.8592     0.539385   0.0440901 
2.90064    0.539406   0.0447526 
2.94269    0.539425   0.0454151 
2.98534    0.539417   0.0461206 
3.02862    0.539408   0.046826  
3.07252    0.539399   0.0475315 
3.11705    0.539388   0.0482371 
3.16224    0.539377   0.0489428 
3.20807    0.53935    0.0496829 
3.25458    0.539322   0.0504231 
3.30175    0.539292   0.0511633 
3.34961    0.539262   0.0519035 
3.39816    0.539231   0.0526437 
3.44742    0.539235   0.0535198 
3.49739    0.539238   0.0543959 
3.54809    0.539239   0.0552723 
3.59952    0.539239   0.0561488 
3.65169    0.539238   0.0570255 
3.70463    0.539241   0.0579329 
3.75833    0.539243   0.0588406 
3.8128     0.539243   0.0597484 
3.86807    0.539241   0.0606564 
3.92414    0.539238   0.0615645 
3.98102    0.539224   0.0625105 
4.03873    0.539208   0.0634566 
4.09727    0.539191   0.0644028 
4.15666    0.539172   0.0653491 
4.21691    0.539152   0.0662957 
4.27804    0.539159   0.0673272 
4.34005    0.539164   0.0683588 
4.40296    0.539168   0.0693909 
4.46678    0.539169   0.0704231 
4.53153    0.53917    0.0714557 
4.59721    0.537702   0.0721726 
4.66385    0.536237   0.0728852 
4.73145    0.534775   0.0735937 
4.80004    0.533315   0.0742979 
4.86961    0.531858   0.074998  
4.9402     0.533418   0.076593  
5.01181    0.534979   0.0781971 
5.08446    0.536541   0.0798105 
5.15816    0.538104   0.0814332 
5.23292    0.539669   0.0830652 
5.30878    0.53956    0.0842786 
5.38573    0.539448   0.0854918 
5.4638     0.539334   0.086705  
5.54299    0.539217   0.0879181 
5.62334    0.539096   0.0891311 
5.70485    0.539104   0.0904754 
5.78755    0.539109   0.0918204 
5.87144    0.53911    0.0931659 
5.95654    0.539108   0.0945121 
6.04289    0.539103   0.0958587 
6.13048    0.539113   0.097287  
6.21934    0.539119   0.0987161 
6.30949    0.539122   0.100146  
6.40095    0.539121   0.101576  
6.49373    0.539116   0.103008  
6.58786    0.538113   0.102986  
6.68335    0.53711    0.102965  
6.78023    0.53611    0.102944  
6.87851    0.535112   0.102922  
6.97822    0.534115   0.1029    
7.07937    0.535068   0.106166  
7.18198    0.536005   0.109446  
7.28609    0.536927   0.112741  
7.3917     0.537833   0.11605   
7.49885    0.538724   0.119374  
7.60754    0.538779   0.121137  
7.71782    0.538829   0.122901  
7.82969    0.538874   0.124667  
7.94318    0.538912   0.126435  
8.05832    0.538946   0.128203  
8.17513    0.538938   0.130169  
8.29363    0.538923   0.132136  
8.41384    0.538902   0.134105  
8.5358     0.538873   0.136075  
8.65953    0.538838   0.138047  
8.78505    0.538917   0.140031  
8.91239    0.538988   0.142016  
9.04158    0.539053   0.144004  
9.17264    0.539112   0.145994  
