# Freq.    Re    Im
0.999987   -11.5313   0.243704  
1.01448    -11.4267   0.145014  
1.02919    -11.3222   0.0481118 
1.04411    -11.2178   -0.0470194
1.05924    -11.1137   -0.140398 
1.07459    -11.0097   -0.232038 
1.09017    -11.0018   -0.245195 
1.10597    -10.994    -0.258333 
1.122      -10.9861   -0.271453 
1.13827    -10.9783   -0.284554 
1.15477    -10.9704   -0.297636 
1.17151    -10.9656   -0.296274 
1.18849    -10.9608   -0.294914 
1.20571    -10.956    -0.293554 
1.22319    -10.9513   -0.292196 
1.24092    -10.9465   -0.290844 
1.25891    -10.9592   -0.315155 
1.27716    -10.9718   -0.339523 
1.29567    -10.9844   -0.363948 
1.31445    -10.9969   -0.388431 
1.3335     -11.0094   -0.412967 
1.35283    -10.9978   -0.410627 
1.37244    -10.9861   -0.40829  
1.39234    -10.9744   -0.405959 
1.41252    -10.9627   -0.403631 
1.43299    -10.9511   -0.40131  
1.45377    -10.956    -0.412529 
1.47484    -10.9608   -0.423759 
1.49622    -10.9657   -0.434998 
1.5179     -10.9705   -0.446248 
1.53991    -10.9754   -0.457506 
1.56223    -10.9665   -0.455348 
1.58487    -10.9576   -0.453194 
1.60785    -10.9488   -0.451042 
1.63115    -10.94     -0.448894 
1.6548     -10.9311   -0.44675  
1.67878    -10.9348   -0.466685 
1.70312    -10.9384   -0.486635 
1.7278     -10.942    -0.5066   
1.75285    -10.9456   -0.526579 
1.77826    -10.9491   -0.546576 
1.80403    -10.9714   -0.54435  
1.83018    -10.9938   -0.542113 
1.85671    -11.0162   -0.539865 
1.88362    -11.0387   -0.537605 
1.91093    -11.0611   -0.535335 
1.93863    -11.0335   -0.550706 
1.96673    -11.006    -0.565998 
1.99524    -10.9785   -0.581212 
2.02416    -10.951    -0.596347 
2.0535     -10.9236   -0.611402 
2.08326    -10.9397   -0.618591 
2.11346    -10.9558   -0.625801 
2.1441     -10.9719   -0.633031 
2.17518    -10.988    -0.64028  
2.20671    -11.0042   -0.64755  
2.23869    -10.9833   -0.66863  
2.27114    -10.9623   -0.689631 
2.30406    -10.9413   -0.710552 
2.33746    -10.9204   -0.731394 
2.37134    -10.8994   -0.752154 
2.40572    -10.9032   -0.753154 
2.44059    -10.907    -0.754155 
2.47596    -10.9108   -0.755157 
2.51185    -10.9146   -0.75616  
2.54826    -10.9184   -0.757163 
2.5852     -10.9066   -0.772094 
2.62267    -10.8947   -0.786993 
2.66069    -10.8828   -0.801861 
2.69926    -10.871    -0.816697 
2.73838    -10.8591   -0.831503 
2.77808    -10.8689   -0.854414 
2.81835    -10.8788   -0.877369 
2.8592     -10.8886   -0.900369 
2.90064    -10.8984   -0.923413 
2.94269    -10.9081   -0.946503 
2.98534    -10.9134   -0.960789 
3.02862    -10.9187   -0.975089 
3.07252    -10.924    -0.989405 
3.11705    -10.9293   -1.00374  
3.16224    -10.9345   -1.01808  
3.20807    -10.9294   -1.03063  
3.25458    -10.9243   -1.04316  
3.30175    -10.9191   -1.05568  
3.34961    -10.9139   -1.0682   
3.39816    -10.9088   -1.0807   
3.44742    -10.9089   -1.1015   
3.49739    -10.9091   -1.1223   
3.54809    -10.9092   -1.14311  
3.59952    -10.9092   -1.16393  
3.65169    -10.9092   -1.18475  
3.70463    -10.8994   -1.18863  
3.75833    -10.8895   -1.1925   
3.8128     -10.8797   -1.19636  
3.86807    -10.8698   -1.20022  
3.92414    -10.86     -1.20406  
3.98102    -10.8752   -1.23984  
4.03873    -10.8904   -1.27573  
4.09727    -10.9055   -1.31173  
4.15666    -10.9204   -1.34784  
4.21691    -10.9353   -1.38406  
4.27804    -10.9206   -1.3927   
4.34005    -10.906    -1.40132  
4.40296    -10.8913   -1.40992  
4.46678    -10.8766   -1.41849  
4.53153    -10.862    -1.42704  
4.59721    -10.8792   -1.46408  
4.66385    -10.8964   -1.50126  
4.73145    -10.9134   -1.53856  
4.80004    -10.9304   -1.57598  
4.86961    -10.9473   -1.61354  
4.9402     -10.93     -1.63041  
5.01181    -10.9126   -1.64723  
5.08446    -10.8953   -1.66399  
5.15816    -10.8779   -1.6807   
5.23292    -10.8606   -1.69736  
5.30878    -10.8605   -1.73227  
5.38573    -10.8603   -1.76719  
5.4638     -10.86     -1.80213  
5.54299    -10.8595   -1.83709  
5.62334    -10.859    -1.87206  
5.70485    -10.8566   -1.88658  
5.78755    -10.8542   -1.90109  
5.87144    -10.8518   -1.91561  
5.95654    -10.8494   -1.93012  
6.04289    -10.8469   -1.94463  
6.13048    -10.8356   -1.97843  
6.21934    -10.8241   -2.01217  
6.30949    -10.8125   -2.04587  
6.40095    -10.8009   -2.07951  
6.49373    -10.7891   -2.1131   
6.58786    -10.7972   -2.14637  
6.68335    -10.8052   -2.17971  
6.78023    -10.8131   -2.21311  
6.87851    -10.821    -2.24658  
6.97822    -10.8287   -2.28011  
7.07937    -10.8194   -2.30618  
7.18198    -10.8101   -2.33221  
7.28609    -10.8006   -2.3582   
7.3917     -10.7911   -2.38417  
7.49885    -10.7816   -2.41011  
7.60754    -10.7929   -2.44786  
7.71782    -10.804    -2.48572  
7.82969    -10.8151   -2.52368  
7.94318    -10.8261   -2.56174  
8.05832    -10.8369   -2.5999   
8.17513    -10.8193   -2.65348  
8.29363    -10.8015   -2.70696  
8.41384    -10.7833   -2.76032  
8.5358     -10.7649   -2.81357  
8.65953    -10.7463   -2.8667   
8.78505    -10.7496   -2.89777  
8.91239    -10.7528   -2.92889  
9.04158    -10.7559   -2.96004  
9.17264    -10.759    -2.99123  
9.3056     -10.762    -3.02246  
9.44049    -10.7381   -3.07155  
9.57733    -10.7141   -3.12048  
9.71615    -10.6898   -3.16925  
9.85699    -10.6653   -3.21786  
9.99987    -10.6406   -3.26632  
10.1448    -10.6466   -3.28906  
10.2919    -10.6527   -3.31184  
10.4411    -10.6587   -3.33465  
10.5924    -10.6646   -3.35751  
10.7459    -10.6706   -3.38039  
10.9017    -10.6395   -3.41349  
11.0597    -10.6084   -3.44642  
11.22      -10.5773   -3.47917  
11.3827    -10.546    -3.51176  
11.5477    -10.5147   -3.54417  
11.7151    -10.521    -3.64097  
11.8849    -10.5264   -3.73814  
12.0571    -10.5311   -3.83568  
12.2319    -10.535    -3.93357  
12.4092    -10.5382   -4.03183  
12.5891    -10.5536   -4.07257  
12.7716    -10.569    -4.11346  
12.9567    -10.5843   -4.15451  
13.1445    -10.5996   -4.1957   
13.335     -10.6147   -4.23705  
13.5283    -10.5658   -4.29617  
13.7244    -10.5167   -4.35486  
13.9234    -10.4672   -4.41311  
14.1252    -10.4176   -4.47093  
14.3299    -10.3676   -4.52831  
14.5377    -10.3622   -4.60322  
14.7484    -10.3563   -4.67826  
14.9622    -10.3499   -4.75344  
15.179     -10.3431   -4.82873  
15.3991    -10.3357   -4.90416  
15.6223    -10.3082   -4.96055  
15.8487    -10.2804   -5.01678  
16.0785    -10.2523   -5.07286  
16.3115    -10.2239   -5.12878  
16.548     -10.1951   -5.18454  
16.7878    -10.1954   -5.27149  
17.0312    -10.195    -5.35875  
17.278     -10.1941   -5.44631  
17.5285    -10.1925   -5.53416  
17.7826    -10.1903   -5.62231  
18.0403    -10.1367   -5.67525  
18.3018    -10.0828   -5.72777  
18.5671    -10.0286   -5.77985  
18.8362    -9.97426   -5.8315   
19.1093    -9.91968   -5.88273  
19.3863    -9.88901   -5.97521  
19.6673    -9.85753   -6.06761  
19.9524    -9.82522   -6.15991  
20.2416    -9.79209   -6.25212  
20.535     -9.75814   -6.34421  
20.8326    -9.74171   -6.43838  
21.1346    -9.72451   -6.53273  
