# Freq.    Re    Im
0.999987   -0.895868  -0.0269793
1.00576    -0.896374  -0.0262836
1.01157    -0.89688   -0.0255872
1.01741    -0.897385  -0.02489  
1.02328    -0.89789   -0.024192 
1.02919    -0.898394  -0.0234932
1.03513    -0.898898  -0.0227937
1.0411     -0.899402  -0.0220934
1.04712    -0.899906  -0.0213923
1.05316    -0.900409  -0.0206904
1.05924    -0.900913  -0.0199877
1.06536    -0.900951  -0.0202281
1.07151    -0.900988  -0.0204685
1.07769    -0.901025  -0.0207089
1.08391    -0.901062  -0.0209493
1.09017    -0.9011    -0.0211898
1.09646    -0.901137  -0.0214303
1.10279    -0.901173  -0.0216708
1.10916    -0.901211  -0.0219113
1.11556    -0.901247  -0.0221518
1.122      -0.901286  -0.0223923
1.12848    -0.900828  -0.0220667
1.135      -0.90037   -0.0217414
1.14155    -0.899911  -0.0214165
1.14814    -0.899453  -0.0210919
1.15477    -0.898995  -0.0207677
1.16143    -0.898537  -0.0204437
1.16814    -0.89808   -0.0201201
1.17488    -0.897622  -0.0197968
1.18167    -0.897165  -0.0194739
1.18849    -0.896707  -0.0191512
1.19535    -0.898676  -0.0208056
1.20225    -0.900646  -0.0224673
1.20919    -0.902618  -0.0241361
1.21617    -0.904592  -0.0258123
1.22319    -0.906567  -0.0274958
1.23025    -0.908543  -0.0291865
1.23736    -0.91052   -0.0308846
1.2445     -0.9125    -0.0325901
1.25168    -0.91448   -0.0343029
1.25891    -0.916461  -0.036023 
1.26618    -0.915103  -0.0353391
1.27349    -0.913747  -0.034657 
1.28084    -0.912393  -0.033977 
1.28823    -0.91104   -0.0332989
1.29567    -0.909689  -0.0326227
1.30315    -0.908339  -0.0319485
1.31067    -0.906991  -0.0312763
1.31824    -0.905644  -0.030606 
1.32585    -0.904299  -0.0299376
1.3335     -0.902956  -0.0292715
1.3412     -0.902732  -0.0294726
1.34895    -0.902509  -0.0296737
1.35673    -0.902285  -0.0298746
1.36457    -0.902062  -0.0300755
1.37244    -0.901838  -0.0302762
1.38037    -0.901615  -0.0304769
1.38834    -0.901391  -0.0306774
1.39635    -0.901168  -0.0308778
1.40441    -0.900944  -0.0310782
1.41252    -0.900722  -0.0312784
1.42067    -0.900573  -0.0315828
1.42888    -0.900423  -0.0318871
1.43712    -0.900274  -0.0321913
1.44542    -0.900124  -0.0324955
1.45377    -0.899975  -0.0327995
1.46216    -0.899825  -0.0331034
1.4706     -0.899675  -0.0334073
1.47909    -0.899525  -0.033711 
1.48763    -0.899375  -0.0340146
1.49622    -0.899227  -0.0343182
1.50485    -0.899378  -0.0344119
1.51354    -0.899529  -0.0345057
1.52228    -0.89968   -0.0345995
1.53107    -0.899831  -0.0346933
1.53991    -0.899982  -0.0347871
1.5488     -0.900133  -0.034881 
1.55774    -0.900284  -0.0349749
1.56673    -0.900435  -0.0350688
1.57578    -0.900586  -0.0351628
1.58487    -0.90074   -0.035257 
1.59402    -0.900618  -0.0356946
1.60322    -0.900497  -0.0361321
1.61248    -0.900375  -0.0365694
1.62179    -0.900253  -0.0370067
1.63115    -0.900131  -0.0374438
1.64057    -0.900008  -0.0378809
1.65004    -0.899886  -0.0383178
1.65957    -0.899763  -0.0387546
1.66915    -0.89964   -0.0391913
1.67878    -0.899517  -0.0396277
1.68847    -0.899571  -0.0398525
1.69822    -0.899624  -0.0400773
1.70803    -0.899678  -0.0403022
1.71789    -0.899731  -0.0405271
1.7278     -0.899784  -0.040752 
1.73778    -0.899837  -0.040977 
1.74781    -0.899891  -0.041202 
1.7579     -0.899944  -0.041427 
1.76805    -0.899997  -0.041652 
1.77826    -0.90005   -0.0418774
1.78852    -0.90003   -0.0422861
1.79885    -0.90001   -0.0426947
1.80923    -0.89999   -0.0431035
1.81968    -0.899969  -0.0435121
1.83018    -0.899949  -0.0439208
1.84075    -0.899928  -0.0443295
1.85137    -0.899907  -0.0447381
1.86206    -0.899886  -0.0451468
1.87281    -0.899865  -0.0455554
1.88362    -0.899843  -0.0459638
1.8945     -0.899807  -0.0462563
1.90544    -0.899771  -0.0465489
1.91644    -0.899734  -0.0468414
1.9275     -0.899698  -0.0471339
1.93863    -0.899661  -0.0474264
1.94982    -0.899625  -0.0477189
1.96108    -0.899588  -0.0480113
1.9724     -0.899551  -0.0483038
1.98378    -0.899514  -0.0485962
1.99524    -0.899478  -0.0488889
2.00675    -0.899445  -0.0492026
2.01834    -0.899412  -0.0495162
2.02999    -0.89938   -0.0498299
2.04171    -0.899347  -0.0501435
2.0535     -0.899314  -0.0504571
2.06535    -0.899281  -0.0507707
2.07728    -0.899248  -0.0510843
2.08927    -0.899215  -0.0513978
2.10133    -0.899181  -0.0517114
2.11346    -0.89915   -0.0520249
2.12566    -0.899209  -0.0523327
2.13793    -0.899268  -0.0526404
2.15028    -0.899327  -0.0529482
2.16269    -0.899386  -0.0532561
2.17518    -0.899445  -0.053564 
2.18773    -0.899503  -0.0538719
2.20036    -0.899562  -0.0541799
2.21307    -0.899621  -0.054488 
2.22584    -0.899679  -0.0547961
2.23869    -0.89974   -0.0551044
2.25162    -0.899744  -0.055482 
2.26461    -0.899748  -0.0558595
2.27769    -0.899752  -0.0562371
2.29084    -0.899755  -0.0566147
2.30406    -0.899759  -0.0569923
2.31736    -0.899762  -0.0573699
2.33074    -0.899766  -0.0577476
2.3442     -0.899768  -0.0581252
2.35773    -0.899772  -0.0585029
2.37134    -0.899777  -0.0588806
2.38503    -0.899775  -0.0592675
2.3988     -0.899772  -0.0596544
2.41265    -0.899769  -0.0600413
2.42658    -0.899766  -0.0604282
2.44059    -0.899762  -0.0608151
2.45468    -0.899759  -0.0612021
2.46885    -0.899755  -0.061589 
2.4831     -0.899751  -0.061976 
2.49744    -0.899747  -0.062363 
2.51185    -0.899744  -0.06275  
2.52635    -0.899723  -0.0631933
2.54094    -0.899701  -0.0636366
2.55561    -0.899679  -0.0640798
2.57036    -0.899657  -0.0645231
2.5852     -0.899634  -0.0649663
2.60013    -0.899611  -0.0654096
2.61514    -0.899588  -0.0658528
2.63023    -0.899565  -0.0662961
2.64542    -0.899541  -0.0667393
2.66069    -0.899518  -0.0671824
2.67605    -0.899498  -0.0675765
2.6915     -0.899477  -0.0679708
2.70704    -0.899455  -0.068365 
2.72267    -0.899434  -0.0687592
