# Freq.    Re    Im
0.999987   -0.315636  -0.00422132
1.00576    -0.315283  -0.00462717
1.01157    -0.314931  -0.0050321
1.01741    -0.314579  -0.00543614
1.02328    -0.314226  -0.00583927
1.02919    -0.313874  -0.0062415
1.03513    -0.313521  -0.00664283
1.0411     -0.313168  -0.00704326
1.04712    -0.312815  -0.0074428
1.05316    -0.312461  -0.00784144
1.05924    -0.312108  -0.00823928
1.06536    -0.312763  -0.00745695
1.07151    -0.313417  -0.00667136
1.07769    -0.31407   -0.0058825
1.08391    -0.314723  -0.00509036
1.09017    -0.315375  -0.00429495
1.09646    -0.316026  -0.00349625
1.10279    -0.316676  -0.00269426
1.10916    -0.317326  -0.00188899
1.11556    -0.317975  -0.00108041
1.122      -0.318623  -0.000268415
1.12848    -0.318501  -0.000458382
1.135      -0.318379  -0.000648204
1.14155    -0.318257  -0.00083788
1.14814    -0.318135  -0.00102741
1.15477    -0.318013  -0.0012168
1.16143    -0.317891  -0.00140604
1.16814    -0.317769  -0.00159513
1.17488    -0.317646  -0.00178408
1.18167    -0.317524  -0.00197289
1.18849    -0.317402  -0.00216153
1.19535    -0.317436  -0.00203942
1.20225    -0.31747   -0.00191729
1.20919    -0.317504  -0.00179513
1.21617    -0.317538  -0.00167295
1.22319    -0.317572  -0.00155074
1.23025    -0.317606  -0.0014285
1.23736    -0.31764   -0.00130624
1.2445     -0.317673  -0.00118395
1.25168    -0.317707  -0.00106164
1.25891    -0.317742  -0.000939318
1.26618    -0.317437  -0.00173972
1.27349    -0.317131  -0.00253859
1.28084    -0.316823  -0.00333593
1.28823    -0.316513  -0.00413173
1.29567    -0.316202  -0.004926 
1.30315    -0.315889  -0.00571872
1.31067    -0.315574  -0.0065099
1.31824    -0.315258  -0.00729954
1.32585    -0.314939  -0.00808763
1.3335     -0.314619  -0.00887416
1.3412     -0.314451  -0.00882422
1.34895    -0.314283  -0.00877432
1.35673    -0.314115  -0.00872448
1.36457    -0.313947  -0.00867469
1.37244    -0.313779  -0.00862495
1.38037    -0.313611  -0.00857526
1.38834    -0.313443  -0.00852562
1.39635    -0.313276  -0.00847604
1.40441    -0.313108  -0.0084265
1.41252    -0.312941  -0.00837705
1.42067    -0.312842  -0.00828026
1.42888    -0.312742  -0.00818352
1.43712    -0.312643  -0.00808684
1.44542    -0.312543  -0.00799022
1.45377    -0.312444  -0.00789367
1.46216    -0.312344  -0.00779718
1.4706     -0.312245  -0.00770074
1.47909    -0.312145  -0.00760438
1.48763    -0.312046  -0.00750807
1.49622    -0.311947  -0.00741179
1.50485    -0.312193  -0.00758416
1.51354    -0.312439  -0.00775679
1.52228    -0.312686  -0.0079297
1.53107    -0.312933  -0.00810287
1.53991    -0.313179  -0.00827631
1.5488     -0.313426  -0.00845003
1.55774    -0.313673  -0.00862402
1.56673    -0.31392   -0.00879828
1.57578    -0.314167  -0.00897281
1.58487    -0.314415  -0.00914763
1.59402    -0.314417  -0.00923639
1.60322    -0.314419  -0.00932515
1.61248    -0.314421  -0.00941391
1.62179    -0.314423  -0.00950267
1.63115    -0.314425  -0.00959144
1.64057    -0.314427  -0.00968021
1.65004    -0.314429  -0.00976897
1.65957    -0.314431  -0.00985774
1.66915    -0.314433  -0.00994652
1.67878    -0.314435  -0.0100354
1.68847    -0.31441   -0.0102967
1.69822    -0.314384  -0.010558 
1.70803    -0.314358  -0.0108193
1.71789    -0.314332  -0.0110805
1.7278     -0.314305  -0.0113416
1.73778    -0.314279  -0.0116028
1.74781    -0.314252  -0.0118639
1.7579     -0.314225  -0.0121249
1.76805    -0.314198  -0.0123859
1.77826    -0.314171  -0.0126468
1.78852    -0.314194  -0.0125349
1.79885    -0.314216  -0.0124229
1.80923    -0.314239  -0.012311 
1.81968    -0.314262  -0.012199 
1.83018    -0.314284  -0.012087 
1.84075    -0.314307  -0.011975 
1.85137    -0.314329  -0.0118629
1.86206    -0.314352  -0.0117509
1.87281    -0.314374  -0.0116388
1.88362    -0.314397  -0.0115268
1.8945     -0.31432   -0.0117502
1.90544    -0.314242  -0.0119735
1.91644    -0.314164  -0.0121967
1.9275     -0.314086  -0.0124198
1.93863    -0.314008  -0.0126428
1.94982    -0.31393   -0.0128657
1.96108    -0.313851  -0.0130885
1.9724     -0.313773  -0.0133112
1.98378    -0.313694  -0.0135337
1.99524    -0.313616  -0.0137562
2.00675    -0.313658  -0.0137345
2.01834    -0.3137    -0.0137128
2.02999    -0.313742  -0.0136912
2.04171    -0.313783  -0.0136695
2.0535     -0.313825  -0.0136478
2.06535    -0.313867  -0.0136261
2.07728    -0.313909  -0.0136044
2.08927    -0.313951  -0.0135827
2.10133    -0.313993  -0.013561 
2.11346    -0.314036  -0.0135394
2.12566    -0.314038  -0.0136175
2.13793    -0.314039  -0.0136955
2.15028    -0.314041  -0.0137736
2.16269    -0.314042  -0.0138517
2.17518    -0.314043  -0.0139297
2.18773    -0.314045  -0.0140078
2.20036    -0.314046  -0.0140859
2.21307    -0.314047  -0.0141639
2.22584    -0.314049  -0.014242 
2.23869    -0.31405   -0.0143201
2.25162    -0.314067  -0.0144139
2.26461    -0.314083  -0.0145077
2.27769    -0.314099  -0.0146015
2.29084    -0.314116  -0.0146954
2.30406    -0.314132  -0.0147893
2.31736    -0.314148  -0.0148831
2.33074    -0.314164  -0.014977 
2.3442     -0.31418   -0.0150709
2.35773    -0.314196  -0.0151648
2.37134    -0.314213  -0.0152588
2.38503    -0.314209  -0.0153875
2.3988     -0.314204  -0.0155161
2.41265    -0.3142    -0.0156448
2.42658    -0.314195  -0.0157735
2.44059    -0.31419   -0.0159022
2.45468    -0.314186  -0.0160308
2.46885    -0.314181  -0.0161595
2.4831     -0.314176  -0.0162882
2.49744    -0.314171  -0.0164169
2.51185    -0.314167  -0.0165457
2.52635    -0.314142  -0.0167701
2.54094    -0.314118  -0.0169944
2.55561    -0.314094  -0.0172188
2.57036    -0.314069  -0.0174431
2.5852     -0.314044  -0.0176674
2.60013    -0.31402   -0.0178917
2.61514    -0.313995  -0.0181159
2.63023    -0.313969  -0.0183401
2.64542    -0.313944  -0.0185643
2.66069    -0.313918  -0.0187885
2.67605    -0.313815  -0.0185977
2.6915     -0.313711  -0.0184071
2.70704    -0.313607  -0.0182165
2.72267    -0.313503  -0.0180261
2.73838    -0.313399  -0.0178358
2.75419    -0.313294  -0.0176457
2.77009    -0.31319   -0.0174557
2.78608    -0.313086  -0.0172658
2.80217    -0.312981  -0.017076 
2.81835    -0.312877  -0.0168863
2.83462    -0.312978  -0.0172048
2.85098    -0.313078  -0.0175234
2.86744    -0.313178  -0.0178423
2.88399    -0.313278  -0.0181614
2.90064    -0.313377  -0.0184807
2.91739    -0.313476  -0.0188002
2.93423    -0.313575  -0.01912  
2.95117    -0.313674  -0.0194399
2.96821    -0.313772  -0.0197601
2.98534    -0.31387   -0.0200806
3.00258    -0.313913  -0.0203054
3.01991    -0.313956  -0.0205303
3.03735    -0.313998  -0.0207552
3.05488    -0.31404   -0.0209802
3.07252    -0.314082  -0.0212053
3.09025    -0.314124  -0.0214305
3.10809    -0.314166  -0.0216557
3.12604    -0.314207  -0.021881 
3.14408    -0.314249  -0.0221064
3.16224    -0.31429   -0.0223317
3.18049    -0.314271  -0.0223961
3.19885    -0.314251  -0.0224604
3.21732    -0.314232  -0.0225247
3.23589    -0.314212  -0.0225891
3.25457    -0.314193  -0.0226534
3.27336    -0.314173  -0.0227177
3.29226    -0.314154  -0.022782 
3.31127    -0.314134  -0.0228463
3.33038    -0.314115  -0.0229106
3.34961    -0.314095  -0.0229748
3.36895    -0.314088  -0.0230769
3.3884     -0.31408   -0.0231791
3.40796    -0.314072  -0.0232812
3.42763    -0.314064  -0.0233833
3.44742    -0.314056  -0.0234854
3.46732    -0.314047  -0.0235875
3.48734    -0.314039  -0.0236896
3.50747    -0.314031  -0.0237916
3.52772    -0.314023  -0.0238937
3.54809    -0.314015  -0.023996 
3.56857    -0.314129  -0.0241227
3.58917    -0.314243  -0.0242495
3.60989    -0.314357  -0.0243764
3.63073    -0.314471  -0.0245034
3.65169    -0.314585  -0.0246305
3.67277    -0.314699  -0.0247577
3.69398    -0.314813  -0.024885 
3.7153     -0.314927  -0.0250123
3.73675    -0.31504   -0.0251398
3.75832    -0.315155  -0.0252674
3.78002    -0.315158  -0.0255222
3.80184    -0.315162  -0.0257771
3.82379    -0.315165  -0.026032 
3.84587    -0.315168  -0.0262869
3.86807    -0.315171  -0.0265418
3.8904     -0.315173  -0.0267968
3.91286    -0.315176  -0.0270518
3.93545    -0.315178  -0.0273068
3.95817    -0.31518   -0.0275618
3.98102    -0.315182  -0.0278168
4.004      -0.315051  -0.0279082
4.02712    -0.314921  -0.0279996
4.05037    -0.314791  -0.0280908
4.07375    -0.314661  -0.028182 
4.09727    -0.314531  -0.0282732
4.12092    -0.314401  -0.0283642
4.14471    -0.31427   -0.0284551
4.16864    -0.31414   -0.028546 
4.1927     -0.31401   -0.0286368
4.21691    -0.313881  -0.0287277
4.24125    -0.313927  -0.0289281
4.26574    -0.313973  -0.0291284
4.29036    -0.314019  -0.0293289
4.31513    -0.314064  -0.0295294
4.34004    -0.31411   -0.02973  
4.3651     -0.314155  -0.0299306
4.3903     -0.314201  -0.0301314
4.41564    -0.314246  -0.0303322
4.44114    -0.314291  -0.030533 
4.46678    -0.314336  -0.030734 
4.49256    -0.314392  -0.0308438
4.5185     -0.314449  -0.0309536
4.54458    -0.314505  -0.0310634
4.57082    -0.314562  -0.0311732
4.59721    -0.314618  -0.0312832
4.62375    -0.314675  -0.0313931
4.65044    -0.314731  -0.0315031
4.67729    -0.314787  -0.0316131
4.70429    -0.314844  -0.0317232
4.73145    -0.314901  -0.0318333
4.75876    -0.31481   -0.0321056
4.78624    -0.314719  -0.0323778
4.81387    -0.314627  -0.0326499
4.84166    -0.314535  -0.0329218
4.86961    -0.314443  -0.0331936
4.89772    -0.314351  -0.0334653
4.926      -0.314258  -0.0337368
4.95443    -0.314165  -0.0340082
4.98304    -0.314073  -0.0342795
5.0118     -0.313979  -0.0345507
5.04074    -0.314009  -0.0347611
5.06984    -0.314038  -0.0349715
5.09911    -0.314067  -0.0351819
5.12854    -0.314095  -0.0353925
5.15815    -0.314124  -0.035603 
5.18793    -0.314153  -0.0358137
5.21788    -0.314181  -0.0360243
5.248      -0.314209  -0.0362351
5.2783     -0.314238  -0.0364459
5.30877    -0.314266  -0.0366567
5.33942    -0.314292  -0.0368429
5.37025    -0.314317  -0.0370293
5.40125    -0.314343  -0.0372156
5.43243    -0.314368  -0.037402 
5.46379    -0.314394  -0.0375884
5.49533    -0.314419  -0.0377749
5.52706    -0.314444  -0.0379614
5.55897    -0.314469  -0.038148 
5.59106    -0.314494  -0.0383346
5.62334    -0.314519  -0.0385212
5.6558     -0.314516  -0.0387528
5.68845    -0.314514  -0.0389844
5.72129    -0.314511  -0.0392161
5.75432    -0.314508  -0.0394478
5.78754    -0.314504  -0.0396795
5.82095    -0.314501  -0.0399112
5.85456    -0.314497  -0.0401429
5.88836    -0.314494  -0.0403746
5.92235    -0.31449   -0.0406064
5.95654    -0.314485  -0.0408381
5.99093    -0.314481  -0.0410699
6.02551    -0.314515  -0.041329 
6.0603     -0.314549  -0.0415882
6.09529    -0.314582  -0.0418475
6.13047    -0.314616  -0.0421069
6.16587    -0.314649  -0.0423663
6.20146    -0.314682  -0.0426258
6.23726    -0.314715  -0.0428854
