# Freq.    Mag.
0          1.72536e-05
8          1.66719e-05
16         1.50931e-05
24         1.77593e-05
32         2.16022e-05
40         2.17774e-05
48         2.07071e-05
56         1.48261e-05
64         9.93188e-06
72         9.10126e-06
80         8.24118e-06
88         7.21901e-06
96         6.52956e-06
104        7.67101e-06
112        8.84148e-06
120        8.93809e-06
128        8.80741e-06
136        7.05762e-06
144        5.1847e-06
152        4.32594e-06
160        4.09414e-06
168        4.6497e-06
176        5.11351e-06
184        5.83211e-06
192        5.91579e-06
200        5.23322e-06
208        4.58184e-06
216        3.53262e-06
224        3.72971e-06
232        4.35559e-06
240        4.36539e-06
248        4.25131e-06
256        3.55286e-06
264        3.38276e-06
272        3.39385e-06
280        3.40645e-06
288        3.88427e-06
296        3.92373e-06
304        3.87901e-06
312        3.61349e-06
320        2.80469e-06
328        2.38814e-06
336        2.53792e-06
344        3.53598e-06
352        4.29434e-06
360        4.3752e-06
368        4.13059e-06
376        2.98169e-06
384        1.95732e-06
392        1.82768e-06
400        2.08479e-06
408        2.99857e-06
416        3.45073e-06
424        3.61184e-06
432        3.26818e-06
440        2.32457e-06
448        1.79002e-06
456        1.69831e-06
464        2.41617e-06
472        3.05127e-06
480        3.00984e-06
488        2.82349e-06
496        2.28587e-06
504        2.02507e-06
512        2.11061e-06
520        2.20111e-06
528        2.45616e-06
536        2.53335e-06
544        2.53874e-06
552        2.37653e-06
560        1.76147e-06
568        1.52228e-06
576        1.61826e-06
584        1.96328e-06
592        2.24343e-06
600        2.25384e-06
608        2.13508e-06
616        1.72377e-06
624        1.38189e-06
632        1.38108e-06
640        1.54282e-06
648        1.97333e-06
656        2.15831e-06
664        2.17117e-06
672        1.97261e-06
680        1.50934e-06
688        1.2433e-06
696        1.19973e-06
704        1.35477e-06
712        1.58044e-06
720        1.72199e-06
728        1.92067e-06
736        1.86855e-06
744        1.68167e-06
752        1.58442e-06
760        1.59586e-06
768        1.73383e-06
776        1.73134e-06
784        1.6673e-06
792        1.55777e-06
800        1.26567e-06
808        1.14631e-06
816        1.27216e-06
824        1.52394e-06
832        1.75344e-06
840        1.76601e-06
848        1.70268e-06
856        1.53687e-06
864        1.37419e-06
872        1.29338e-06
880        1.26967e-06
888        1.39746e-06
896        1.53412e-06
904        1.5769e-06
912        1.55847e-06
920        1.40535e-06
928        1.25944e-06
936        1.16867e-06
944        1.15574e-06
952        1.21839e-06
960        1.27878e-06
968        1.34012e-06
976        1.38937e-06
984        1.3992e-06
992        1.40951e-06
1000       1.33697e-06
1008       1.26887e-06
1016       1.23244e-06
1024       1.18239e-06
1032       1.17135e-06
1040       1.15805e-06
1048       1.16907e-06
1056       1.18657e-06
1064       1.17894e-06
1072       1.22899e-06
1080       1.21938e-06
1088       1.1318e-06
1096       1.06127e-06
1104       1.10236e-06
1112       1.20752e-06
1120       1.29533e-06
1128       1.35815e-06
1136       1.35326e-06
1144       1.32267e-06
1152       1.29236e-06
1160       1.16192e-06
1168       1.08212e-06
1176       1.12624e-06
1184       1.29176e-06
1192       1.4455e-06
1200       1.4519e-06
1208       1.40504e-06
1216       1.27897e-06
1224       1.20541e-06
1232       1.22054e-06
1240       1.19834e-06
1248       1.29845e-06
1256       1.36166e-06
1264       1.36535e-06
1272       1.28942e-06
1280       1.19665e-06
1288       1.22756e-06
1296       1.19977e-06
1304       1.22615e-06
1312       1.26356e-06
1320       1.18806e-06
1328       1.12309e-06
1336       1.0334e-06
1344       9.98202e-07
1352       1.042e-06 
1360       1.088e-06 
1368       1.2345e-06
1376       1.29889e-06
1384       1.26208e-06
1392       1.15121e-06
1400       9.8928e-07
1408       9.63273e-07
1416       1.01231e-06
1424       1.15223e-06
1432       1.30977e-06
1440       1.37354e-06
1448       1.42944e-06
1456       1.32354e-06
1464       1.18364e-06
1472       1.13245e-06
1480       1.09902e-06
1488       1.24212e-06
1496       1.28186e-06
1504       1.25877e-06
1512       1.16181e-06
1520       1.05642e-06
1528       1.11874e-06
1536       1.16219e-06
1544       1.29248e-06
1552       1.42736e-06
1560       1.40908e-06
1568       1.30781e-06
1576       1.06371e-06
1584       9.72307e-07
1592       1.04215e-06
1600       1.08782e-06
1608       1.1257e-06
1616       1.12245e-06
1624       1.17333e-06
1632       1.19884e-06
1640       1.14885e-06
1648       1.13569e-06
1656       1.09294e-06
1664       1.06973e-06
1672       1.07991e-06
1680       1.10182e-06
1688       1.15511e-06
1696       1.11012e-06
1704       1.04355e-06
1712       1.03993e-06
1720       1.07475e-06
1728       1.12768e-06
1736       1.13124e-06
1744       1.14496e-06
1752       1.14931e-06
1760       1.19201e-06
1768       1.23008e-06
1776       1.20161e-06
1784       1.14963e-06
1792       1.09553e-06
1800       1.12845e-06
1808       1.17119e-06
1816       1.13922e-06
1824       1.08938e-06
1832       9.91857e-07
1840       9.11337e-07
1848       9.02021e-07
1856       9.44393e-07
1864       1.02704e-06
1872       1.11231e-06
1880       1.12153e-06
1888       1.09692e-06
1896       1.06792e-06
1904       1.07392e-06
1912       1.07308e-06
1920       1.05554e-06
1928       1.07104e-06
1936       1.1023e-06
1944       1.11926e-06
1952       1.12665e-06
1960       1.14564e-06
1968       1.17158e-06
1976       1.1791e-06
1984       1.13565e-06
1992       1.06598e-06
2000       1.01489e-06
2008       1.02579e-06
2016       1.06648e-06
2024       1.09099e-06
2032       1.08451e-06
2040       1.06826e-06
2048       1.0926e-06
2056       1.15316e-06
2064       1.1746e-06
2072       1.12294e-06
2080       1.05201e-06
2088       1.06966e-06
2096       1.11267e-06
2104       1.12779e-06
2112       1.07235e-06
2120       1.01433e-06
2128       9.72633e-07
2136       9.74283e-07
2144       1.01831e-06
2152       1.07826e-06
2160       1.11801e-06
2168       1.0976e-06
2176       1.01592e-06
2184       9.78986e-07
2192       1.00913e-06
2200       1.06016e-06
2208       1.09407e-06
2216       1.09302e-06
2224       1.05553e-06
2232       1.03362e-06
2240       1.09448e-06
2248       1.15765e-06
2256       1.14016e-06
2264       1.11478e-06
2272       1.15194e-06
2280       1.17094e-06
2288       1.17877e-06
2296       1.13105e-06
2304       1.0413e-06
2312       9.58245e-07
2320       9.14053e-07
2328       9.73851e-07
2336       1.00185e-06
2344       1.01531e-06
2352       1.02807e-06
2360       9.9566e-07
2368       9.81068e-07
2376       9.76109e-07
2384       1.03197e-06
2392       1.12067e-06
2400       1.1622e-06
2408       1.18091e-06
2416       1.11953e-06
2424       1.0232e-06
2432       9.52274e-07
2440       9.88119e-07
2448       1.13501e-06
2456       1.21808e-06
2464       1.17144e-06
2472       1.05255e-06
2480       9.77438e-07
2488       1.00342e-06
2496       9.96649e-07
2504       9.68365e-07
2512       9.97941e-07
2520       1.03503e-06
2528       1.07587e-06
2536       1.06171e-06
2544       9.91906e-07
2552       9.40688e-07
2560       9.57553e-07
2568       1.07269e-06
2576       1.13654e-06
2584       1.16129e-06
2592       1.14294e-06
2600       1.04587e-06
2608       1.01888e-06
2616       1.05682e-06
2624       1.14845e-06
2632       1.19934e-06
2640       1.12818e-06
2648       1.04922e-06
2656       9.84901e-07
2664       9.71649e-07
2672       1.00289e-06
2680       1.00857e-06
2688       1.05337e-06
2696       1.07523e-06
2704       1.07002e-06
2712       1.06706e-06
2720       1.04861e-06
2728       1.04252e-06
2736       1.01341e-06
2744       9.75182e-07
2752       1.00233e-06
2760       1.03336e-06
2768       1.0362e-06
2776       1.03947e-06
2784       1.06383e-06
2792       1.06124e-06
2800       1.0236e-06
2808       1.02954e-06
2816       1.08369e-06
2824       1.10779e-06
2832       1.08179e-06
2840       1.00562e-06
2848       9.6852e-07
2856       9.42346e-07
2864       9.52004e-07
2872       9.94839e-07
2880       1.00408e-06
2888       9.87848e-07
2896       9.85836e-07
2904       1.00397e-06
2912       1.00728e-06
2920       1.00569e-06
2928       1.00233e-06
2936       1.00452e-06
2944       1.02782e-06
2952       1.0488e-06
2960       1.05173e-06
2968       1.02698e-06
2976       1.00811e-06
2984       9.57115e-07
2992       9.45298e-07
3000       9.49572e-07
3008       9.57552e-07
3016       9.29286e-07
3024       9.02284e-07
3032       9.01062e-07
3040       9.22511e-07
3048       9.94634e-07
3056       1.01933e-06
3064       1.04706e-06
3072       1.04453e-06
3080       1.02465e-06
3088       1.05529e-06
3096       1.065e-06 
3104       1.02496e-06
3112       1.04862e-06
3120       1.04757e-06
3128       9.82238e-07
3136       9.05956e-07
3144       8.34468e-07
3152       8.63979e-07
3160       8.89992e-07
3168       9.08656e-07
3176       9.64706e-07
3184       1.02814e-06
3192       1.05017e-06
3200       9.81748e-07
3208       9.26404e-07
3216       9.51413e-07
3224       1.01028e-06
3232       1.04647e-06
3240       1.05759e-06
3248       1.08381e-06
3256       1.07731e-06
3264       1.00595e-06
3272       9.18568e-07
3280       9.05178e-07
3288       9.803e-07 
3296       1.04772e-06
3304       1.08039e-06
3312       1.07086e-06
3320       1.05174e-06
3328       1.05406e-06
3336       1.01294e-06
3344       9.61498e-07
3352       9.37493e-07
3360       9.20648e-07
3368       9.57404e-07
3376       9.85434e-07
3384       9.99861e-07
3392       9.85431e-07
3400       9.61653e-07
3408       9.69367e-07
3416       1.0201e-06
3424       1.0783e-06
3432       1.07195e-06
3440       1.00746e-06
3448       1.00634e-06
3456       1.10573e-06
3464       1.19842e-06
3472       1.19261e-06
3480       1.1472e-06
3488       1.10565e-06
3496       1.01929e-06
3504       9.91556e-07
3512       9.86462e-07
3520       9.79766e-07
3528       9.79325e-07
3536       9.72251e-07
3544       9.61112e-07
3552       9.67413e-07
3560       9.94711e-07
3568       1.01803e-06
3576       1.02885e-06
3584       1.02326e-06
3592       1.011e-06 
3600       1.01037e-06
3608       1.04358e-06
3616       1.05423e-06
3624       1.04724e-06
3632       1.01432e-06
3640       9.92628e-07
3648       1.0289e-06
3656       1.07321e-06
3664       1.05612e-06
3672       1.00657e-06
3680       9.45519e-07
3688       9.46125e-07
3696       9.71368e-07
3704       9.77308e-07
3712       9.90478e-07
3720       9.58618e-07
3728       9.25539e-07
3736       9.04831e-07
3744       9.39656e-07
3752       9.78744e-07
3760       9.77822e-07
3768       1.02074e-06
3776       1.0298e-06
3784       1.0277e-06
3792       1.03785e-06
3800       1.04658e-06
3808       1.08283e-06
3816       1.10005e-06
3824       1.05518e-06
3832       9.9098e-07
3840       9.54527e-07
3848       9.18403e-07
3856       8.91887e-07
3864       8.74835e-07
3872       8.68645e-07
3880       9.20797e-07
3888       9.58026e-07
3896       9.59245e-07
3904       9.33609e-07
3912       8.80643e-07
3920       8.80285e-07
3928       9.25521e-07
3936       9.48429e-07
3944       9.89028e-07
3952       1.00415e-06
3960       9.87552e-07
3968       1.01018e-06
3976       1.05639e-06
3984       1.07979e-06
3992       1.06835e-06
4000       1.01133e-06
4008       9.61989e-07
4016       9.28199e-07
4024       9.06538e-07
4032       9.33036e-07
4040       9.49121e-07
4048       9.42778e-07
4056       9.8045e-07
4064       9.98683e-07
4072       9.77036e-07
4080       9.66855e-07
4088       9.65468e-07
4096       9.43331e-07
4104       9.46602e-07
4112       9.41394e-07
4120       9.53857e-07
4128       9.95161e-07
4136       1.00149e-06
4144       9.89901e-07
4152       1.00689e-06
4160       1.01245e-06
4168       1.00306e-06
4176       1.00352e-06
4184       1.05125e-06
4192       1.12767e-06
4200       1.15795e-06
4208       1.17327e-06
4216       1.10603e-06
4224       1.01918e-06
4232       9.97985e-07
4240       1.02906e-06
4248       1.05496e-06
4256       1.06914e-06
4264       1.06997e-06
4272       1.00054e-06
4280       9.1393e-07
4288       9.23001e-07
4296       9.78292e-07
4304       9.98457e-07
4312       9.85188e-07
4320       9.98252e-07
4328       1.06293e-06
4336       1.09636e-06
4344       1.08739e-06
4352       1.06093e-06
4360       1.04227e-06
4368       1.02654e-06
4376       1.02525e-06
4384       1.04356e-06
4392       1.02191e-06
4400       1.00675e-06
4408       1.00502e-06
4416       9.65068e-07
4424       9.62001e-07
4432       1.00338e-06
4440       1.02171e-06
4448       1.02953e-06
4456       9.73453e-07
4464       8.97788e-07
4472       8.92965e-07
4480       9.16088e-07
4488       9.65339e-07
4496       1.01172e-06
4504       1.02927e-06
4512       1.03108e-06
4520       1.02422e-06
4528       1.04613e-06
4536       1.04321e-06
4544       1.00629e-06
4552       9.06034e-07
4560       8.32596e-07
4568       8.97926e-07
4576       9.60256e-07
4584       1.01402e-06
4592       1.041e-06 
4600       1.03608e-06
4608       1.03104e-06
4616       1.00054e-06
4624       9.75707e-07
4632       9.80375e-07
4640       1.02716e-06
4648       1.06208e-06
4656       1.07312e-06
4664       1.05404e-06
4672       1.01418e-06
4680       9.64846e-07
4688       9.39379e-07
4696       9.6405e-07
4704       1.02877e-06
4712       1.08773e-06
4720       1.09803e-06
4728       1.02315e-06
4736       9.42576e-07
4744       9.08501e-07
4752       9.78871e-07
4760       1.10146e-06
4768       1.1222e-06
4776       1.09887e-06
4784       1.08127e-06
4792       1.05527e-06
4800       1.05648e-06
