# Freq.    Mag.
0          7.70672e-05
0.0625     7.49342e-05
0.125      5.09397e-05
0.1875     1.79273e-05
0.25       9.21193e-06
0.3125     9.54934e-06
0.375      9.77128e-06
0.4375     1.05978e-05
0.5        1.17367e-05
0.5625     1.23224e-05
0.625      1.38239e-05
0.6875     1.52013e-05
0.75       1.6084e-05
0.8125     1.6323e-05
0.875      1.58641e-05
0.9375     1.55554e-05
1          1.61221e-05
1.0625     1.64194e-05
1.125      1.63809e-05
1.1875     1.61627e-05
1.25       1.52672e-05
1.3125     1.47685e-05
1.375      1.55622e-05
1.4375     1.80606e-05
1.5        1.9803e-05
1.5625     1.95191e-05
1.625      1.88553e-05
1.6875     1.83004e-05
1.75       1.86053e-05
1.8125     1.90824e-05
1.875      1.91151e-05
1.9375     1.92257e-05
2          1.81355e-05
2.0625     1.652e-05 
2.125      1.63241e-05
2.1875     1.74333e-05
2.25       1.75091e-05
2.3125     1.64601e-05
2.375      1.71098e-05
2.4375     1.86304e-05
2.5        1.92459e-05
2.5625     1.92867e-05
2.625      1.80954e-05
2.6875     1.68795e-05
2.75       1.66869e-05
2.8125     1.81643e-05
2.875      1.95489e-05
2.9375     1.94379e-05
3          1.77053e-05
3.0625     1.76066e-05
3.125      1.85288e-05
3.1875     1.89285e-05
3.25       1.8685e-05
3.3125     1.80835e-05
3.375      1.78406e-05
3.4375     1.69787e-05
3.5        1.57957e-05
3.5625     1.54469e-05
3.625      1.62149e-05
3.6875     1.87079e-05
3.75       2.19329e-05
3.8125     2.31354e-05
3.875      2.15311e-05
3.9375     2.0024e-05
4          1.94088e-05
4.0625     1.86037e-05
4.125      1.78184e-05
4.1875     1.73582e-05
4.25       1.67344e-05
4.3125     1.62505e-05
4.375      1.66156e-05
4.4375     1.69046e-05
4.5        1.63825e-05
4.5625     1.57178e-05
4.625      1.66649e-05
4.6875     1.71974e-05
4.75       1.7707e-05
4.8125     1.89473e-05
4.875      1.9735e-05
4.9375     2.03523e-05
5          2.12583e-05
5.0625     2.12676e-05
5.125      2.07073e-05
5.1875     1.9988e-05
5.25       1.79461e-05
5.3125     1.68686e-05
5.375      1.78166e-05
5.4375     1.96192e-05
5.5        2.01717e-05
5.5625     1.95392e-05
5.625      1.89203e-05
5.6875     1.80783e-05
5.75       1.90077e-05
5.8125     2.14455e-05
5.875      2.33101e-05
5.9375     2.2639e-05
6          2.05162e-05
6.0625     1.96839e-05
6.125      1.96654e-05
6.1875     1.97366e-05
6.25       1.91379e-05
6.3125     1.79392e-05
6.375      1.73623e-05
6.4375     1.76658e-05
6.5        1.75429e-05
6.5625     1.66036e-05
6.625      1.66993e-05
6.6875     1.69243e-05
6.75       1.62564e-05
6.8125     1.58918e-05
6.875      1.54788e-05
6.9375     1.62749e-05
7          1.64625e-05
7.0625     1.69143e-05
7.125      1.813e-05 
7.1875     1.92236e-05
7.25       2.04326e-05
7.3125     2.06606e-05
7.375      2.00114e-05
7.4375     1.87272e-05
7.5        1.81512e-05
7.5625     1.85919e-05
7.625      1.90315e-05
7.6875     1.81731e-05
7.75       1.6735e-05
7.8125     1.58952e-05
7.875      1.5536e-05
7.9375     1.66146e-05
8          1.946e-05 
8.0625     2.13921e-05
8.125      2.19114e-05
8.1875     2.18635e-05
8.25       2.03771e-05
8.3125     1.88557e-05
8.375      1.70371e-05
8.4375     1.54171e-05
8.5        1.45e-05  
8.5625     1.34614e-05
8.625      1.31318e-05
8.6875     1.42817e-05
8.75       1.57314e-05
8.8125     1.66443e-05
8.875      1.76648e-05
8.9375     1.89257e-05
9          2.04903e-05
9.0625     2.19366e-05
9.125      2.28008e-05
9.1875     2.36873e-05
9.25       2.29345e-05
9.3125     2.10526e-05
9.375      1.97873e-05
9.4375     1.84478e-05
9.5        1.77711e-05
9.5625     1.78835e-05
9.625      1.82732e-05
9.6875     1.7862e-05
9.75       1.71344e-05
9.8125     1.68928e-05
9.875      1.58473e-05
9.9375     1.54105e-05
10         1.66456e-05
10.0625    1.79492e-05
10.125     1.89536e-05
10.1875    1.85622e-05
10.25      1.71094e-05
10.3125    1.63713e-05
10.375     1.6827e-05
10.4375    1.77658e-05
10.5       1.87572e-05
10.5625    1.86986e-05
10.625     1.9138e-05
10.6875    1.95277e-05
10.75      1.87506e-05
10.8125    1.81257e-05
10.875     1.76347e-05
10.9375    1.75308e-05
11         1.81769e-05
11.0625    1.81744e-05
11.125     1.76112e-05
11.1875    1.69752e-05
11.25      1.77127e-05
11.3125    1.92912e-05
11.375     2.08376e-05
11.4375    2.14995e-05
11.5       2.08014e-05
11.5625    1.93849e-05
11.625     1.89886e-05
11.6875    1.97996e-05
11.75      2.08874e-05
11.8125    2.1264e-05
11.875     2.1546e-05
11.9375    2.08025e-05
12         1.94385e-05
12.0625    1.87103e-05
12.125     1.85741e-05
12.1875    1.81609e-05
12.25      1.676e-05 
12.3125    1.57739e-05
12.375     1.70119e-05
12.4375    1.82511e-05
12.5       1.77958e-05
12.5625    1.68518e-05
12.625     1.67836e-05
12.6875    1.72661e-05
12.75      1.8506e-05
12.8125    1.93415e-05
12.875     1.87402e-05
12.9375    1.79633e-05
13         1.79603e-05
13.0625    1.70593e-05
13.125     1.47784e-05
13.1875    1.37774e-05
13.25      1.56356e-05
13.3125    1.7898e-05
13.375     1.88666e-05
13.4375    1.88556e-05
13.5       1.88282e-05
13.5625    1.86745e-05
13.625     1.85397e-05
13.6875    1.83775e-05
13.75      1.75012e-05
13.8125    1.72363e-05
13.875     1.71421e-05
13.9375    1.66751e-05
14         1.63744e-05
14.0625    1.63971e-05
14.125     1.71804e-05
14.1875    1.71128e-05
14.25      1.64675e-05
14.3125    1.61728e-05
14.375     1.61357e-05
14.4375    1.72811e-05
14.5       1.78887e-05
14.5625    1.67729e-05
14.625     1.57051e-05
14.6875    1.68106e-05
14.75      1.84506e-05
14.8125    1.837e-05 
14.875     1.80581e-05
14.9375    1.82871e-05
15         1.91683e-05
15.0625    1.99969e-05
15.125     1.94689e-05
